iteration;replicate;init_pop;fertility_type;heritability_type;mating_type;random_mating;leakage;fertility_factor
1469;15;1000;additive;preston;defined;0.1;0.1;0.25
1469;16;1000;additive;preston;defined;0.1;0.1;0.25
1469;17;1000;additive;preston;defined;0.1;0.1;0.25
1469;18;1000;additive;preston;defined;0.1;0.1;0.25
1469;19;1000;additive;preston;defined;0.1;0.1;0.25
1469;2;1000;additive;preston;defined;0.1;0.1;0.25
1469;20;1000;additive;preston;defined;0.1;0.1;0.25
1469;21;1000;additive;preston;defined;0.1;0.1;0.25
1469;22;1000;additive;preston;defined;0.1;0.1;0.25
1469;23;1000;additive;preston;defined;0.1;0.1;0.25
1469;24;1000;additive;preston;defined;0.1;0.1;0.25
1469;25;1000;additive;preston;defined;0.1;0.1;0.25
1469;26;1000;additive;preston;defined;0.1;0.1;0.25
1469;27;1000;additive;preston;defined;0.1;0.1;0.25
1469;28;1000;additive;preston;defined;0.1;0.1;0.25
1469;29;1000;additive;preston;defined;0.1;0.1;0.25
1469;3;1000;additive;preston;defined;0.1;0.1;0.25
1469;30;1000;additive;preston;defined;0.1;0.1;0.25
1469;4;1000;additive;preston;defined;0.1;0.1;0.25
1469;5;1000;additive;preston;defined;0.1;0.1;0.25
1469;6;1000;additive;preston;defined;0.1;0.1;0.25
1469;7;1000;additive;preston;defined;0.1;0.1;0.25
1469;8;1000;additive;preston;defined;0.1;0.1;0.25
1469;9;1000;additive;preston;defined;0.1;0.1;0.25
146;1;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;10;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;11;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;12;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;13;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;14;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;15;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;16;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;17;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;18;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;19;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;2;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;20;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;21;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;22;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;23;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;24;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;25;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;26;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;27;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;28;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;29;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;3;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;30;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;4;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;5;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;6;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;7;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;8;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
146;9;1000;additive;preston;defined;0.6057410036738511;0.09382733578256755;0.2122964014695405
1470;1;1000;additive;preston;defined;0.1;0.1;0.25
1470;10;1000;additive;preston;defined;0.1;0.1;0.25
1470;11;1000;additive;preston;defined;0.1;0.1;0.25
1470;12;1000;additive;preston;defined;0.1;0.1;0.25
1470;13;1000;additive;preston;defined;0.1;0.1;0.25
1470;14;1000;additive;preston;defined;0.1;0.1;0.25
1470;15;1000;additive;preston;defined;0.1;0.1;0.25
1470;16;1000;additive;preston;defined;0.1;0.1;0.25
1470;17;1000;additive;preston;defined;0.1;0.1;0.25
1470;18;1000;additive;preston;defined;0.1;0.1;0.25
1470;19;1000;additive;preston;defined;0.1;0.1;0.25
1470;2;1000;additive;preston;defined;0.1;0.1;0.25
1470;20;1000;additive;preston;defined;0.1;0.1;0.25
1470;21;1000;additive;preston;defined;0.1;0.1;0.25
1470;22;1000;additive;preston;defined;0.1;0.1;0.25
1470;23;1000;additive;preston;defined;0.1;0.1;0.25
1470;24;1000;additive;preston;defined;0.1;0.1;0.25
1470;25;1000;additive;preston;defined;0.1;0.1;0.25
1470;26;1000;additive;preston;defined;0.1;0.1;0.25
1470;27;1000;additive;preston;defined;0.1;0.1;0.25
1470;28;1000;additive;preston;defined;0.1;0.1;0.25
1470;29;1000;additive;preston;defined;0.1;0.1;0.25
1470;3;1000;additive;preston;defined;0.1;0.1;0.25
1470;30;1000;additive;preston;defined;0.1;0.1;0.25
1470;4;1000;additive;preston;defined;0.1;0.1;0.25
1470;5;1000;additive;preston;defined;0.1;0.1;0.25
1470;6;1000;additive;preston;defined;0.1;0.1;0.25
1470;7;1000;additive;preston;defined;0.1;0.1;0.25
1470;8;1000;additive;preston;defined;0.1;0.1;0.25
1470;9;1000;additive;preston;defined;0.1;0.1;0.25
1471;1;1000;additive;preston;defined;0.1;0.1;0.25
1471;10;1000;additive;preston;defined;0.1;0.1;0.25
1471;11;1000;additive;preston;defined;0.1;0.1;0.25
1471;12;1000;additive;preston;defined;0.1;0.1;0.25
1471;13;1000;additive;preston;defined;0.1;0.1;0.25
1471;14;1000;additive;preston;defined;0.1;0.1;0.25
1471;15;1000;additive;preston;defined;0.1;0.1;0.25
1471;16;1000;additive;preston;defined;0.1;0.1;0.25
1471;17;1000;additive;preston;defined;0.1;0.1;0.25
1471;18;1000;additive;preston;defined;0.1;0.1;0.25
1471;19;1000;additive;preston;defined;0.1;0.1;0.25
1471;2;1000;additive;preston;defined;0.1;0.1;0.25
1471;20;1000;additive;preston;defined;0.1;0.1;0.25
1471;21;1000;additive;preston;defined;0.1;0.1;0.25
1471;22;1000;additive;preston;defined;0.1;0.1;0.25
1471;23;1000;additive;preston;defined;0.1;0.1;0.25
1471;24;1000;additive;preston;defined;0.1;0.1;0.25
1471;25;1000;additive;preston;defined;0.1;0.1;0.25
1471;26;1000;additive;preston;defined;0.1;0.1;0.25
1471;27;1000;additive;preston;defined;0.1;0.1;0.25
1471;28;1000;additive;preston;defined;0.1;0.1;0.25
1471;29;1000;additive;preston;defined;0.1;0.1;0.25
1471;3;1000;additive;preston;defined;0.1;0.1;0.25
1471;30;1000;additive;preston;defined;0.1;0.1;0.25
1471;4;1000;additive;preston;defined;0.1;0.1;0.25
1471;5;1000;additive;preston;defined;0.1;0.1;0.25
1471;6;1000;additive;preston;defined;0.1;0.1;0.25
1471;7;1000;additive;preston;defined;0.1;0.1;0.25
1471;8;1000;additive;preston;defined;0.1;0.1;0.25
1471;9;1000;additive;preston;defined;0.1;0.1;0.25
1472;1;1000;additive;preston;defined;0.1;0.1;0.25
1472;10;1000;additive;preston;defined;0.1;0.1;0.25
1472;11;1000;additive;preston;defined;0.1;0.1;0.25
1472;12;1000;additive;preston;defined;0.1;0.1;0.25
1472;13;1000;additive;preston;defined;0.1;0.1;0.25
1472;14;1000;additive;preston;defined;0.1;0.1;0.25
1472;15;1000;additive;preston;defined;0.1;0.1;0.25
1472;16;1000;additive;preston;defined;0.1;0.1;0.25
1472;17;1000;additive;preston;defined;0.1;0.1;0.25
1472;18;1000;additive;preston;defined;0.1;0.1;0.25
1472;19;1000;additive;preston;defined;0.1;0.1;0.25
1472;2;1000;additive;preston;defined;0.1;0.1;0.25
1472;20;1000;additive;preston;defined;0.1;0.1;0.25
1472;21;1000;additive;preston;defined;0.1;0.1;0.25
1472;22;1000;additive;preston;defined;0.1;0.1;0.25
1472;23;1000;additive;preston;defined;0.1;0.1;0.25
1472;24;1000;additive;preston;defined;0.1;0.1;0.25
1472;25;1000;additive;preston;defined;0.1;0.1;0.25
1472;26;1000;additive;preston;defined;0.1;0.1;0.25
1472;27;1000;additive;preston;defined;0.1;0.1;0.25
1472;28;1000;additive;preston;defined;0.1;0.1;0.25
1472;29;1000;additive;preston;defined;0.1;0.1;0.25
1472;3;1000;additive;preston;defined;0.1;0.1;0.25
1472;30;1000;additive;preston;defined;0.1;0.1;0.25
1472;4;1000;additive;preston;defined;0.1;0.1;0.25
1472;5;1000;additive;preston;defined;0.1;0.1;0.25
1472;6;1000;additive;preston;defined;0.1;0.1;0.25
1472;7;1000;additive;preston;defined;0.1;0.1;0.25
1472;8;1000;additive;preston;defined;0.1;0.1;0.25
1472;9;1000;additive;preston;defined;0.1;0.1;0.25
1473;1;1000;additive;preston;defined;0.1;0.1;0.25
1473;10;1000;additive;preston;defined;0.1;0.1;0.25
1473;11;1000;additive;preston;defined;0.1;0.1;0.25
1473;12;1000;additive;preston;defined;0.1;0.1;0.25
1473;13;1000;additive;preston;defined;0.1;0.1;0.25
1473;14;1000;additive;preston;defined;0.1;0.1;0.25
1473;15;1000;additive;preston;defined;0.1;0.1;0.25
1473;16;1000;additive;preston;defined;0.1;0.1;0.25
1473;17;1000;additive;preston;defined;0.1;0.1;0.25
1473;18;1000;additive;preston;defined;0.1;0.1;0.25
1473;19;1000;additive;preston;defined;0.1;0.1;0.25
1473;2;1000;additive;preston;defined;0.1;0.1;0.25
1473;20;1000;additive;preston;defined;0.1;0.1;0.25
1473;21;1000;additive;preston;defined;0.1;0.1;0.25
1473;22;1000;additive;preston;defined;0.1;0.1;0.25
1473;23;1000;additive;preston;defined;0.1;0.1;0.25
1473;24;1000;additive;preston;defined;0.1;0.1;0.25
1473;25;1000;additive;preston;defined;0.1;0.1;0.25
1473;26;1000;additive;preston;defined;0.1;0.1;0.25
1473;27;1000;additive;preston;defined;0.1;0.1;0.25
1473;28;1000;additive;preston;defined;0.1;0.1;0.25
1473;29;1000;additive;preston;defined;0.1;0.1;0.25
1473;3;1000;additive;preston;defined;0.1;0.1;0.25
1473;30;1000;additive;preston;defined;0.1;0.1;0.25
1473;4;1000;additive;preston;defined;0.1;0.1;0.25
1473;5;1000;additive;preston;defined;0.1;0.1;0.25
1473;6;1000;additive;preston;defined;0.1;0.1;0.25
1473;7;1000;additive;preston;defined;0.1;0.1;0.25
1473;8;1000;additive;preston;defined;0.1;0.1;0.25
1473;9;1000;additive;preston;defined;0.1;0.1;0.25
1474;1;1000;additive;preston;defined;0.1;0.1;0.25
1474;10;1000;additive;preston;defined;0.1;0.1;0.25
1474;11;1000;additive;preston;defined;0.1;0.1;0.25
1474;12;1000;additive;preston;defined;0.1;0.1;0.25
1474;13;1000;additive;preston;defined;0.1;0.1;0.25
1474;14;1000;additive;preston;defined;0.1;0.1;0.25
1474;15;1000;additive;preston;defined;0.1;0.1;0.25
1474;16;1000;additive;preston;defined;0.1;0.1;0.25
1474;17;1000;additive;preston;defined;0.1;0.1;0.25
1474;18;1000;additive;preston;defined;0.1;0.1;0.25
1474;19;1000;additive;preston;defined;0.1;0.1;0.25
1474;2;1000;additive;preston;defined;0.1;0.1;0.25
1474;20;1000;additive;preston;defined;0.1;0.1;0.25
1474;21;1000;additive;preston;defined;0.1;0.1;0.25
1474;22;1000;additive;preston;defined;0.1;0.1;0.25
1474;23;1000;additive;preston;defined;0.1;0.1;0.25
1474;24;1000;additive;preston;defined;0.1;0.1;0.25
1474;25;1000;additive;preston;defined;0.1;0.1;0.25
1474;26;1000;additive;preston;defined;0.1;0.1;0.25
1474;27;1000;additive;preston;defined;0.1;0.1;0.25
1474;28;1000;additive;preston;defined;0.1;0.1;0.25
1474;29;1000;additive;preston;defined;0.1;0.1;0.25
1474;3;1000;additive;preston;defined;0.1;0.1;0.25
1474;30;1000;additive;preston;defined;0.1;0.1;0.25
1474;4;1000;additive;preston;defined;0.1;0.1;0.25
1474;5;1000;additive;preston;defined;0.1;0.1;0.25
1474;6;1000;additive;preston;defined;0.1;0.1;0.25
1474;7;1000;additive;preston;defined;0.1;0.1;0.25
1474;8;1000;additive;preston;defined;0.1;0.1;0.25
1474;9;1000;additive;preston;defined;0.1;0.1;0.25
1475;1;1000;additive;preston;defined;0.1;0.1;0.25
1475;10;1000;additive;preston;defined;0.1;0.1;0.25
1475;11;1000;additive;preston;defined;0.1;0.1;0.25
1475;12;1000;additive;preston;defined;0.1;0.1;0.25
1475;13;1000;additive;preston;defined;0.1;0.1;0.25
1475;14;1000;additive;preston;defined;0.1;0.1;0.25
1475;15;1000;additive;preston;defined;0.1;0.1;0.25
1475;16;1000;additive;preston;defined;0.1;0.1;0.25
1475;17;1000;additive;preston;defined;0.1;0.1;0.25
1475;18;1000;additive;preston;defined;0.1;0.1;0.25
1475;19;1000;additive;preston;defined;0.1;0.1;0.25
1475;2;1000;additive;preston;defined;0.1;0.1;0.25
1475;20;1000;additive;preston;defined;0.1;0.1;0.25
1475;21;1000;additive;preston;defined;0.1;0.1;0.25
1475;22;1000;additive;preston;defined;0.1;0.1;0.25
1475;23;1000;additive;preston;defined;0.1;0.1;0.25
1475;24;1000;additive;preston;defined;0.1;0.1;0.25
1475;25;1000;additive;preston;defined;0.1;0.1;0.25
1475;26;1000;additive;preston;defined;0.1;0.1;0.25
1475;27;1000;additive;preston;defined;0.1;0.1;0.25
1475;28;1000;additive;preston;defined;0.1;0.1;0.25
1475;29;1000;additive;preston;defined;0.1;0.1;0.25
1475;3;1000;additive;preston;defined;0.1;0.1;0.25
1475;30;1000;additive;preston;defined;0.1;0.1;0.25
1475;4;1000;additive;preston;defined;0.1;0.1;0.25
1475;5;1000;additive;preston;defined;0.1;0.1;0.25
1475;6;1000;additive;preston;defined;0.1;0.1;0.25
1475;7;1000;additive;preston;defined;0.1;0.1;0.25
1475;8;1000;additive;preston;defined;0.1;0.1;0.25
1475;9;1000;additive;preston;defined;0.1;0.1;0.25
1476;1;1000;additive;preston;defined;0.1;0.1;0.25
1476;10;1000;additive;preston;defined;0.1;0.1;0.25
1476;11;1000;additive;preston;defined;0.1;0.1;0.25
1476;12;1000;additive;preston;defined;0.1;0.1;0.25
1476;13;1000;additive;preston;defined;0.1;0.1;0.25
1476;14;1000;additive;preston;defined;0.1;0.1;0.25
1476;15;1000;additive;preston;defined;0.1;0.1;0.25
1476;16;1000;additive;preston;defined;0.1;0.1;0.25
1476;17;1000;additive;preston;defined;0.1;0.1;0.25
1476;18;1000;additive;preston;defined;0.1;0.1;0.25
1476;19;1000;additive;preston;defined;0.1;0.1;0.25
1476;2;1000;additive;preston;defined;0.1;0.1;0.25
1476;20;1000;additive;preston;defined;0.1;0.1;0.25
1476;21;1000;additive;preston;defined;0.1;0.1;0.25
1476;22;1000;additive;preston;defined;0.1;0.1;0.25
1476;23;1000;additive;preston;defined;0.1;0.1;0.25
1476;24;1000;additive;preston;defined;0.1;0.1;0.25
1476;25;1000;additive;preston;defined;0.1;0.1;0.25
1476;26;1000;additive;preston;defined;0.1;0.1;0.25
1476;27;1000;additive;preston;defined;0.1;0.1;0.25
1476;28;1000;additive;preston;defined;0.1;0.1;0.25
1476;29;1000;additive;preston;defined;0.1;0.1;0.25
1476;3;1000;additive;preston;defined;0.1;0.1;0.25
1476;30;1000;additive;preston;defined;0.1;0.1;0.25
1476;4;1000;additive;preston;defined;0.1;0.1;0.25
1476;5;1000;additive;preston;defined;0.1;0.1;0.25
1476;6;1000;additive;preston;defined;0.1;0.1;0.25
1476;7;1000;additive;preston;defined;0.1;0.1;0.25
1476;8;1000;additive;preston;defined;0.1;0.1;0.25
1476;9;1000;additive;preston;defined;0.1;0.1;0.25
1477;1;1000;additive;preston;defined;0.1;0.1;0.25
1477;10;1000;additive;preston;defined;0.1;0.1;0.25
1477;11;1000;additive;preston;defined;0.1;0.1;0.25
1477;12;1000;additive;preston;defined;0.1;0.1;0.25
1477;13;1000;additive;preston;defined;0.1;0.1;0.25
1477;14;1000;additive;preston;defined;0.1;0.1;0.25
1477;15;1000;additive;preston;defined;0.1;0.1;0.25
1477;16;1000;additive;preston;defined;0.1;0.1;0.25
1477;17;1000;additive;preston;defined;0.1;0.1;0.25
1477;18;1000;additive;preston;defined;0.1;0.1;0.25
1477;19;1000;additive;preston;defined;0.1;0.1;0.25
1477;2;1000;additive;preston;defined;0.1;0.1;0.25
1477;20;1000;additive;preston;defined;0.1;0.1;0.25
1477;21;1000;additive;preston;defined;0.1;0.1;0.25
1477;22;1000;additive;preston;defined;0.1;0.1;0.25
1477;23;1000;additive;preston;defined;0.1;0.1;0.25
1477;24;1000;additive;preston;defined;0.1;0.1;0.25
1477;25;1000;additive;preston;defined;0.1;0.1;0.25
1477;26;1000;additive;preston;defined;0.1;0.1;0.25
1477;27;1000;additive;preston;defined;0.1;0.1;0.25
1477;28;1000;additive;preston;defined;0.1;0.1;0.25
1477;29;1000;additive;preston;defined;0.1;0.1;0.25
1477;3;1000;additive;preston;defined;0.1;0.1;0.25
1477;30;1000;additive;preston;defined;0.1;0.1;0.25
1477;4;1000;additive;preston;defined;0.1;0.1;0.25
1477;5;1000;additive;preston;defined;0.1;0.1;0.25
1477;6;1000;additive;preston;defined;0.1;0.1;0.25
1477;7;1000;additive;preston;defined;0.1;0.1;0.25
1477;8;1000;additive;preston;defined;0.1;0.1;0.25
1477;9;1000;additive;preston;defined;0.1;0.1;0.25
1478;1;1000;additive;preston;defined;0.1;0.1;0.25
1478;10;1000;additive;preston;defined;0.1;0.1;0.25
1478;11;1000;additive;preston;defined;0.1;0.1;0.25
1478;12;1000;additive;preston;defined;0.1;0.1;0.25
1478;13;1000;additive;preston;defined;0.1;0.1;0.25
1478;14;1000;additive;preston;defined;0.1;0.1;0.25
1478;15;1000;additive;preston;defined;0.1;0.1;0.25
1478;16;1000;additive;preston;defined;0.1;0.1;0.25
1478;17;1000;additive;preston;defined;0.1;0.1;0.25
1478;18;1000;additive;preston;defined;0.1;0.1;0.25
1478;19;1000;additive;preston;defined;0.1;0.1;0.25
1478;2;1000;additive;preston;defined;0.1;0.1;0.25
1478;20;1000;additive;preston;defined;0.1;0.1;0.25
1478;21;1000;additive;preston;defined;0.1;0.1;0.25
1478;22;1000;additive;preston;defined;0.1;0.1;0.25
1478;23;1000;additive;preston;defined;0.1;0.1;0.25
1478;24;1000;additive;preston;defined;0.1;0.1;0.25
1478;25;1000;additive;preston;defined;0.1;0.1;0.25
1478;26;1000;additive;preston;defined;0.1;0.1;0.25
1478;27;1000;additive;preston;defined;0.1;0.1;0.25
1478;28;1000;additive;preston;defined;0.1;0.1;0.25
1478;29;1000;additive;preston;defined;0.1;0.1;0.25
1478;3;1000;additive;preston;defined;0.1;0.1;0.25
1478;30;1000;additive;preston;defined;0.1;0.1;0.25
1478;4;1000;additive;preston;defined;0.1;0.1;0.25
1478;5;1000;additive;preston;defined;0.1;0.1;0.25
1478;6;1000;additive;preston;defined;0.1;0.1;0.25
1478;7;1000;additive;preston;defined;0.1;0.1;0.25
1478;8;1000;additive;preston;defined;0.1;0.1;0.25
1478;9;1000;additive;preston;defined;0.1;0.1;0.25
1479;1;1000;additive;preston;defined;0.1;0.1;0.25
1479;10;1000;additive;preston;defined;0.1;0.1;0.25
1479;11;1000;additive;preston;defined;0.1;0.1;0.25
1479;12;1000;additive;preston;defined;0.1;0.1;0.25
1479;13;1000;additive;preston;defined;0.1;0.1;0.25
1479;14;1000;additive;preston;defined;0.1;0.1;0.25
1479;15;1000;additive;preston;defined;0.1;0.1;0.25
1479;16;1000;additive;preston;defined;0.1;0.1;0.25
1479;17;1000;additive;preston;defined;0.1;0.1;0.25
1479;18;1000;additive;preston;defined;0.1;0.1;0.25
1479;19;1000;additive;preston;defined;0.1;0.1;0.25
1479;2;1000;additive;preston;defined;0.1;0.1;0.25
1479;20;1000;additive;preston;defined;0.1;0.1;0.25
1479;21;1000;additive;preston;defined;0.1;0.1;0.25
1479;22;1000;additive;preston;defined;0.1;0.1;0.25
1479;23;1000;additive;preston;defined;0.1;0.1;0.25
1479;24;1000;additive;preston;defined;0.1;0.1;0.25
1479;25;1000;additive;preston;defined;0.1;0.1;0.25
1479;26;1000;additive;preston;defined;0.1;0.1;0.25
1479;27;1000;additive;preston;defined;0.1;0.1;0.25
1479;28;1000;additive;preston;defined;0.1;0.1;0.25
1479;29;1000;additive;preston;defined;0.1;0.1;0.25
1479;3;1000;additive;preston;defined;0.1;0.1;0.25
1479;30;1000;additive;preston;defined;0.1;0.1;0.25
1479;4;1000;additive;preston;defined;0.1;0.1;0.25
1479;5;1000;additive;preston;defined;0.1;0.1;0.25
1479;6;1000;additive;preston;defined;0.1;0.1;0.25
1479;7;1000;additive;preston;defined;0.1;0.1;0.25
1479;8;1000;additive;preston;defined;0.1;0.1;0.25
1479;9;1000;additive;preston;defined;0.1;0.1;0.25
147;1;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;10;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;11;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;12;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;13;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;14;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;15;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;16;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;17;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;18;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;19;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;2;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;20;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;21;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;22;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;23;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;24;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;25;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;26;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;27;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;28;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;29;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;3;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;30;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;4;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;5;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;6;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;7;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;8;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
147;9;1000;additive;preston;defined;0.41974100367385236;0.09182733578256766;0.20389640146954055
1480;1;1000;additive;preston;defined;0.1;0.1;0.25
1480;10;1000;additive;preston;defined;0.1;0.1;0.25
1480;11;1000;additive;preston;defined;0.1;0.1;0.25
1480;12;1000;additive;preston;defined;0.1;0.1;0.25
1480;13;1000;additive;preston;defined;0.1;0.1;0.25
1480;14;1000;additive;preston;defined;0.1;0.1;0.25
1480;15;1000;additive;preston;defined;0.1;0.1;0.25
1480;16;1000;additive;preston;defined;0.1;0.1;0.25
1480;17;1000;additive;preston;defined;0.1;0.1;0.25
1480;18;1000;additive;preston;defined;0.1;0.1;0.25
1480;19;1000;additive;preston;defined;0.1;0.1;0.25
1480;2;1000;additive;preston;defined;0.1;0.1;0.25
1480;20;1000;additive;preston;defined;0.1;0.1;0.25
1480;21;1000;additive;preston;defined;0.1;0.1;0.25
1480;22;1000;additive;preston;defined;0.1;0.1;0.25
1480;23;1000;additive;preston;defined;0.1;0.1;0.25
1480;24;1000;additive;preston;defined;0.1;0.1;0.25
1480;25;1000;additive;preston;defined;0.1;0.1;0.25
1480;26;1000;additive;preston;defined;0.1;0.1;0.25
1480;27;1000;additive;preston;defined;0.1;0.1;0.25
1480;28;1000;additive;preston;defined;0.1;0.1;0.25
1480;29;1000;additive;preston;defined;0.1;0.1;0.25
1480;3;1000;additive;preston;defined;0.1;0.1;0.25
1480;30;1000;additive;preston;defined;0.1;0.1;0.25
1480;4;1000;additive;preston;defined;0.1;0.1;0.25
1480;5;1000;additive;preston;defined;0.1;0.1;0.25
1480;6;1000;additive;preston;defined;0.1;0.1;0.25
1480;7;1000;additive;preston;defined;0.1;0.1;0.25
1480;8;1000;additive;preston;defined;0.1;0.1;0.25
1480;9;1000;additive;preston;defined;0.1;0.1;0.25
1481;1;1000;additive;preston;defined;0.1;0.1;0.25
1481;10;1000;additive;preston;defined;0.1;0.1;0.25
1481;11;1000;additive;preston;defined;0.1;0.1;0.25
1481;12;1000;additive;preston;defined;0.1;0.1;0.25
1481;13;1000;additive;preston;defined;0.1;0.1;0.25
1481;14;1000;additive;preston;defined;0.1;0.1;0.25
1481;15;1000;additive;preston;defined;0.1;0.1;0.25
1481;16;1000;additive;preston;defined;0.1;0.1;0.25
1481;17;1000;additive;preston;defined;0.1;0.1;0.25
1481;18;1000;additive;preston;defined;0.1;0.1;0.25
1481;19;1000;additive;preston;defined;0.1;0.1;0.25
1481;2;1000;additive;preston;defined;0.1;0.1;0.25
1481;20;1000;additive;preston;defined;0.1;0.1;0.25
1481;21;1000;additive;preston;defined;0.1;0.1;0.25
1481;22;1000;additive;preston;defined;0.1;0.1;0.25
1481;23;1000;additive;preston;defined;0.1;0.1;0.25
1481;24;1000;additive;preston;defined;0.1;0.1;0.25
1481;25;1000;additive;preston;defined;0.1;0.1;0.25
1481;26;1000;additive;preston;defined;0.1;0.1;0.25
1481;27;1000;additive;preston;defined;0.1;0.1;0.25
1481;28;1000;additive;preston;defined;0.1;0.1;0.25
1481;29;1000;additive;preston;defined;0.1;0.1;0.25
1481;3;1000;additive;preston;defined;0.1;0.1;0.25
1481;30;1000;additive;preston;defined;0.1;0.1;0.25
1481;4;1000;additive;preston;defined;0.1;0.1;0.25
1481;5;1000;additive;preston;defined;0.1;0.1;0.25
1481;6;1000;additive;preston;defined;0.1;0.1;0.25
1481;7;1000;additive;preston;defined;0.1;0.1;0.25
1481;8;1000;additive;preston;defined;0.1;0.1;0.25
1481;9;1000;additive;preston;defined;0.1;0.1;0.25
1482;1;1000;additive;preston;defined;0.1;0.1;0.25
1482;10;1000;additive;preston;defined;0.1;0.1;0.25
1482;11;1000;additive;preston;defined;0.1;0.1;0.25
1482;12;1000;additive;preston;defined;0.1;0.1;0.25
1482;13;1000;additive;preston;defined;0.1;0.1;0.25
1482;14;1000;additive;preston;defined;0.1;0.1;0.25
1482;15;1000;additive;preston;defined;0.1;0.1;0.25
1482;16;1000;additive;preston;defined;0.1;0.1;0.25
