iteration;replicate;init_pop;fertility_type;heritability_type;random_mating;leakage;fertility_factor
10022;1;1000;additive;preston;0.308990478515625;0.02947998046875;0.07716064453125
10023;1;1000;additive;preston;0.308990478515625;0.31561279296875;0.04962158203125
10024;1;1000;additive;preston;0.308990478515625;0.31561279296875;0.07716064453125
10025;1;1000;additive;preston;0.683990478515625;0.27947998046875;0.19962158203125
10026;1;1000;additive;preston;0.683990478515625;0.27947998046875;0.19962158203125
10027;1;1000;additive;preston;0.683990478515625;0.06561279296875;0.19962158203125
10028;1;1000;additive;preston;0.683990478515625;0.27947998046875;0.22716064453124998
10029;1;1000;additive;preston;0.683990478515625;0.06561279296875;0.22716064453124998
1003;1;1000;additive;preston;0.568634033203125;0.28167724609375;0.03277587890625
10030;1;1000;additive;preston;0.683990478515625;0.27947998046875;0.22716064453124998
10031;1;1000;additive;preston;0.683990478515625;0.06561279296875;0.19962158203125
10032;1;1000;additive;preston;0.683990478515625;0.06561279296875;0.22716064453124998
10033;1;1000;additive;preston;0.496490478515625;0.15447998046875;0.12462158203125
10034;1;1000;additive;preston;0.121490478515625;0.15447998046875;0.12462158203125
10035;1;1000;additive;preston;0.496490478515625;0.19061279296875;0.12462158203125
10036;1;1000;additive;preston;0.496490478515625;0.15447998046875;0.15216064453125
10037;1;1000;additive;preston;0.496490478515625;0.19061279296875;0.15216064453125
10038;1;1000;additive;preston;0.121490478515625;0.15447998046875;0.15216064453125
10039;1;1000;additive;preston;0.121490478515625;0.19061279296875;0.12462158203125
1004;1;1000;additive;preston;0.568634033203125;0.28607177734375;0.033947753906249996
10040;1;1000;additive;preston;0.121490478515625;0.19061279296875;0.15216064453125
10041;1;1000;additive;preston;0.121490478515625;0.40447998046875;0.27462158203125
10042;1;1000;additive;preston;0.496490478515625;0.40447998046875;0.27462158203125
10043;1;1000;additive;preston;0.121490478515625;0.44061279296875;0.27462158203125
10044;1;1000;additive;preston;0.121490478515625;0.40447998046875;0.00216064453125
10045;1;1000;additive;preston;0.121490478515625;0.44061279296875;0.00216064453125
10046;1;1000;additive;preston;0.496490478515625;0.40447998046875;0.00216064453125
10047;1;1000;additive;preston;0.496490478515625;0.44061279296875;0.27462158203125
10048;1;1000;additive;preston;0.496490478515625;0.44061279296875;0.00216064453125
10049;1;1000;additive;preston;0.168365478515625;0.12322998046875;0.14337158203125
1005;1;1000;additive;preston;0.568634033203125;0.28167724609375;0.033947753906249996
10050;1;1000;additive;preston;0.730865478515625;0.12322998046875;0.14337158203125
10051;1;1000;additive;preston;0.168365478515625;0.15936279296875;0.14337158203125
10052;1;1000;additive;preston;0.168365478515625;0.12322998046875;0.05841064453125
10053;1;1000;additive;preston;0.168365478515625;0.15936279296875;0.05841064453125
10054;1;1000;additive;preston;0.730865478515625;0.12322998046875;0.05841064453125
10055;1;1000;additive;preston;0.730865478515625;0.15936279296875;0.14337158203125
10056;1;1000;additive;preston;0.730865478515625;0.15936279296875;0.05841064453125
10057;1;1000;additive;preston;0.543365478515625;0.37322998046875;0.29337158203124997
10058;1;1000;additive;preston;0.355865478515625;0.37322998046875;0.29337158203124997
10059;1;1000;additive;preston;0.543365478515625;0.40936279296875;0.29337158203124997
1006;1;1000;additive;preston;0.365753173828125;0.28607177734375;0.033947753906249996
10060;1;1000;additive;preston;0.543365478515625;0.37322998046875;0.20841064453125
10061;1;1000;additive;preston;0.543365478515625;0.40936279296875;0.20841064453125
10062;1;1000;additive;preston;0.355865478515625;0.37322998046875;0.20841064453125
10063;1;1000;additive;preston;0.355865478515625;0.40936279296875;0.29337158203124997
10064;1;1000;additive;preston;0.355865478515625;0.40936279296875;0.20841064453125
10065;1;1000;additive;preston;0.730865478515625;0.24822998046875;0.06837158203125
10066;1;1000;additive;preston;0.543365478515625;0.24822998046875;0.06837158203125
10067;1;1000;additive;preston;0.730865478515625;0.28436279296875;0.06837158203125
10068;1;1000;additive;preston;0.730865478515625;0.24822998046875;0.28341064453125
10069;1;1000;additive;preston;0.730865478515625;0.28436279296875;0.28341064453125
1007;1;1000;additive;preston;0.365753173828125;0.28167724609375;0.03277587890625
10070;1;1000;additive;preston;0.543365478515625;0.24822998046875;0.28341064453125
10071;1;1000;additive;preston;0.543365478515625;0.28436279296875;0.06837158203125
10072;1;1000;additive;preston;0.543365478515625;0.28436279296875;0.28341064453125
10073;1;1000;additive;preston;0.355865478515625;0.49822998046875;0.21837158203124998
10074;1;1000;additive;preston;0.168365478515625;0.49822998046875;0.21837158203124998
10075;1;1000;additive;preston;0.355865478515625;0.03436279296875;0.21837158203124998
10076;1;1000;additive;preston;0.355865478515625;0.49822998046875;0.13341064453124998
10077;1;1000;additive;preston;0.355865478515625;0.03436279296875;0.13341064453124998
10078;1;1000;additive;preston;0.168365478515625;0.49822998046875;0.13341064453124998
10079;1;1000;additive;preston;0.168365478515625;0.03436279296875;0.21837158203124998
1008;1;1000;additive;preston;0.365753173828125;0.28167724609375;0.033947753906249996
10080;1;1000;additive;preston;0.168365478515625;0.03436279296875;0.13341064453124998
10081;1;1000;additive;preston;0.262115478515625;0.18572998046875;0.25587158203125
10082;1;1000;additive;preston;0.074615478515625;0.18572998046875;0.25587158203125
10083;1;1000;additive;preston;0.262115478515625;0.09686279296875;0.25587158203125
10084;1;1000;additive;preston;0.262115478515625;0.18572998046875;0.020910644531249998
10085;1;1000;additive;preston;0.262115478515625;0.09686279296875;0.020910644531249998
10086;1;1000;additive;preston;0.074615478515625;0.18572998046875;0.020910644531249998
10087;1;1000;additive;preston;0.074615478515625;0.09686279296875;0.25587158203125
10088;1;1000;additive;preston;0.074615478515625;0.09686279296875;0.020910644531249998
10089;1;1000;additive;preston;0.637115478515625;0.43572998046875;0.10587158203125
1009;1;1000;additive;preston;0.381134033203125;0.16107177734375;0.25777587890625
10090;1;1000;additive;preston;0.449615478515625;0.43572998046875;0.10587158203125
10091;1;1000;additive;preston;0.637115478515625;0.34686279296875;0.10587158203125
10092;1;1000;additive;preston;0.637115478515625;0.43572998046875;0.17091064453125
10093;1;1000;additive;preston;0.637115478515625;0.34686279296875;0.17091064453125
10094;1;1000;additive;preston;0.449615478515625;0.43572998046875;0.17091064453125
10095;1;1000;additive;preston;0.449615478515625;0.34686279296875;0.10587158203125
10096;1;1000;additive;preston;0.449615478515625;0.34686279296875;0.17091064453125
10097;1;1000;additive;preston;0.449615478515625;0.06072998046875;0.18087158203125
10098;1;1000;additive;preston;0.262115478515625;0.06072998046875;0.18087158203125
10099;1;1000;additive;preston;0.449615478515625;0.47186279296875;0.18087158203125
101;1;1000;additive;preston;0.234649658203125;0.42620849609375;0.29410400390624997
1010;1;1000;additive;preston;0.553253173828125;0.16107177734375;0.25777587890625
10100;1;1000;additive;preston;0.449615478515625;0.06072998046875;0.24591064453125
10101;1;1000;additive;preston;0.449615478515625;0.47186279296875;0.24591064453125
10102;1;1000;additive;preston;0.262115478515625;0.06072998046875;0.24591064453125
10103;1;1000;additive;preston;0.262115478515625;0.47186279296875;0.18087158203125
10104;1;1000;additive;preston;0.262115478515625;0.47186279296875;0.24591064453125
10105;1;1000;additive;preston;0.074615478515625;0.31072998046875;0.030871582031249997
10106;1;1000;additive;preston;0.637115478515625;0.31072998046875;0.030871582031249997
10107;1;1000;additive;preston;0.074615478515625;0.22186279296875;0.030871582031249997
10108;1;1000;additive;preston;0.074615478515625;0.31072998046875;0.09591064453124999
10109;1;1000;additive;preston;0.074615478515625;0.22186279296875;0.09591064453124999
1011;1;1000;additive;preston;0.381134033203125;0.40667724609375;0.25777587890625
10110;1;1000;additive;preston;0.637115478515625;0.31072998046875;0.09591064453124999
10111;1;1000;additive;preston;0.637115478515625;0.22186279296875;0.030871582031249997
10112;1;1000;additive;preston;0.637115478515625;0.22186279296875;0.09591064453124999
10113;1;1000;additive;preston;0.051177978515625;0.04510498046875;0.28399658203125
10114;1;1000;additive;preston;0.098052978515625;0.04510498046875;0.28399658203125
10115;1;1000;additive;preston;0.051177978515625;0.26873779296875;0.28399658203125
10116;1;1000;additive;preston;0.051177978515625;0.04510498046875;0.18028564453124998
10117;1;1000;additive;preston;0.051177978515625;0.26873779296875;0.18028564453124998
10118;1;1000;additive;preston;0.098052978515625;0.04510498046875;0.18028564453124998
10119;1;1000;additive;preston;0.098052978515625;0.26873779296875;0.28399658203125
1012;1;1000;additive;preston;0.381134033203125;0.16107177734375;0.10894775390625
10120;1;1000;additive;preston;0.098052978515625;0.26873779296875;0.18028564453124998
10121;1;1000;additive;preston;0.426177978515625;0.29510498046875;0.13399658203125
10122;1;1000;additive;preston;0.473052978515625;0.29510498046875;0.13399658203125
10123;1;1000;additive;preston;0.426177978515625;0.01873779296875;0.13399658203125
10124;1;1000;additive;preston;0.426177978515625;0.29510498046875;0.03028564453125
10125;1;1000;additive;preston;0.426177978515625;0.01873779296875;0.03028564453125
10126;1;1000;additive;preston;0.473052978515625;0.29510498046875;0.03028564453125
10127;1;1000;additive;preston;0.473052978515625;0.01873779296875;0.13399658203125
10128;1;1000;additive;preston;0.473052978515625;0.01873779296875;0.03028564453125
10129;1;1000;additive;preston;0.613677978515625;0.17010498046875;0.20899658203125
1013;1;1000;additive;preston;0.381134033203125;0.40667724609375;0.10894775390625
10130;1;1000;additive;preston;0.285552978515625;0.17010498046875;0.20899658203125
10131;1;1000;additive;preston;0.613677978515625;0.14373779296875;0.20899658203125
10132;1;1000;additive;preston;0.613677978515625;0.17010498046875;0.10528564453125
10133;1;1000;additive;preston;0.613677978515625;0.14373779296875;0.10528564453125
10134;1;1000;additive;preston;0.285552978515625;0.17010498046875;0.10528564453125
10135;1;1000;additive;preston;0.285552978515625;0.14373779296875;0.20899658203125
10136;1;1000;additive;preston;0.285552978515625;0.14373779296875;0.10528564453125
10137;1;1000;additive;preston;0.238677978515625;0.42010498046875;0.058996582031249994
10138;1;1000;additive;preston;0.660552978515625;0.42010498046875;0.058996582031249994
10139;1;1000;additive;preston;0.238677978515625;0.39373779296875;0.058996582031249994
1014;1;1000;additive;preston;0.553253173828125;0.16107177734375;0.10894775390625
10140;1;1000;additive;preston;0.238677978515625;0.42010498046875;0.25528564453124997
10141;1;1000;additive;preston;0.238677978515625;0.39373779296875;0.25528564453124997
10142;1;1000;additive;preston;0.660552978515625;0.42010498046875;0.25528564453124997
10143;1;1000;additive;preston;0.660552978515625;0.39373779296875;0.058996582031249994
10144;1;1000;additive;preston;0.660552978515625;0.39373779296875;0.25528564453124997
10145;1;1000;additive;preston;0.332427978515625;0.23260498046875;0.09649658203125
10146;1;1000;additive;preston;0.566802978515625;0.23260498046875;0.09649658203125
10147;1;1000;additive;preston;0.332427978515625;0.45623779296875;0.09649658203125
10148;1;1000;additive;preston;0.332427978515625;0.23260498046875;0.21778564453125
10149;1;1000;additive;preston;0.332427978515625;0.45623779296875;0.21778564453125
1015;1;1000;additive;preston;0.553253173828125;0.40667724609375;0.25777587890625
10150;1;1000;additive;preston;0.566802978515625;0.23260498046875;0.21778564453125
10151;1;1000;additive;preston;0.566802978515625;0.45623779296875;0.09649658203125
10152;1;1000;additive;preston;0.566802978515625;0.45623779296875;0.21778564453125
10153;1;1000;additive;preston;0.707427978515625;0.48260498046875;0.24649658203125
10154;1;1000;additive;preston;0.191802978515625;0.48260498046875;0.24649658203125
10155;1;1000;additive;preston;0.707427978515625;0.20623779296875;0.24649658203125
10156;1;1000;additive;preston;0.707427978515625;0.48260498046875;0.06778564453125
10157;1;1000;additive;preston;0.707427978515625;0.20623779296875;0.06778564453125
10158;1;1000;additive;preston;0.191802978515625;0.48260498046875;0.06778564453125
10159;1;1000;additive;preston;0.191802978515625;0.20623779296875;0.24649658203125
1016;1;1000;additive;preston;0.553253173828125;0.40667724609375;0.10894775390625
10160;1;1000;additive;preston;0.191802978515625;0.20623779296875;0.06778564453125
10161;1;1000;additive;preston;0.519927978515625;0.10760498046875;0.02149658203125
10162;1;1000;additive;preston;0.379302978515625;0.10760498046875;0.02149658203125
10163;1;1000;additive;preston;0.519927978515625;0.08123779296875;0.02149658203125
10164;1;1000;additive;preston;0.519927978515625;0.10760498046875;0.14278564453125
10165;1;1000;additive;preston;0.519927978515625;0.08123779296875;0.14278564453125
10166;1;1000;additive;preston;0.379302978515625;0.10760498046875;0.14278564453125
10167;1;1000;additive;preston;0.379302978515625;0.08123779296875;0.02149658203125
10168;1;1000;additive;preston;0.379302978515625;0.08123779296875;0.14278564453125
10169;1;1000;additive;preston;0.144927978515625;0.35760498046875;0.17149658203124998
1017;1;1000;additive;preston;0.006134033203125;0.41107177734375;0.10777587890625
10170;1;1000;additive;preston;0.004302978515625;0.35760498046875;0.17149658203124998
10171;1;1000;additive;preston;0.144927978515625;0.33123779296875;0.17149658203124998
10172;1;1000;additive;preston;0.144927978515625;0.35760498046875;0.29278564453125
10173;1;1000;additive;preston;0.144927978515625;0.33123779296875;0.29278564453125
10174;1;1000;additive;preston;0.004302978515625;0.35760498046875;0.29278564453125
10175;1;1000;additive;preston;0.004302978515625;0.33123779296875;0.17149658203124998
10176;1;1000;additive;preston;0.004302978515625;0.33123779296875;0.29278564453125
10177;1;1000;additive;preston;0.098052978515625;0.13885498046875;0.00274658203125
10178;1;1000;additive;preston;0.238677978515625;0.13885498046875;0.00274658203125
10179;1;1000;additive;preston;0.098052978515625;0.04998779296875;0.00274658203125
1018;1;1000;additive;preston;0.178253173828125;0.41107177734375;0.10777587890625
10180;1;1000;additive;preston;0.098052978515625;0.13885498046875;0.23653564453124998
10181;1;1000;additive;preston;0.098052978515625;0.04998779296875;0.23653564453124998
10182;1;1000;additive;preston;0.238677978515625;0.13885498046875;0.23653564453124998
10183;1;1000;additive;preston;0.238677978515625;0.04998779296875;0.00274658203125
10184;1;1000;additive;preston;0.238677978515625;0.04998779296875;0.23653564453124998
10185;1;1000;additive;preston;0.473052978515625;0.38885498046875;0.15274658203125
10186;1;1000;additive;preston;0.613677978515625;0.38885498046875;0.15274658203125
10187;1;1000;additive;preston;0.473052978515625;0.29998779296875;0.15274658203125
10188;1;1000;additive;preston;0.473052978515625;0.38885498046875;0.08653564453125
10189;1;1000;additive;preston;0.473052978515625;0.29998779296875;0.08653564453125
1019;1;1000;additive;preston;0.006134033203125;0.15667724609375;0.10777587890625
10190;1;1000;additive;preston;0.613677978515625;0.38885498046875;0.08653564453125
10191;1;1000;additive;preston;0.613677978515625;0.29998779296875;0.15274658203125
10192;1;1000;additive;preston;0.613677978515625;0.29998779296875;0.08653564453125
10193;1;1000;additive;preston;0.660552978515625;0.01385498046875;0.07774658203125
10194;1;1000;additive;preston;0.051177978515625;0.01385498046875;0.07774658203125
10195;1;1000;additive;preston;0.660552978515625;0.42498779296875;0.07774658203125
10196;1;1000;additive;preston;0.660552978515625;0.01385498046875;0.01153564453125
10197;1;1000;additive;preston;0.660552978515625;0.42498779296875;0.01153564453125
10198;1;1000;additive;preston;0.051177978515625;0.01385498046875;0.01153564453125
10199;1;1000;additive;preston;0.051177978515625;0.42498779296875;0.07774658203125
102;1;1000;additive;preston;0.043487548828125;0.14154052734375;0.29410400390624997
1020;1;1000;additive;preston;0.006134033203125;0.41107177734375;0.25894775390624997
10200;1;1000;additive;preston;0.051177978515625;0.42498779296875;0.01153564453125
10201;1;1000;additive;preston;0.285552978515625;0.26385498046875;0.22774658203124998
10202;1;1000;additive;preston;0.426177978515625;0.26385498046875;0.22774658203124998
10203;1;1000;additive;preston;0.285552978515625;0.17498779296875;0.22774658203124998
10204;1;1000;additive;preston;0.285552978515625;0.26385498046875;0.16153564453125
10205;1;1000;additive;preston;0.285552978515625;0.17498779296875;0.16153564453125
10206;1;1000;additive;preston;0.426177978515625;0.26385498046875;0.16153564453125
10207;1;1000;additive;preston;0.426177978515625;0.17498779296875;0.22774658203124998
10208;1;1000;additive;preston;0.426177978515625;0.17498779296875;0.16153564453125
10209;1;1000;additive;preston;0.191802978515625;0.07635498046875;0.19024658203125
1021;1;1000;additive;preston;0.006134033203125;0.15667724609375;0.25894775390624997
10210;1;1000;additive;preston;0.519927978515625;0.07635498046875;0.19024658203125
10211;1;1000;additive;preston;0.191802978515625;0.23748779296875;0.19024658203125
10212;1;1000;additive;preston;0.191802978515625;0.07635498046875;0.27403564453125
10213;1;1000;additive;preston;0.191802978515625;0.23748779296875;0.27403564453125
10214;1;1000;additive;preston;0.519927978515625;0.07635498046875;0.27403564453125
10215;1;1000;additive;preston;0.519927978515625;0.23748779296875;0.19024658203125
10216;1;1000;additive;preston;0.519927978515625;0.23748779296875;0.27403564453125
10217;1;1000;additive;preston;0.566802978515625;0.32635498046875;0.04024658203125
10218;1;1000;additive;preston;0.144927978515625;0.32635498046875;0.04024658203125
10219;1;1000;additive;preston;0.566802978515625;0.48748779296875;0.04024658203125
1022;1;1000;additive;preston;0.178253173828125;0.41107177734375;0.25894775390624997
10220;1;1000;additive;preston;0.566802978515625;0.32635498046875;0.12403564453124999
10221;1;1000;additive;preston;0.566802978515625;0.48748779296875;0.12403564453124999
10222;1;1000;additive;preston;0.144927978515625;0.32635498046875;0.12403564453124999
10223;1;1000;additive;preston;0.144927978515625;0.48748779296875;0.04024658203125
10224;1;1000;additive;preston;0.144927978515625;0.48748779296875;0.12403564453124999
10225;1;1000;additive;preston;0.379302978515625;0.20135498046875;0.26524658203125
10226;1;1000;additive;preston;0.707427978515625;0.20135498046875;0.26524658203125
10227;1;1000;additive;preston;0.379302978515625;0.36248779296875;0.26524658203125
10228;1;1000;additive;preston;0.379302978515625;0.20135498046875;0.04903564453125
10229;1;1000;additive;preston;0.379302978515625;0.36248779296875;0.04903564453125
1023;1;1000;additive;preston;0.178253173828125;0.15667724609375;0.10777587890625
10230;1;1000;additive;preston;0.707427978515625;0.20135498046875;0.04903564453125
10231;1;1000;additive;preston;0.707427978515625;0.36248779296875;0.26524658203125
10232;1;1000;additive;preston;0.707427978515625;0.36248779296875;0.04903564453125
10233;1;1000;additive;preston;0.004302978515625;0.45135498046875;0.11524658203124999
10234;1;1000;additive;preston;0.332427978515625;0.45135498046875;0.11524658203124999
10235;1;1000;additive;preston;0.004302978515625;0.11248779296875;0.11524658203124999
10236;1;1000;additive;preston;0.004302978515625;0.45135498046875;0.19903564453125
10237;1;1000;additive;preston;0.004302978515625;0.11248779296875;0.19903564453125
10238;1;1000;additive;preston;0.332427978515625;0.45135498046875;0.19903564453125
10239;1;1000;additive;preston;0.332427978515625;0.11248779296875;0.11524658203124999
1024;1;1000;additive;preston;0.178253173828125;0.15667724609375;0.25894775390624997
10240;1;1000;additive;preston;0.332427978515625;0.11248779296875;0.19903564453125
10241;1;1000;additive;preston;0.005767822265625;0.20233154296875;0.01270751953125
10242;1;1000;additive;preston;0.497955322265625;0.20233154296875;0.01270751953125
10243;1;1000;additive;preston;0.005767822265625;0.19354248046875;0.01270751953125
10244;1;1000;additive;preston;0.005767822265625;0.20233154296875;0.08594970703125
10245;1;1000;additive;preston;0.005767822265625;0.19354248046875;0.08594970703125
10246;1;1000;additive;preston;0.497955322265625;0.20233154296875;0.08594970703125
10247;1;1000;additive;preston;0.497955322265625;0.19354248046875;0.01270751953125
10248;1;1000;additive;preston;0.497955322265625;0.19354248046875;0.08594970703125
10249;1;1000;additive;preston;0.380767822265625;0.45233154296875;0.16270751953124998
1025;1;1000;additive;preston;0.009063720703125;0.08880615234375;0.18629150390625
10250;1;1000;additive;preston;0.122955322265625;0.45233154296875;0.16270751953124998
10251;1;1000;additive;preston;0.380767822265625;0.44354248046875;0.16270751953124998
10252;1;1000;additive;preston;0.380767822265625;0.45233154296875;0.23594970703124998
10253;1;1000;additive;preston;0.380767822265625;0.44354248046875;0.23594970703124998
10254;1;1000;additive;preston;0.122955322265625;0.45233154296875;0.23594970703124998
10255;1;1000;additive;preston;0.122955322265625;0.44354248046875;0.16270751953124998
10256;1;1000;additive;preston;0.122955322265625;0.44354248046875;0.23594970703124998
10257;1;1000;additive;preston;0.568267822265625;0.07733154296875;0.08770751953125
10258;1;1000;additive;preston;0.685455322265625;0.07733154296875;0.08770751953125
10259;1;1000;additive;preston;0.568267822265625;0.31854248046875;0.08770751953125
1026;1;1000;additive;preston;0.515167236328125;0.08880615234375;0.18629150390625
10260;1;1000;additive;preston;0.568267822265625;0.07733154296875;0.16094970703125
10261;1;1000;additive;preston;0.568267822265625;0.31854248046875;0.16094970703125
10262;1;1000;additive;preston;0.685455322265625;0.07733154296875;0.16094970703125
10263;1;1000;additive;preston;0.685455322265625;0.31854248046875;0.08770751953125
10264;1;1000;additive;preston;0.685455322265625;0.31854248046875;0.16094970703125
10265;1;1000;additive;preston;0.193267822265625;0.32733154296875;0.23770751953125
10266;1;1000;additive;preston;0.310455322265625;0.32733154296875;0.23770751953125
10267;1;1000;additive;preston;0.193267822265625;0.06854248046875;0.23770751953125
10268;1;1000;additive;preston;0.193267822265625;0.32733154296875;0.01094970703125
10269;1;1000;additive;preston;0.193267822265625;0.06854248046875;0.01094970703125
1027;1;1000;additive;preston;0.009063720703125;0.40081787109375;0.18629150390625
10270;1;1000;additive;preston;0.310455322265625;0.32733154296875;0.01094970703125
10271;1;1000;additive;preston;0.310455322265625;0.06854248046875;0.23770751953125
10272;1;1000;additive;preston;0.310455322265625;0.06854248046875;0.01094970703125
10273;1;1000;additive;preston;0.287017822265625;0.01483154296875;0.20020751953125
10274;1;1000;additive;preston;0.216705322265625;0.01483154296875;0.20020751953125
10275;1;1000;additive;preston;0.287017822265625;0.00604248046875;0.20020751953125
10276;1;1000;additive;preston;0.287017822265625;0.01483154296875;0.12344970703125
10277;1;1000;additive;preston;0.287017822265625;0.00604248046875;0.12344970703125
10278;1;1000;additive;preston;0.216705322265625;0.01483154296875;0.12344970703125
10279;1;1000;additive;preston;0.216705322265625;0.00604248046875;0.20020751953125
1028;1;1000;additive;preston;0.009063720703125;0.08880615234375;0.04683837890625
10280;1;1000;additive;preston;0.216705322265625;0.00604248046875;0.12344970703125
10281;1;1000;additive;preston;0.662017822265625;0.26483154296875;0.05020751953125
10282;1;1000;additive;preston;0.591705322265625;0.26483154296875;0.05020751953125
10283;1;1000;additive;preston;0.662017822265625;0.25604248046875;0.05020751953125
10284;1;1000;additive;preston;0.662017822265625;0.26483154296875;0.27344970703125
10285;1;1000;additive;preston;0.662017822265625;0.25604248046875;0.27344970703125
10286;1;1000;additive;preston;0.591705322265625;0.26483154296875;0.27344970703125
10287;1;1000;additive;preston;0.591705322265625;0.25604248046875;0.05020751953125
10288;1;1000;additive;preston;0.591705322265625;0.25604248046875;0.27344970703125
10289;1;1000;additive;preston;0.474517822265625;0.13983154296875;0.27520751953125
1029;1;1000;additive;preston;0.009063720703125;0.40081787109375;0.04683837890625
10290;1;1000;additive;preston;0.029205322265625;0.13983154296875;0.27520751953125
10291;1;1000;additive;preston;0.474517822265625;0.38104248046875;0.27520751953125
10292;1;1000;additive;preston;0.474517822265625;0.13983154296875;0.19844970703125
10293;1;1000;additive;preston;0.474517822265625;0.38104248046875;0.19844970703125
10294;1;1000;additive;preston;0.029205322265625;0.13983154296875;0.19844970703125
10295;1;1000;additive;preston;0.029205322265625;0.38104248046875;0.27520751953125
10296;1;1000;additive;preston;0.029205322265625;0.38104248046875;0.19844970703125
10297;1;1000;additive;preston;0.099517822265625;0.38983154296875;0.12520751953125
10298;1;1000;additive;preston;0.404205322265625;0.38983154296875;0.12520751953125
10299;1;1000;additive;preston;0.099517822265625;0.13104248046875;0.12520751953125
103;1;1000;additive;preston;0.043487548828125;0.42620849609375;0.15699462890625
1030;1;1000;additive;preston;0.515167236328125;0.08880615234375;0.04683837890625
10300;1;1000;additive;preston;0.099517822265625;0.38983154296875;0.04844970703125
10301;1;1000;additive;preston;0.099517822265625;0.13104248046875;0.04844970703125
10302;1;1000;additive;preston;0.404205322265625;0.38983154296875;0.04844970703125
10303;1;1000;additive;preston;0.404205322265625;0.13104248046875;0.12520751953125
10304;1;1000;additive;preston;0.404205322265625;0.13104248046875;0.04844970703125
10305;1;1000;additive;preston;0.146392822265625;0.10858154296875;0.29395751953125
10306;1;1000;additive;preston;0.638580322265625;0.10858154296875;0.29395751953125
10307;1;1000;additive;preston;0.146392822265625;0.47479248046875;0.29395751953125
10308;1;1000;additive;preston;0.146392822265625;0.10858154296875;0.029699707031249998
10309;1;1000;additive;preston;0.146392822265625;0.47479248046875;0.029699707031249998
1031;1;1000;additive;preston;0.515167236328125;0.40081787109375;0.18629150390625
10310;1;1000;additive;preston;0.638580322265625;0.10858154296875;0.029699707031249998
10311;1;1000;additive;preston;0.638580322265625;0.47479248046875;0.29395751953125
10312;1;1000;additive;preston;0.638580322265625;0.47479248046875;0.029699707031249998
10313;1;1000;additive;preston;0.521392822265625;0.35858154296875;0.14395751953125
10314;1;1000;additive;preston;0.263580322265625;0.35858154296875;0.14395751953125
10315;1;1000;additive;preston;0.521392822265625;0.22479248046875;0.14395751953125
10316;1;1000;additive;preston;0.521392822265625;0.35858154296875;0.17969970703125
10317;1;1000;additive;preston;0.521392822265625;0.22479248046875;0.17969970703125
10318;1;1000;additive;preston;0.263580322265625;0.35858154296875;0.17969970703125
10319;1;1000;additive;preston;0.263580322265625;0.22479248046875;0.14395751953125
1032;1;1000;additive;preston;0.515167236328125;0.40081787109375;0.04683837890625
10320;1;1000;additive;preston;0.263580322265625;0.22479248046875;0.17969970703125
10321;1;1000;additive;preston;0.708892822265625;0.23358154296875;0.21895751953125
10322;1;1000;additive;preston;0.451080322265625;0.23358154296875;0.21895751953125
10323;1;1000;additive;preston;0.708892822265625;0.09979248046875;0.21895751953125
10324;1;1000;additive;preston;0.708892822265625;0.23358154296875;0.25469970703125
