iteration;iteration_exp;replicate;time;last_generation;population;bmi_category_prop;am_bmi;am_pgs;genetic_variance;vertical_trans_variance;average_bmi;sd_bmi
10027;10027;1;1993.0;51.0;14331;[0.045286441978926804, 0.3641057846626195, 0.46151699113809225, 0.12909078222036147];0.0;0.0;0.0;1.0;25.511529455545762;3.9528909028733357
10028;10028;1;1954.0;51.0;14883;[0.06618289323389101, 0.38883289659342873, 0.44278707249882415, 0.10219713767385608];0.0;0.0;0.0;1.0;25.01755971789973;3.992589720516008
10029;10029;1;1979.0;51.0;14554;[0.051944482616462825, 0.39776006596124774, 0.43960423251339836, 0.11069121890889103];0.0;0.0;0.0;1.0;25.174511295753337;3.911846351111532
1003;1003;1;1995.0;51.0;14713;[0.08971657717664651, 0.3894515054713519, 0.4054917419968735, 0.11534017535512812];0.0;0.0;0.0;1.0;24.800670865392743;4.231830385029218
10030;10030;1;1984.0;51.0;14424;[0.050956738768718805, 0.3730587909040488, 0.45680809761508595, 0.11917637271214643];0.0;0.0;0.0;1.0;25.338382415909898;3.9279989412455687
10031;10031;1;1993.0;51.0;14547;[0.058225063586993885, 0.34048257372654156, 0.4533580807039252, 0.14793428198253936];0.0;0.0;0.0;1.0;25.55098290951049;4.132588371588072
10032;10032;1;2000.0;51.0;14571;[0.03850113238624665, 0.2924301695147897, 0.4923478141513966, 0.17672088394756708];0.0;0.0;0.0;1.0;26.18684454233853;3.9725535232130365
10033;10033;1;2012.0;51.0;14717;[0.10803832302779098, 0.4197186926683427, 0.39016103825507914, 0.08208194604878712];0.0;0.0;0.0;1.0;24.322439188927234;4.212404515768167
10034;10034;1;2008.0;51.0;14384;[0.10289210233592881, 0.4331201334816463, 0.366170745272525, 0.09781701890989988];0.0;0.0;0.0;1.0;24.393078507671984;4.262943970640282
10035;10035;1;2006.0;51.0;12997;[0.08563514657228591, 0.3873201508040317, 0.4092482880664769, 0.1177964145572055];0.0;0.0;0.0;1.0;24.902526971276462;4.280661745640606
10036;10036;1;2003.0;51.0;14662;[0.05606329286591188, 0.32376210612467604, 0.46828536352475786, 0.15188923748465422];0.0;0.0;0.0;1.0;25.68492264880582;4.128749166039998
10037;10037;1;1982.0;51.0;14870;[0.004640215198386012, 0.1089441829186281, 0.5603227975790182, 0.3260928043039677];0.0;0.0;0.0;1.0;28.088197407915235;3.3272818011776244
10038;10038;1;1942.0;51.0;14411;[0.041496079383804035, 0.27888418569148565, 0.5071820137395046, 0.17243772118520576];0.0;0.0;0.0;1.0;26.1561680311007;3.9605948360717242
10039;10039;1;1974.0;51.0;14372;[0.10297801280267187, 0.4166434734205399, 0.3844280545505149, 0.09595045922627331];0.0;0.0;0.0;1.0;24.464312347452804;4.28692611450433
1004;1004;1;1996.0;51.0;14748;[0.07397613235692975, 0.4003254678600488, 0.42602386764307026, 0.09967453213995119];0.0;0.0;0.0;1.0;24.86992182077248;4.033883455741031
10040;10040;1;1972.0;51.0;14846;[0.016839552741479188, 0.1999191701468409, 0.55658089721137, 0.22666037990030985];0.0;0.0;0.0;1.0;27.08306306960907;3.696670899265842
10041;10041;1;1954.0;51.0;14964;[0.08874632451216252, 0.38499064421277734, 0.40804597701149425, 0.1182170542635659];0.0;0.0;0.0;1.0;24.87496905895449;4.2529658704903435
10042;10042;1;1978.0;51.0;14401;[0.0858968127213388, 0.3930282619262551, 0.4087910561766544, 0.11228386917575169];0.0;0.0;0.0;1.0;24.820136993914115;4.204340296350968
10043;10043;1;1998.0;51.0;14852;[0.06935092916778884, 0.37779423646646915, 0.4441826016698088, 0.10867223269593321];0.0;0.0;0.0;1.0;25.09716913708609;4.056783997786595
10044;10044;1;2010.0;51.0;14793;[0.10173730818630433, 0.39944568376935036, 0.3926857297370378, 0.10613127830730751];0.0;0.0;0.0;1.0;24.593698545786133;4.2768086427693035
10045;10045;1;2027.0;51.0;14401;[0.0749253524060829, 0.3651829734046247, 0.4294146239844455, 0.13047705020484687];0.0;0.0;0.0;1.0;25.198748709103835;4.217731263549412
10046;10046;1;2023.0;51.0;14432;[0.0942350332594235, 0.4116546563192905, 0.39564855875831484, 0.09846175166297118];0.0;0.0;0.0;1.0;24.565796741252125;4.221133946899304
10047;10047;1;1978.0;51.0;14478;[0.05428926647326979, 0.33029423953584747, 0.4562094211907722, 0.1592070728001105];0.0;0.0;0.0;1.0;25.703568150340782;4.11344241545116
10048;10048;1;2026.0;51.0;14628;[0.08258135083401695, 0.39301339896089693, 0.4186491659830462, 0.10575608422203993];0.0;0.0;0.0;1.0;24.81277719281717;4.153397906392049
10049;10049;1;1986.0;51.0;14305;[0.043900734009087734, 0.26186648025166026, 0.48185948968891995, 0.21237329605033206];0.0;0.0;0.0;1.0;26.37911582416211;4.127403236529802
1005;1005;1;1989.0;51.0;14825;[0.07588532883642496, 0.39116357504215854, 0.41989881956155145, 0.11305227655986509];0.0;0.0;0.0;1.0;24.940588900767484;4.147429514800717
10050;10050;1;2016.0;51.0;14831;[0.06041399770750455, 0.19331130739666913, 0.42053806216708245, 0.32573663272874387];0.0;0.0;0.0;1.0;27.11432123341533;4.527936837437582
10051;10051;1;2043.0;51.0;14886;[0.07470106139997312, 0.37948407900040304, 0.42187290071207845, 0.12394195888754535];0.0;0.0;0.0;1.0;25.092283412366616;4.254300495954158
10052;10052;1;2019.0;51.0;14226;[0.08224377899620414, 0.269365949669619, 0.3888654576128216, 0.2595248137213553];0.0;0.0;0.0;1.0;26.20948802074746;4.736826135035856
10053;10053;1;2018.0;51.0;14394;[0.07232180075031264, 0.34986800055578715, 0.43177712935945534, 0.1460330693344449];0.0;0.0;0.0;1.0;25.362051540434553;4.296836224752729
10054;10054;1;1997.0;51.0;14628;[0.07813781788351107, 0.4051134809953514, 0.4192644243915778, 0.09748427672955975];0.0;0.0;0.0;1.0;24.779338831166985;4.13791722275244
10055;10055;1;2069.0;51.0;14727;[0.05432199361716575, 0.38500712976166224, 0.4434711753921369, 0.1171997012290351];0.0;0.0;0.0;1.0;25.240982647012345;4.039609592280399
10056;10056;1;2002.0;51.0;14660;[0.1427012278308322, 0.4178035470668486, 0.3641200545702592, 0.07537517053206003];0.0;0.0;0.0;1.0;23.956892288677963;4.390487480445673
10057;10057;1;2005.0;51.0;14487;[0.08324704907848415, 0.4149927521225927, 0.39497480499758403, 0.10678539380133913];0.0;0.0;0.0;1.0;24.739519698645328;4.1929048727098746
10058;10058;1;2014.0;51.0;14705;[0.06888813328799728, 0.35334920095205713, 0.44923495409724584, 0.12852771166269977];0.0;0.0;0.0;1.0;25.29435666596806;4.129157008093386
10059;10059;1;1964.0;51.0;14438;[0.08664634990995983, 0.3947915223715196, 0.41640116359606594, 0.10216096412245464];0.0;0.0;0.0;1.0;24.754446956401974;4.162842824060291
1006;1006;1;2017.0;51.0;14379;[0.09771194102510605, 0.41122470269142497, 0.39230822727588843, 0.0987551290075805];0.0;0.0;0.0;1.0;24.51909705823701;4.20862392629536
10060;10060;1;2005.0;51.0;15001;[0.09799346710219319, 0.41737217518832076, 0.3936404239717352, 0.09099393373775082];0.0;0.0;0.0;1.0;24.472461822356927;4.188745942520529
10061;10061;1;1981.0;51.0;14714;[0.08474921843142585, 0.39927959766209054, 0.41260024466494494, 0.10337093924153867];0.0;0.0;0.0;1.0;24.773437787043438;4.153026692044016
10062;10062;1;2018.0;51.0;14555;[0.060048093438680866, 0.34146341463414637, 0.45922363448986603, 0.13926485743730677];0.0;0.0;0.0;1.0;25.493890695131764;4.108372500803647
10063;10063;1;1962.0;51.0;15042;[0.07592075521872091, 0.3633825289190267, 0.4399680893498205, 0.12072862651243185];0.0;0.0;0.0;1.0;25.139943121207533;4.133431986736366
10064;10064;1;1998.0;51.0;14625;[0.068991452991453, 0.377025641025641, 0.4384957264957265, 0.11548717948717949];0.0;0.0;0.0;1.0;25.12211560243281;4.129923579503856
10065;10065;1;1996.0;51.0;14588;[0.039690156292843434, 0.32910611461475187, 0.4470112421168083, 0.18419248697559637];0.0;0.0;0.0;1.0;26.01023095961648;4.098858090743893
10066;10066;1;1990.0;51.0;14980;[0.04472630173564753, 0.3008010680907877, 0.4976635514018692, 0.1568090787716956];0.0;0.0;0.0;1.0;25.92583321803557;3.9885578196166924
10067;10067;1;2002.0;51.0;14818;[0.0738966122283709, 0.4380483196112836, 0.4030908354703739, 0.08496423268997165];0.0;0.0;0.0;1.0;24.606755274237717;4.005956473584741
10068;10068;1;1950.0;51.0;14636;[0.05978409401475813, 0.40817163159333153, 0.4352965291063132, 0.09674774528559715];0.0;0.0;0.0;1.0;25.00311323476339;3.984168840215269
10069;10069;1;1979.0;51.0;14851;[0.08450609386573295, 0.41902902161470607, 0.40657194801696855, 0.08989293650259242];0.0;0.0;0.0;1.0;24.63866091082008;4.089054713731513
1007;1007;1;2010.0;51.0;15071;[0.09913078097007498, 0.41895030190431953, 0.3935372569836109, 0.08838166014199456];0.0;0.0;0.0;1.0;24.459828439011968;4.19108505143891
10070;10070;1;1979.0;51.0;14814;[0.04725259889293911, 0.308424463345484, 0.47704873768057243, 0.16727420008100446];0.0;0.0;0.0;1.0;25.903684755129945;4.061771960282754
10071;10071;1;1989.0;51.0;14332;[0.07535584705554005, 0.3754535305609824, 0.431761094055261, 0.11742952832821658];0.0;0.0;0.0;1.0;25.027300939500805;4.144103994152735
10072;10072;1;2009.0;51.0;14965;[0.07544269963247578, 0.37961911125960573, 0.4257266956231206, 0.11921149348479786];0.0;0.0;0.0;1.0;25.05827228040382;4.127833410388434
10073;10073;1;1982.0;51.0;14904;[0.07306763285024155, 0.346081588835212, 0.4440418679549114, 0.136808910359635];0.0;0.0;0.0;1.0;25.318741274719397;4.186342389831974
10074;10074;1;1986.0;51.0;15094;[0.07016032860739367, 0.35683052868689547, 0.4504438849874122, 0.12256525771829867];0.0;0.0;0.0;1.0;25.235121283280236;4.109019772267392
10075;10075;1;1982.0;51.0;14587;[0.055254678823610064, 0.3492150545005827, 0.46760814423802016, 0.12792212243778708];0.0;0.0;0.0;1.0;25.469284790222726;4.041907889468498
10076;10076;1;1992.0;51.0;14538;[0.08460586050350805, 0.38148301004264684, 0.4198651809052139, 0.11404594854863118];0.0;0.0;0.0;1.0;24.886886415156045;4.2112450639345855
10077;10077;1;1995.0;51.0;14688;[0.06733387799564271, 0.34388616557734203, 0.45016339869281047, 0.13861655773420478];0.0;0.0;0.0;1.0;25.400929519184906;4.16967121834732
10078;10078;1;1996.0;51.0;14923;[0.07625812504188166, 0.3893319037726999, 0.41546605910339746, 0.11894391208202104];0.0;0.0;0.0;1.0;24.940268700171785;4.171981299418082
10079;10079;1;1999.0;51.0;15108;[0.049510193275086045, 0.29540640720148265, 0.5048980672491395, 0.15018533227429176];0.0;0.0;0.0;1.0;25.893702752825558;3.971062010533599
1008;1008;1;1986.0;51.0;14532;[0.09530690889072392, 0.407308009909166, 0.40778970547756677, 0.08959537572254335];0.0;0.0;0.0;1.0;24.541789172489747;4.159722084212242
10080;10080;1;1986.0;51.0;15010;[0.07081945369753498, 0.3513657561625583, 0.44117255163224517, 0.13664223850766155];0.0;0.0;0.0;1.0;25.320839897526128;4.195212396919531
10081;10081;1;2047.0;51.0;14946;[0.07105580088317945, 0.33052321691422454, 0.4429947812123645, 0.1554262009902315];0.0;0.0;0.0;1.0;25.5329642633086;4.205260384406738
10082;10082;1;1950.0;51.0;14901;[0.061472384403731296, 0.3262868263874908, 0.4786255955976109, 0.13361519361116703];0.0;0.0;0.0;1.0;25.593394704618245;4.0936205683175455
10083;10083;1;1955.0;51.0;14510;[0.06237077877325982, 0.3213645761543763, 0.4640248104755341, 0.15223983459682977];0.0;0.0;0.0;1.0;25.665991298120968;4.166406574565938
10084;10084;1;1973.0;51.0;14430;[0.0984060984060984, 0.4058905058905059, 0.39196119196119195, 0.10374220374220375];0.0;0.0;0.0;1.0;24.632663337464802;4.256999262445897
10085;10085;1;1993.0;51.0;14730;[0.07365919891378139, 0.3384928716904277, 0.4331296673455533, 0.15471826205023761];0.0;0.0;0.0;1.0;25.42342937701426;4.3374589392465115
10086;10086;1;2033.0;51.0;14381;[0.06932758500799666, 0.36756831931020095, 0.4542104165217996, 0.10889367916000278];0.0;0.0;0.0;1.0;25.1364023882365;4.042727671705555
10087;10087;1;1997.0;51.0;14726;[0.05174521254923265, 0.32201548281950293, 0.4818008963737607, 0.14443840825750373];0.0;0.0;0.0;1.0;25.726119949098535;4.008474899941503
10088;10088;1;2040.0;51.0;14722;[0.061200923787528866, 0.36625458497486757, 0.4562559434859394, 0.11628854775166418];0.0;0.0;0.0;1.0;25.229440977947768;4.066188925558665
10089;10089;1;2005.0;51.0;14886;[0.07288727663576515, 0.422813381700927, 0.41710331855434635, 0.08719602310896143];0.0;0.0;0.0;1.0;24.69003715269856;4.008611657712268
1009;1009;1;1976.0;51.0;14878;[0.059147734910606264, 0.3710848232289286, 0.449657211990859, 0.12011022986960614];0.0;0.0;0.0;1.0;25.306493690325258;4.03061296773076
10090;10090;1;1991.0;51.0;14532;[0.0905587668593449, 0.41460225708780624, 0.3945086705202312, 0.10033030553261767];0.0;0.0;0.0;1.0;24.59878110518107;4.200051942388226
10091;10091;1;1982.0;51.0;14974;[0.08287698677708027, 0.4069720849472419, 0.41498597569119805, 0.09516495258447977];0.0;0.0;0.0;1.0;24.700386038479483;4.099831517050018
10092;10092;1;1974.0;51.0;14469;[0.0892252401686364, 0.4107402031930334, 0.3978160204575299, 0.10221853618080033];0.0;0.0;0.0;1.0;24.63713759686725;4.179853144362533
10093;10093;1;1979.0;51.0;14860;[0.08499327052489906, 0.40006729475100944, 0.42126514131897713, 0.0936742934051144];0.0;0.0;0.0;1.0;24.75503416818488;4.1032781399005716
10094;10094;1;1971.0;51.0;14587;[0.061218893535339686, 0.39891684376499625, 0.4313429766230205, 0.10852128607664359];0.0;0.0;0.0;1.0;25.05015108830665;3.9986467596352044
10095;10095;1;1995.0;51.0;14743;[0.08702435053923896, 0.414773112663637, 0.4033778742454046, 0.09482466255171947];0.0;0.0;0.0;1.0;24.64996274598845;4.124613551346122
10096;10096;1;1985.0;51.0;14537;[0.10215312650478091, 0.43193231065556853, 0.37710669326546054, 0.08880786957419];0.0;0.0;0.0;1.0;24.36304198264784;4.156295661211634
10097;10097;1;1945.0;51.0;15016;[0.03689397975492808, 0.29641715503462973, 0.511054874800213, 0.1556339904102291];0.0;0.0;0.0;1.0;26.0603684332685;3.873642850548545
10098;10098;1;1956.0;51.0;14510;[0.015093039283252929, 0.16967608545830462, 0.5512749827705031, 0.2639558924879393];0.0;0.0;0.0;1.0;27.372644294192753;3.5692607991396925
10099;10099;1;2010.0;51.0;14392;[0.08991106170094497, 0.4036964980544747, 0.40654530294608116, 0.09984713729849917];0.0;0.0;0.0;1.0;24.71815762611929;4.185020958847443
101;101;1;1954.0;51.0;14822;[0.06186749426528134, 0.3576440426393199, 0.4561462690595061, 0.1243421940358926];0.0;0.0;0.0;1.0;25.343616096389812;4.019935360582029
1010;1010;1;1971.0;51.0;14457;[0.06944732655461022, 0.36037905512900326, 0.4493325032856056, 0.12084111503078093];0.0;0.0;0.0;1.0;25.23692064459888;4.101084199474133
10100;10100;1;2033.0;51.0;14508;[0.025778880617590295, 0.21360628618693134, 0.5172318720705817, 0.2433829611248966];0.0;0.0;0.0;1.0;26.95731344408456;3.8685509631943895
10101;10101;1;1978.0;51.0;14797;[0.08508481448942354, 0.39075488274650266, 0.4196120835304454, 0.10454821923362843];0.0;0.0;0.0;1.0;24.838993368502976;4.164451085816243
10102;10102;1;1949.0;51.0;15109;[0.03097491561321067, 0.23893043881130452, 0.5051955787940963, 0.22489906678138857];0.0;0.0;0.0;1.0;26.732168335799166;3.9456133668936437
10103;10103;1;1973.0;51.0;14716;[0.07909758086436532, 0.3741505843979342, 0.4243680347920631, 0.1223837999456374];0.0;0.0;0.0;1.0;25.040329888764443;4.221292708290849
10104;10104;1;1967.0;51.0;15088;[0.061837221633085894, 0.33185312831389185, 0.4681203605514316, 0.13818928950159068];0.0;0.0;0.0;1.0;25.52993224768551;4.067107634826154
10105;10105;1;1986.0;51.0;14578;[0.07051721772533956, 0.3536836328714501, 0.4479352448895596, 0.1278639045136507];0.0;0.0;0.0;1.0;25.275819628907556;4.153709856908858
10106;10106;1;2012.0;51.0;14475;[0.07260794473229706, 0.4039378238341969, 0.4184455958549223, 0.10500863557858377];0.0;0.0;0.0;1.0;24.91985812892921;4.030089051807484
10107;10107;1;1996.0;51.0;14435;[0.03789400762036716, 0.28652580533425703, 0.458746103221337, 0.2168340838240388];0.0;0.0;0.0;1.0;26.407253859545435;4.1531030727810485
10108;10108;1;1988.0;51.0;14920;[0.0653485254691689, 0.3626675603217158, 0.4388069705093834, 0.1331769436997319];0.0;0.0;0.0;1.0;25.314863199030018;4.149693704014894
10109;10109;1;1956.0;51.0;14618;[0.0018470378984813244, 0.056847721986591875, 0.6078122862224654, 0.33349295389246136];0.0;0.0;0.0;1.0;28.398548616216708;3.0185179994871145
1011;1011;1;1958.0;51.0;14479;[0.06291870985565301, 0.3485737965329097, 0.45721389598729195, 0.1312935976241453];0.0;0.0;0.0;1.0;25.387865011115455;4.104392245945802
10110;10110;1;1982.0;51.0;14983;[0.08536341186678235, 0.4128679169725689, 0.4039911900153507, 0.09777748114529801];0.0;0.0;0.0;1.0;24.684551164863006;4.1082185752305485
10111;10111;1;1983.0;51.0;14359;[0.08990876802005711, 0.47670450588481095, 0.36694755902221604, 0.06643916707291594];0.0;0.0;0.0;1.0;24.180607579688512;3.9965699335162546
10112;10112;1;1965.0;51.0;14520;[0.05227272727272727, 0.4247245179063361, 0.4525482093663912, 0.07045454545454545];0.0;0.0;0.0;1.0;24.85436785291951;3.7776894820868505
10113;10113;1;1988.0;51.0;15045;[0.045928880026586905, 0.2520438683948156, 0.5086075108009306, 0.193419740777667];0.0;0.0;0.0;1.0;26.339602017792103;4.067389798662676
10114;10114;1;1980.0;51.0;14735;[0.03196470987444859, 0.22449949100780456, 0.5285374957583984, 0.2149983033593485];0.0;0.0;0.0;1.0;26.73929961211223;3.886489030676801
10115;10115;1;1990.0;51.0;14489;[0.07888743184484781, 0.38008144109324316, 0.42722065014838845, 0.1138104769135206];0.0;0.0;0.0;1.0;24.957228795316173;4.153054035357287
10116;10116;1;1980.0;51.0;14679;[0.022140472784249608, 0.18584372232440902, 0.5596430274541863, 0.23237277743715512];0.0;0.0;0.0;1.0;27.079167054430236;3.713192211172386
10117;10117;1;1992.0;51.0;14773;[0.07737087930684357, 0.3678332092330603, 0.4262505922967576, 0.12854531916333853];0.0;0.0;0.0;1.0;25.11679935850955;4.195311320256027
10118;10118;1;1914.0;51.0;14884;[0.02721042730448804, 0.19497446922870196, 0.5293603869927439, 0.2484547164740661];0.0;0.0;0.0;1.0;27.061432717628783;3.852504842953038
10119;10119;1;1974.0;51.0;14377;[0.08743131390415247, 0.4000834666481185, 0.41336857480698336, 0.09911664464074564];0.0;0.0;0.0;1.0;24.710857985351755;4.186267985315148
1012;1012;1;1973.0;51.0;14566;[0.06597555952217493, 0.3523273376355897, 0.4526294109570232, 0.12906769188521214];0.0;0.0;0.0;1.0;25.31776868579016;4.144951214135258
10120;10120;1;1979.0;51.0;14439;[0.08040723041761895, 0.4055682526490754, 0.41685712306946465, 0.09716739386384099];0.0;0.0;0.0;1.0;24.791158088519683;4.137211887306511
10121;10121;1;1977.0;51.0;14367;[0.09556622816175958, 0.4076703556762024, 0.4008491682327556, 0.09591424792928238];0.0;0.0;0.0;1.0;24.60095967282301;4.1770240412343
10122;10122;1;2020.0;51.0;14528;[0.08342511013215859, 0.3829157488986784, 0.4259361233480176, 0.10772301762114538];0.0;0.0;0.0;1.0;24.848923494498365;4.178236470586709
10123;10123;1;1985.0;51.0;14592;[0.11828399122807018, 0.4496299342105263, 0.35320723684210525, 0.07887883771929824];0.0;0.0;0.0;1.0;24.055166335635736;4.193744410667718
10124;10124;1;1969.0;51.0;14384;[0.08446885428253616, 0.40489432703003336, 0.40649332591768633, 0.10414349276974416];0.0;0.0;0.0;1.0;24.743338646134333;4.150013066715703
10125;10125;1;2054.0;51.0;14881;[0.0843357301256636, 0.3870707613735636, 0.4254418385861165, 0.10315166991465627];0.0;0.0;0.0;1.0;24.83650311285906;4.158555484101652
10126;10126;1;2041.0;51.0;14955;[0.08485456369107322, 0.416115011701772, 0.4062186559679037, 0.09281176863925109];0.0;0.0;0.0;1.0;24.639827181869393;4.108355809144144
10127;10127;1;2041.0;51.0;14943;[0.07588837582814696, 0.38533092417854514, 0.41651609449240445, 0.12226460550090343];0.0;0.0;0.0;1.0;24.996063428406455;4.186356269475554
10128;10128;1;1996.0;51.0;15020;[0.07143808255659122, 0.357323568575233, 0.43275632490013316, 0.1384820239680426];0.0;0.0;0.0;1.0;25.298911692805127;4.236353050920169
10129;10129;1;1948.0;51.0;14769;[0.05491231633827612, 0.3570993296770262, 0.4564967160945223, 0.13149163789017537];0.0;0.0;0.0;1.0;25.403145914588656;4.028275480191244
1013;1013;1;1961.0;51.0;14825;[0.0781787521079258, 0.37335581787521077, 0.4234064080944351, 0.12505902192242832];0.0;0.0;0.0;1.0;25.06259871437434;4.183090035457162
10130;10130;1;1947.0;51.0;14790;[0.05327924273157539, 0.28498985801217036, 0.4925625422582826, 0.16916835699797161];0.0;0.0;0.0;1.0;26.004488450631445;4.1081103988043495
