iteration;iteration_exp;replicate;init_pop;fertility_type;mating_type;p_genetic_variance;p_vertical_trans_variance;p_leakage;p_random_mating;p_fertility_factor
1040;1040;1;8000;additive;logistic;0.47149331702821856;0.2639933170282196;0.1;0.6149866340564328;0.03389599021693203
1041;1041;1;8000;additive;logistic;0.4719933170282186;0.2719933170282191;0.1;0.863986634056418;0.043195990216931275
1042;1042;1;8000;additive;logistic;0.4724933170282185;0.2799933170282186;0.1;0.887013365943597;0.052495990216930515
1043;1043;1;8000;additive;logistic;0.47299331702821856;0.28799331702821923;0.1;0.6380133659435758;0.061795990216931135
1044;1044;1;8000;additive;logistic;0.4734933170282185;0.29599331702821874;0.1;0.3890133659435907;0.0710959902169304
1045;1045;1;8000;additive;logistic;0.47399331702821856;0.30399331702821936;0.1;0.14001336594356945;0.08039599021693099
1046;1046;1;8000;additive;logistic;0.47449331702821856;0.31199331702821886;0.1;0.10898663405641562;0.08969599021693023
1047;1047;1;8000;additive;logistic;0.4749933170282187;0.31999331702821954;0.1;0.3579866340564369;0.09899599021693084
1048;1048;1;8000;additive;logistic;0.4754933170282186;0.327993317028219;0.1;0.606986634056422;0.10829599021693011
1049;1049;1;8000;additive;logistic;0.4759933170282187;0.33599331702821966;0.1;0.8559866340564433;0.11759599021693207
105;105;1;8000;additive;logistic;0.003993317028218452;0.21600668297178136;0.1;0.2000133659435656;0.26160400978306875
1050;1050;1;8000;additive;logistic;0.4764933170282186;0.3439933170282191;0.1;0.8950133659435717;0.12689599021693132
1051;1051;1;8000;additive;logistic;0.4769933170282185;0.3519933170282187;0.1;0.6460133659435867;0.13619599021693057
1052;1052;1;8000;additive;logistic;0.4774933170282185;0.3599933170282193;0.1;0.3970133659435654;0.1454959902169312
1053;1053;1;8000;additive;logistic;0.47799331702821846;0.3679933170282188;0.1;0.14801336594358033;0.1547959902169304
1054;1054;1;8000;additive;logistic;0.4784933170282186;0.3759933170282195;0.1;0.10098663405644093;0.16409599021693105
1055;1055;1;8000;additive;logistic;0.47899331702821857;0.38399331702821893;0.1;0.349986634056426;0.1733959902169303
1056;1056;1;8000;additive;logistic;0.4794933170282186;0.39199331702821955;0.1;0.5989866340564473;0.18269599021693092
1057;1057;1;8000;additive;logistic;0.4799933170282187;0.39999331702821905;0.1;0.8479866340564324;0.19199599021693015
1058;1058;1;8000;additive;logistic;0.4804933170282187;0.4079933170282197;0.1;0.9030133659435464;0.20129599021693212
1059;1059;1;8000;additive;logistic;0.4809933170282187;0.4159933170282192;0.1;0.6540133659435614;0.21059599021693137
106;106;1;8000;additive;logistic;0.00449331702821848;0.2080066829717813;0.1;0.048986634056437384;0.2523040097830688
1060;1060;1;8000;additive;logistic;0.4814933170282185;0.4239933170282187;0.1;0.4050133659435763;0.21989599021693065
1061;1061;1;8000;additive;logistic;0.48199331702821846;0.4319933170282193;0.1;0.15601336594355503;0.2291959902169312
1062;1062;1;8000;additive;logistic;0.4824933170282185;0.43999331702821887;0.1;0.09298663405642998;0.2384959902169305
1063;1063;1;8000;additive;logistic;0.4829933170282186;0.44799331702821943;0.1;0.34198663405645124;0.2477959902169311
1064;1064;1;8000;additive;logistic;0.48349331702821857;0.45599331702821894;0.1;0.5909866340564364;0.25709599021693036
1065;1065;1;8000;additive;logistic;0.48399331702821874;0.46399331702821955;0.1;0.8399866340564577;0.266395990216931
1066;1066;1;8000;additive;logistic;0.48449331702821874;0.4719933170282191;0.1;0.9110133659435574;0.2756959902169302
1067;1067;1;8000;additive;logistic;0.4849933170282186;0.47999331702821857;0.1;0.6620133659435723;0.28499599021693084
1068;1068;1;8000;additive;logistic;0.48549331702821863;0.48799331702821924;0.1;0.4130133659435872;0.2942959902169314
1069;1069;1;8000;additive;logistic;0.48599331702821863;0.495993317028219;0.1;0.16401336594360205;0.2964040097830693
107;107;1;8000;additive;logistic;0.00499331702821848;0.2000066829717815;0.1;0.2979866340564361;0.2430040097830689
1070;1070;1;8000;additive;logistic;0.48649331702821863;0.49600668297178085;0.1;0.08498663405641915;0.2871040097830687
1071;1071;1;8000;additive;logistic;0.4869933170282186;0.4880066829717811;0.1;0.33398663405640416;0.27780400978306946
1072;1072;1;8000;additive;logistic;0.48749331702821863;0.4800066829717805;0.1;0.5829866340564255;0.2685040097830688
1073;1073;1;8000;additive;logistic;0.4879933170282186;0.47200668297178106;0.1;0.8319866340564106;0.2592040097830696
1074;1074;1;8000;additive;logistic;0.48849331702821863;0.4640066829717804;0.1;0.9190133659435682;0.24990400978306895
1075;1075;1;8000;additive;logistic;0.4889933170282187;0.45600668297178093;0.1;0.6700133659435832;0.24060400978306973
1076;1076;1;8000;additive;logistic;0.48949331702821863;0.44800668297178137;0.1;0.42101336594359806;0.23130400978306914
1077;1077;1;8000;additive;logistic;0.4899933170282186;0.44000668297178075;0.1;0.17201336594357675;0.2220040097830685
1078;1078;1;8000;additive;logistic;0.4904933170282184;0.43200668297178124;0.1;0.07698663405640815;0.21270400978306928
1079;1079;1;8000;additive;logistic;0.49099331702821847;0.42400668297178057;0.1;0.32598663405642947;0.20340400978306866
108;108;1;8000;additive;logistic;0.005493317028218453;0.19200668297178142;0.1;0.5469866340564348;0.233704009783069
1080;1080;1;8000;additive;logistic;0.4914933170282184;0.4160066829717811;0.1;0.5749866340564146;0.1941040097830694
1081;1081;1;8000;additive;logistic;0.4919933170282187;0.40800668297178044;0.1;0.8239866340564359;0.1848040097830688
1082;1082;1;8000;additive;logistic;0.4924933170282185;0.400006682971781;0.1;0.9270133659435791;0.17550400978306957
1083;1083;1;8000;additive;logistic;0.4929933170282187;0.3920066829717803;0.1;0.6780133659435579;0.16620400978306893
1084;1084;1;8000;additive;logistic;0.49349331702821864;0.38400668297178087;0.1;0.42901336594357276;0.15690400978306968
1085;1085;1;8000;additive;logistic;0.4939933170282184;0.3760066829717813;0.1;0.18001336594358763;0.14760400978306906
1086;1086;1;8000;additive;logistic;0.49449331702821864;0.3680066829717807;0.1;0.06898663405643352;0.13830400978306848
1087;1087;1;8000;additive;logistic;0.4949933170282188;0.3600066829717812;0.1;0.3179866340564186;0.12900400978306922
1088;1088;1;8000;additive;logistic;0.49549331702821875;0.35200668297178056;0.1;0.5669866340564399;0.11970400978306861
1089;1089;1;8000;additive;logistic;0.49599331702821836;0.34400668297178105;0.1;0.8159866340564249;0.11040400978306936
109;109;1;8000;additive;logistic;0.005993317028218759;0.18400668297178135;0.1;0.795986634056438;0.2244040097830687
1090;1090;1;8000;additive;logistic;0.49649331702821864;0.33600668297178043;0.1;0.9350133659435538;0.10110400978306876
1091;1091;1;8000;additive;logistic;0.49699331702821814;0.3280066829717809;0.1;0.6860133659435688;0.09180400978306949
1092;1092;1;8000;additive;logistic;0.49749331702821886;0.32000668297178025;0.1;0.43701336594354745;0.08250400978306889
1093;1093;1;8000;additive;logistic;0.4979933170282179;0.3120066829717808;0.1;0.18801336594356244;0.07320400978306964
1094;1094;1;8000;additive;logistic;0.4984933170282182;0.3040066829717813;0.1;0.06098663405642274;0.06390400978306904
1095;1095;1;8000;additive;logistic;0.49899331702821986;0.2960066829717807;0.1;0.3099866340564439;0.05460400978306841
1096;1096;1;8000;additive;logistic;0.499493317028217;0.2880066829717811;0.1;0.558986634056429;0.04530400978306915
1097;1097;1;8000;additive;logistic;0.49999331702804306;0.2800066829717805;0.1;0.8079866340564502;0.036004009783068544
1098;1098;1;8000;additive;logistic;0.499506682971781;0.272006682971781;0.1;0.9430133659435647;0.026704009783069305
1099;1099;1;8000;additive;logistic;0.4990066829717813;0.26400668297178037;0.1;0.6940133659435435;0.017404009783068695
11;11;1;8000;additive;logistic;0.04300668297178148;0.031993317028218476;0.1;0.3939866340564373;0.06419599021693109
110;110;1;8000;additive;logistic;0.0064933170282183705;0.17600668297178157;0.1;0.9550133659435636;0.21510400978306876
1100;1100;1;8000;additive;logistic;0.49850668297178224;0.25600668297178086;0.1;0.44501336594355834;0.008104009783069454
1101;1101;1;8000;additive;logistic;0.4980066829717808;0.24800668297178136;0.1;0.19601336594357327;0.0011959902169298208
1102;1102;1;8000;additive;logistic;0.49750668297178086;0.24000668297178074;0.1;0.05298663405644788;0.010495990216930396
1103;1103;1;8000;additive;logistic;0.497006682971781;0.23200668297178123;0.1;0.301986634056433;0.019795990216931004
1104;1104;1;8000;additive;logistic;0.4965066829717816;0.2240066829717806;0.1;0.5509866340564181;0.02909599021693161
1105;1105;1;8000;additive;logistic;0.4960066829717815;0.2160066829717811;0.1;0.7999866340564032;0.03839599021693087
1106;1106;1;8000;additive;logistic;0.4955066829717815;0.20800668297178046;0.1;0.9510133659435756;0.047695990216931494
1107;1107;1;8000;additive;logistic;0.4950066829717815;0.20000668297178095;0.1;0.7020133659435905;0.056995990216930734
1108;1108;1;8000;additive;logistic;0.4945066829717816;0.19200668297178033;0.1;0.4530133659435692;0.06629599021693135
1109;1109;1;8000;additive;logistic;0.49400668297178124;0.18400668297178083;0.1;0.20401336594358416;0.07559599021693059
111;111;1;8000;additive;logistic;0.00699331702821851;0.1680066829717815;0.1;0.7060133659435602;0.20580400978306887
1110;1110;1;8000;additive;logistic;0.49350668297178163;0.17600668297178132;0.1;0.044986634056400854;0.08489599021692983
1111;1111;1;8000;additive;logistic;0.4930066829717815;0.16800668297178067;0.1;0.2939866340564221;0.09419599021693047
1112;1112;1;8000;additive;logistic;0.49250668297178135;0.16000668297178117;0.1;0.5429866340564072;0.10349599021693105
1113;1113;1;8000;additive;logistic;0.4920066829717815;0.15200668297178055;0.1;0.7919866340564286;0.11279599021693167
1114;1114;1;8000;additive;logistic;0.49150668297178135;0.14400668297178104;0.1;0.9590133659435865;0.12209599021693092
1115;1115;1;8000;additive;logistic;0.49100668297178157;0.13600668297178042;0.1;0.7100133659435652;0.13139599021693152
1116;1116;1;8000;additive;logistic;0.49050668297178157;0.12800668297178092;0.1;0.4610133659435801;0.14069599021693077
1117;1117;1;8000;additive;logistic;0.4900066829717814;0.12000668297178027;0.1;0.2120133659435589;0.14999599021693139
1118;1118;1;8000;additive;logistic;0.48950668297178157;0.11200668297178079;0.1;0.036986634056426104;0.15929599021693067
1119;1119;1;8000;additive;logistic;0.4890066829717815;0.10400668297178128;0.1;0.2859866340564113;0.1685959902169299
112;112;1;8000;additive;logistic;0.007493317028218288;0.16000668297178144;0.1;0.4570133659435661;0.19650400978306892
1120;1120;1;8000;additive;logistic;0.48850668297178146;0.09600668297178067;0.1;0.5349866340564325;0.1778959902169305
1121;1121;1;8000;additive;logistic;0.48800668297178135;0.08800668297178113;0.1;0.7839866340564177;0.18719599021693112
1122;1122;1;8000;additive;logistic;0.48750668297178135;0.08000668297178051;0.1;0.9670133659435611;0.19649599021693173
1123;1123;1;8000;additive;logistic;0.4870066829717815;0.07200668297178098;0.1;0.7180133659435761;0.20579599021693096
1124;1124;1;8000;additive;logistic;0.48650668297178146;0.06400668297178039;0.1;0.46901336594355486;0.21509599021693157
1125;1125;1;8000;additive;logistic;0.4860066829717814;0.05600668297178088;0.1;0.2200133659435698;0.22439599021693082
1126;1126;1;8000;additive;logistic;0.48550668297178157;0.048006682971781345;0.1;0.02898663405641516;0.23369599021693008
1127;1127;1;8000;additive;logistic;0.4850066829717814;0.04000668297178073;0.1;0.27798663405643653;0.2429959902169307
1128;1128;1;8000;additive;logistic;0.48450668297178157;0.03200668297178122;0.1;0.5269866340564217;0.25229599021692994
1129;1129;1;8000;additive;logistic;0.4840066829717814;0.024006682971780546;0.1;0.775986634056443;0.26159599021693053
113;113;1;8000;additive;logistic;0.007993317028218455;0.15200668297178138;0.1;0.20801336594356296;0.18720400978306864
1130;1130;1;8000;additive;logistic;0.48350668297178134;0.016006682971781067;0.1;0.9750133659435721;0.27089599021693117
1131;1131;1;8000;additive;logistic;0.48300668297178145;0.008006682971780588;0.1;0.7260133659435508;0.2801959902169318
1132;1132;1;8000;additive;logistic;0.4825066829717814;6.682971956939454E-6;0.1;0.47701336594356575;0.28949599021693095
1133;1133;1;8000;additive;logistic;0.4820066829717815;0.00799331702821951;0.1;0.2280133659435445;0.2987959902169316
1134;1134;1;8000;additive;logistic;0.48150668297178145;0.015993317028219156;0.1;0.02098663405644069;0.29190400978306913
1135;1135;1;8000;additive;logistic;0.4810066829717816;0.023993317028218608;0.1;0.26998663405642565;0.2826040097830698
1136;1136;1;8000;additive;logistic;0.48050668297178145;0.031993317028219254;0.1;0.518986634056447;0.27330400978306923
1137;1137;1;8000;additive;logistic;0.4800066829717815;0.03999331702821876;0.1;0.7679866340564321;0.26400400978307
1138;1138;1;8000;additive;logistic;0.47950668297178134;0.047993317028219434;0.1;0.9830133659435468;0.2547040097830694
1139;1139;1;8000;additive;logistic;0.4790066829717814;0.05599331702821897;0.1;0.7340133659435617;0.24540400978306878
114;114;1;8000;additive;logistic;0.008493317028218622;0.1440066829717813;0.1;0.04098663405643577;0.1779040097830687
1140;1140;1;8000;additive;logistic;0.47850668297178134;0.06399331702821956;0.1;0.48501336594357664;0.23610400978306814
1141;1141;1;8000;additive;logistic;0.4780066829717815;0.07199331702821907;0.1;0.23601336594359157;0.22680400978306892
1142;1142;1;8000;additive;logistic;0.47750668297178145;0.07999331702821968;0.1;0.012986634056429802;0.21750400978306833
1143;1143;1;8000;additive;logistic;0.47700668297178145;0.08799331702821919;0.1;0.26198663405641476;0.20820400978306905
1144;1144;1;8000;additive;logistic;0.47650668297178156;0.0959933170282187;0.1;0.5109866340563999;0.19890400978306982
1145;1145;1;8000;additive;logistic;0.4760066829717816;0.10399331702821935;0.1;0.7599866340564212;0.1896040097830692
1146;1146;1;8000;additive;logistic;0.47550668297178134;0.11199331702821883;0.1;0.9910133659435943;0.18030400978306996
1147;1147;1;8000;additive;logistic;0.47500668297178134;0.11999331702821947;0.1;0.7420133659435726;0.17100400978306932
1148;1148;1;8000;additive;logistic;0.47450668297178145;0.12799331702821898;0.1;0.4930133659435875;0.16170400978306873
1149;1149;1;8000;additive;logistic;0.47400668297178145;0.1359933170282196;0.1;0.2440133659435662;0.15240400978306812
115;115;1;8000;additive;logistic;0.008993317028218428;0.1360066829717812;0.1;0.2899866340564389;0.1686040097830688
1150;1150;1;8000;additive;logistic;0.4735066829717815;0.1439933170282191;0.1;0.004986634056417971;0.14310400978306886
1151;1151;1;8000;additive;logistic;0.4730066829717815;0.1519933170282186;0.1;0.25398663405640387;0.13380400978306964
1152;1152;1;8000;additive;logistic;0.4725066829717815;0.15999331702821923;0.1;0.5029866340564252;0.12450400978306903
1153;1153;1;8000;additive;logistic;0.47200668297178155;0.16799331702821874;0.1;0.7519866340564102;0.11520400978306976
1154;1154;1;8000;additive;logistic;0.47150668297178167;0.17599331702821938;0.1;0.9990133659435735;0.10590400978306916
1155;1155;1;8000;additive;logistic;0.47100668297178133;0.1839933170282189;0.1;0.7500133659435835;0.09660400978306989
1156;1156;1;8000;additive;logistic;0.47050668297178133;0.1919933170282195;0.1;0.5010133659435622;0.0873040097830693
1157;1157;1;8000;additive;logistic;0.4700066829717814;0.19999331702821901;0.1;0.25201336594357715;0.07800400978306868
1158;1158;1;8000;additive;logistic;0.46950668297178144;0.20799331702821966;0.1;0.003013365943556112;0.06870400978306805
1159;1159;1;8000;additive;logistic;0.4690066829717815;0.21599331702821917;0.1;0.24598663405642918;0.05940400978306881
116;116;1;8000;additive;logistic;0.009493317028218456;0.12800668297178142;0.1;0.5389866340564375;0.15930400978306886
1160;1160;1;8000;additive;logistic;0.46850668297178144;0.22399331702821865;0.1;0.49498663405641424;0.05010400978306956
1161;1161;1;8000;additive;logistic;0.4680066829717815;0.2319933170282193;0.1;0.7439866340564355;0.04080400978306895
1162;1162;1;8000;additive;logistic;0.46750668297178155;0.2399933170282188;0.1;0.9929866340564213;0.031504009783069706
1163;1163;1;8000;additive;logistic;0.46700668297178155;0.24799331702821942;0.1;0.7580133659435582;0.022204009783069117
1164;1164;1;8000;additive;logistic;0.4665066829717813;0.2559933170282189;0.1;0.509013365943573;0.012904009783069841
1165;1165;1;8000;additive;logistic;0.4660066829717813;0.26399331702821954;0.1;0.26001336594355184;0.003604009783069234
1166;1166;1;8000;additive;logistic;0.4655066829717813;0.27199331702821905;0.1;0.011013365943566777;0.00569599021693144
1167;1167;1;8000;additive;logistic;0.46500668297178144;0.2799933170282197;0.1;0.23798663405645448;0.014995990216931931
1168;1168;1;8000;additive;logistic;0.46450668297178144;0.2879933170282192;0.1;0.48698663405643955;0.024295990216931206
1169;1169;1;8000;additive;logistic;0.4640066829717815;0.2959933170282187;0.1;0.7359866340564247;0.033595990216930466
117;117;1;8000;additive;logistic;0.009993317028218596;0.12000668297178135;0.1;0.7879866340564361;0.1500040097830689
1170;1170;1;8000;additive;logistic;0.4635066829717815;0.30399331702821936;0.1;0.984986634056446;0.04289599021693107
1171;1171;1;8000;additive;logistic;0.4630066829717815;0.31199331702821886;0.1;0.7660133659435691;0.05219599021693033
1172;1172;1;8000;additive;logistic;0.46250668297178155;0.3199933170282195;0.1;0.5170133659435479;0.06149599021693092
1173;1173;1;8000;additive;logistic;0.46200668297178127;0.327993317028219;0.1;0.26801336594356273;0.0707959902169302
1174;1174;1;8000;additive;logistic;0.46150668297178143;0.3359933170282196;0.1;0.019013365943541194;0.08009599021693078
1175;1175;1;8000;additive;logistic;0.4610066829717814;0.3439933170282191;0.1;0.2299866340564436;0.0893959902169314
1176;1176;1;8000;additive;logistic;0.46050668297178143;0.35199331702821973;0.1;0.47898663405642866;0.098695990216932
1177;1177;1;8000;additive;logistic;0.4600066829717815;0.35999331702821924;0.1;0.7279866340564137;0.10799599021693126
1178;1178;1;8000;additive;logistic;0.45950668297178154;0.36799331702821875;0.1;0.9769866340563986;0.11729599021693052
1179;1179;1;8000;additive;logistic;0.4590066829717815;0.37599331702821936;0.1;0.77401336594358;0.12659599021693113
118;118;1;8000;additive;logistic;0.010493317028218457;0.1120066829717816;0.1;0.9630133659435653;0.140704009783069
1180;1180;1;8000;additive;logistic;0.45850668297178154;0.3839933170282189;0.1;0.5250133659435948;0.13589599021693036
1181;1181;1;8000;additive;logistic;0.45800668297178154;0.3919933170282195;0.1;0.2760133659435736;0.14519599021693097
1182;1182;1;8000;additive;logistic;0.4575066829717813;0.399993317028219;0.1;0.027013365943588608;0.15449599021693025
1183;1183;1;8000;additive;logistic;0.4570066829717813;0.4079933170282196;0.1;0.2219866340564327;0.16379599021693086
1184;1184;1;8000;additive;logistic;0.45650668297178143;0.4159933170282192;0.1;0.4709866340564178;0.17309599021693148
1185;1185;1;8000;additive;logistic;0.45600668297178143;0.42399331702821863;0.1;0.7199866340564028;0.1823959902169307
1186;1186;1;8000;additive;logistic;0.45550668297178143;0.4319933170282193;0.1;0.9689866340564239;0.19169599021693132
1187;1187;1;8000;additive;logistic;0.4550066829717815;0.43999331702821765;0.1;0.7820133659435908;0.20099599021693057
1188;1188;1;8000;additive;logistic;0.45450668297178154;0.44799331702821943;0.1;0.5330133659435696;0.21029599021693116
1189;1189;1;8000;additive;logistic;0.45400668297178154;0.45599331702821894;0.1;0.2840133659435845;0.2195959902169304
119;119;1;8000;additive;logistic;0.010993317028218458;0.10400668297178153;0.1;0.7140133659435621;0.1314040097830687
1190;1190;1;8000;additive;logistic;0.45350668297178154;0.4639933170282184;0.1;0.03501336594356336;0.22889599021693105
1191;1191;1;8000;additive;logistic;0.45300668297178126;0.4719933170282179;0.1;0.21398663405642182;0.23819599021693028
1192;1192;1;8000;additive;logistic;0.4525066829717813;0.4799933170282197;0.1;0.4629866340564431;0.2474959902169309
1193;1193;1;8000;additive;logistic;0.45200668297178137;0.48799331702821924;0.1;0.7119866340564281;0.2567959902169315
1194;1194;1;8000;additive;logistic;0.4515066829717814;0.49599331702821836;0.1;0.9609866340564134;0.26609599021693076
1195;1195;1;8000;additive;logistic;0.4510066829717815;0.4960066829717815;0.1;0.7900133659435655;0.2753959902169314
1196;1196;1;8000;additive;logistic;0.4505066829717814;0.4880066829717823;0.1;0.5410133659435805;0.2846959902169306
1197;1197;1;8000;additive;logistic;0.4500066829717816;0.4800066829717805;0.1;0.2920133659435592;0.2939959902169313
1198;1198;1;8000;additive;logistic;0.44950668297178153;0.47200668297178106;0.1;0.04301336594357402;0.29670400978306954
1199;1199;1;8000;additive;logistic;0.44900668297178153;0.4640066829717815;0.1;0.20598663405644707;0.2874040097830689
12;12;1;8000;additive;logistic;0.04250668297178148;0.03999331702821854;0.1;0.6429866340564376;0.07349599021693111
120;120;1;8000;additive;logistic;0.011493317028218514;0.09600668297178144;0.1;0.46501336594356346;0.12210400978306879
1200;1200;1;8000;additive;logistic;0.4485066829717813;0.45600668297178204;0.1;0.4549866340564322;0.27810400978306965
1201;1201;1;8000;additive;logistic;0.44800668297178137;0.44800668297178026;0.1;0.7039866340564535;0.26880400978306906
1202;1202;1;8000;additive;logistic;0.4475066829717814;0.44000668297178075;0.1;0.9529866340564386;0.2595040097830684
1203;1203;1;8000;additive;logistic;0.44700668297178137;0.43200668297178124;0.1;0.7980133659435764;0.25020400978306917
1204;1204;1;8000;additive;logistic;0.4465066829717814;0.4240066829717818;0.1;0.5490133659435552;0.24090400978306856
1205;1205;1;8000;additive;logistic;0.4460066829717815;0.4160066829717822;0.1;0.3000133659435701;0.2316040097830693
1206;1206;1;8000;additive;logistic;0.44550668297178153;0.40800668297178055;0.1;0.051013365943548716;0.22230400978306875
1207;1207;1;8000;additive;logistic;0.44500668297178153;0.400006682971781;0.1;0.19798663405643624;0.21300400978306946
1208;1208;1;8000;additive;logistic;0.4445066829717816;0.39200668297178154;0.1;0.4469866340564575;0.20370400978306885
1209;1209;1;8000;additive;logistic;0.44400668297178136;0.384006682971782;0.1;0.6959866340564426;0.19440400978306963
121;121;1;8000;additive;logistic;0.011993317028218403;0.08800668297178141;0.1;0.2160133659435648;0.11280400978306886
1210;1210;1;8000;additive;logistic;0.44350668297178164;0.3760066829717825;0.1;0.9449866340564277;0.185104009783069
1211;1211;1;8000;additive;logistic;0.44300668297178136;0.36800668297178074;0.1;0.8060133659435511;0.1758040097830684
1212;1212;1;8000;additive;logistic;0.4425066829717814;0.36000668297178123;0.1;0.5570133659435661;0.16650400978306912
1213;1213;1;8000;additive;logistic;0.4420066829717815;0.3520066829717817;0.1;0.308013365943581;0.1572040097830685
