iteration;replicate;init_pop;fertility_type;initial_genetic_variance;random_mating;fertility_factor
2176;1;8000;additive;0.4924581290922566;0.38491625818451364;0.259525122544646
2177;1;8000;additive;0.367958129092255;0.3839162581845137;0.2688251225446458
2178;1;8000;additive;0.2434581290922579;0.3829162581845136;0.2781251225446461
2179;1;8000;additive;0.11895812909225631;0.3819162581845135;0.28742512254464603
218;1;8000;additive;0.414859161241389;0.6457183224827778;0.19808450325516652
2180;1;8000;additive;0.005541870907740637;0.3809162581845136;0.2967251225446459
2181;1;8000;additive;0.13004187090774233;0.37991625818451363;0.2939748774553541
2182;1;8000;additive;0.25454187090774394;0.3789162581845136;0.2846748774553538
2183;1;8000;additive;0.3790418709077455;0.37791625818451363;0.2753748774553539
2184;1;8000;additive;0.49645812909225717;0.3769162581845136;0.26607487745535424
2185;1;8000;additive;0.3719581290922559;0.37591625818451363;0.25677487745535404
2186;1;8000;additive;0.2474581290922543;0.3749162581845137;0.24747487745535407
2187;1;8000;additive;0.12295812909225723;0.3739162581845136;0.23817487745535382
2188;1;8000;additive;0.0015418709077405224;0.3729162581845137;0.22887487745535423
2189;1;8000;additive;0.12604187090774138;0.37191625818451357;0.21957487745535395
219;1;8000;additive;0.41535916124138894;0.8947183224827809;0.18878450325516657
2190;1;8000;additive;0.250541870907743;0.3709162581845136;0.21027487745535403
2191;1;8000;additive;0.37504187090774455;0.36991625818451357;0.20097487745535378
2192;1;8000;additive;0.4995418709077446;0.3689162581845136;0.19167487745535416
2193;1;8000;additive;0.3759581290922568;0.36791625818451357;0.18237487745535422
2194;1;8000;additive;0.25145812909225523;0.36691625818451357;0.17307487745535396
2195;1;8000;additive;0.12695812909225362;0.3659162581845137;0.16377487745535405
2196;1;8000;additive;0.0024581290922560672;0.36491625818451356;0.15447487745535377
2197;1;8000;additive;0.12204187090774049;0.3639162581845137;0.14517487745535415
2198;1;8000;additive;0.24654187090774207;0.36291625818451356;0.1358748774553539
2199;1;8000;additive;0.37104187090774365;0.3619162581845137;0.12657487745535398
22;1;8000;additive;0.31685916124138896;0.15828167751722233;0.2208845032551666
220;1;8000;additive;0.415859161241389;0.856281677517216;0.17948450325516666
2200;1;8000;additive;0.49554187090774504;0.36091625818451356;0.1172748774553537
2201;1;8000;additive;0.3799581290922577;0.3599162581845136;0.1079748774553541
2202;1;8000;additive;0.2554581290922561;0.35891625818451356;0.09867487745535419
2203;1;8000;additive;0.13095812909225452;0.35791625818451356;0.08937487745535391
2204;1;8000;additive;0.00645812909225299;0.35691625818451367;0.08007487745535398
2205;1;8000;additive;0.11804187090773957;0.35591625818451356;0.07077487745535405
2206;1;8000;additive;0.24254187090774115;0.35491625818451367;0.061474877455354106
2207;1;8000;additive;0.36704187090774276;0.35391625818451355;0.05217487745535385
2208;1;8000;additive;0.49154187090774426;0.35291625818451366;0.04287487745535393
2209;1;8000;additive;0.3839581290922586;0.35191625818451366;0.03357487745535399
221;1;8000;additive;0.41635916124138894;0.6072816775172127;0.17018450325516638
2210;1;8000;additive;0.2594581290922571;0.3509162581845136;0.02427487745535406
2211;1;8000;additive;0.13495812909225546;0.34991625818451355;0.014974877455354151
2212;1;8000;additive;0.010458129092253965;0.3489162581845136;0.005674877455353794
2213;1;8000;additive;0.11404187090774315;0.34791625818451366;0.0036251225446457813
2214;1;8000;additive;0.23854187090774023;0.34691625818451355;0.012925122544646006
2215;1;8000;additive;0.36304187090774176;0.34591625818451366;0.022225122544645898
2216;1;8000;additive;0.4875418709077433;0.34491625818451355;0.031525122544646185
2217;1;8000;additive;0.387958129092255;0.34391625818451366;0.0408251225446461
2218;1;8000;additive;0.26345812909225796;0.34291625818451366;0.05012512254464605
2219;1;8000;additive;0.13895812909225638;0.3419162581845136;0.05942512254464598
222;1;8000;additive;0.416859161241389;0.3582816775172186;0.1608845032551668
2220;1;8000;additive;0.014458129092254718;0.34091625818451354;0.0687251225446459
2221;1;8000;additive;0.11004187090774678;0.3399162581845136;0.07802512254464619
2222;1;8000;additive;0.23454187090774384;0.33891625818451365;0.08732512254464576
2223;1;8000;additive;0.35904187090774087;0.33791625818451354;0.09662512254464604
2224;1;8000;additive;0.4835418709077424;0.33691625818451365;0.10592512254464595
2225;1;8000;additive;0.39195812909225597;0.33591625818451354;0.11522512254464623
2226;1;8000;additive;0.2674581290922589;0.33491625818451365;0.12452512254464583
2227;1;8000;additive;0.1429581290922573;0.33391625818451365;0.1338251225446461
2228;1;8000;additive;0.018458129092255693;0.33291625818451354;0.14312512254464602
2229;1;8000;additive;0.10604187090774583;0.33191625818451354;0.15242512254464596
223;1;8000;additive;0.41735916124138894;0.10928167751722456;0.1515845032551665
2230;1;8000;additive;0.23054187090774292;0.3309162581845136;0.1617251225446459
2231;1;8000;additive;0.35504187090774453;0.32991625818451364;0.1710251225446458
2232;1;8000;additive;0.4795418709077416;0.32891625818451353;0.18032512254464608
2233;1;8000;additive;0.3959581290922569;0.32791625818451364;0.18962512254464603
2234;1;8000;additive;0.2714581290922598;0.32691625818451353;0.19892512254464592
2235;1;8000;additive;0.14695812909225822;0.32591625818451364;0.20822512254464587
2236;1;8000;additive;0.022458129092256612;0.32491625818451364;0.21752512254464615
2237;1;8000;additive;0.10204187090774489;0.3239162581845136;0.22682512254464604
2238;1;8000;additive;0.22654187090774652;0.3229162581845135;0.23612512254464602
2239;1;8000;additive;0.3510418709077436;0.3219162581845136;0.24542512254464594
224;1;8000;additive;0.417859161241389;0.1397183224827787;0.1422845032551666
2240;1;8000;additive;0.47554187090774513;0.32091625818451364;0.25472512254464585
2241;1;8000;additive;0.3999581290922578;0.3199162581845135;0.26402512254464616
2242;1;8000;additive;0.2754581290922562;0.31891625818451363;0.2733251225446461
2243;1;8000;additive;0.15095812909225914;0.3179162581845135;0.28262512254464606
2244;1;8000;additive;0.02645812909225756;0.31691625818451363;0.29192512254464587
2245;1;8000;additive;0.098041870907744;0.31591625818451363;0.2987748774553535
2246;1;8000;additive;0.22254187090774558;0.31491625818451363;0.2894748774553539
2247;1;8000;additive;0.34704187090774263;0.31391625818451363;0.2801748774553543
2248;1;8000;additive;0.47154187090774424;0.3129162581845136;0.270874877455354
2249;1;8000;additive;0.4039581290922542;0.31191625818451363;0.26157487745535407
225;1;8000;additive;0.41835916124138894;0.3887183224827818;0.1329845032551663
2250;1;8000;additive;0.27945812909225715;0.3109162581845135;0.25227487745535376
2251;1;8000;additive;0.15495812909226003;0.3099162581845136;0.2429748774553542
2252;1;8000;additive;0.03045812909225848;0.3089162581845135;0.23367487745535392
2253;1;8000;additive;0.0940418709077431;0.3079162581845136;0.224374877455354
2254;1;8000;additive;0.21854187090774468;0.30691625818451373;0.21507487745535375
2255;1;8000;additive;0.34304187090774174;0.3059162581845136;0.20577487745535414
2256;1;8000;additive;0.46754187090774335;0.3049162581845136;0.19647487745535422
2257;1;8000;additive;0.40795812909225515;0.30391625818451357;0.18717487745535397
2258;1;8000;additive;0.28345812909225354;0.3029162581845136;0.17787487745535402
2259;1;8000;additive;0.15895812909225648;0.3019162581845136;0.16857487745535374
226;1;8000;additive;0.41885916124138894;0.6377183224827759;0.12368450325516672
2260;1;8000;additive;0.0344581290922594;0.3009162581845136;0.15927487745535418
2261;1;8000;additive;0.09004187090774213;0.2999162581845135;0.1499748774553539
2262;1;8000;additive;0.21454187090774374;0.2989162581845136;0.14067487745535395
2263;1;8000;additive;0.33904187090774535;0.2979162581845136;0.1313748774553537
2264;1;8000;additive;0.46354187090774235;0.2969162581845136;0.12207487745535411
2265;1;8000;additive;0.41195812909225604;0.2959162581845136;0.11277487745535418
2266;1;8000;additive;0.28745812909225443;0.29491625818451356;0.1034748774553539
2267;1;8000;additive;0.16295812909225288;0.2939162581845136;0.09417487745535398
2268;1;8000;additive;0.03845812909226032;0.2929162581845137;0.08487487745535405
2269;1;8000;additive;0.08604187090774126;0.2919162581845136;0.0755748774553541
227;1;8000;additive;0.41935916124138894;0.886718322482779;0.11438450325516646
2270;1;8000;additive;0.21054187090774282;0.2909162581845135;0.06627487745535385
2271;1;8000;additive;0.3350418709077444;0.2899162581845136;0.05697487745535392
2272;1;8000;additive;0.45954187090774146;0.2889162581845136;0.04767487745535398
2273;1;8000;additive;0.41595812909225693;0.2879162581845135;0.038374877455354055
2274;1;8000;additive;0.2914581290922554;0.2869162581845136;0.029074877455354097
2275;1;8000;additive;0.16695812909225377;0.28591625818451355;0.019774877455353838
2276;1;8000;additive;0.04245812909225671;0.2849162581845136;0.010474877455354215
2277;1;8000;additive;0.08204187090774029;0.2839162581845137;0.001174877455354306
2278;1;8000;additive;0.2065418709077419;0.2829162581845136;0.008125122544645952
2279;1;8000;additive;0.3310418709077435;0.2819162581845135;0.01742512254464616
228;1;8000;additive;0.419859161241389;0.8642816775172177;0.10508450325516651
2280;1;8000;additive;0.45554187090774506;0.2809162581845136;0.026725122544646134
2281;1;8000;additive;0.4199581290922579;0.27991625818451366;0.03602512254464606
2282;1;8000;additive;0.29545812909225627;0.2789162581845136;0.045325122544645984
2283;1;8000;additive;0.17095812909225472;0.2779162581845136;0.054625122544645924
2284;1;8000;additive;0.046458129092253136;0.27691625818451354;0.0639251225446462
2285;1;8000;additive;0.07804187090774392;0.2759162581845136;0.07322512254464578
2286;1;8000;additive;0.20254187090774098;0.2749162581845137;0.08252512254464603
2287;1;8000;additive;0.32704187090774256;0.2739162581845136;0.09182512254464598
2288;1;8000;additive;0.4515418709077441;0.2729162581845135;0.10112512254464624
2289;1;8000;additive;0.42395812909225883;0.2719162581845136;0.11042512254464583
229;1;8000;additive;0.42035916124138895;0.6152816775172146;0.0957845032551666
2290;1;8000;additive;0.2994581290922572;0.2709162581845136;0.1197251225446461
2291;1;8000;additive;0.1749581290922556;0.2699162581845136;0.12902512254464604
2292;1;8000;additive;0.050458129092254056;0.2689162581845136;0.13832512254464596
2293;1;8000;additive;0.074041870907743;0.26791625818451353;0.14762512254464588
2294;1;8000;additive;0.19854187090774458;0.2669162581845136;0.15692512254464583
2295;1;8000;additive;0.3230418709077416;0.2659162581845137;0.1662251225446461
2296;1;8000;additive;0.4475418709077433;0.2649162581845136;0.175525122544646
2297;1;8000;additive;0.4279581290922597;0.26391625818451364;0.18482512254464595
2298;1;8000;additive;0.3034581290922581;0.2629162581845136;0.19412512254464587
2299;1;8000;additive;0.17895812909225656;0.2619162581845136;0.20342512254464618
23;1;8000;additive;0.31735916124138897;0.0907183224827785;0.21158450325516664
230;1;8000;additive;0.420859161241389;0.36628167751722046;0.08648450325516667
2300;1;8000;additive;0.054458129092254975;0.2609162581845136;0.21272512254464573
2301;1;8000;additive;0.07004187090774655;0.2599162581845136;0.22202512254464568
2302;1;8000;additive;0.19454187090774366;0.2589162581845135;0.23132512254464563
2303;1;8000;additive;0.3190418709077453;0.2579162581845136;0.24062512254464552
2304;1;8000;additive;0.44354187090774233;0.2569162581845137;0.24992512254464613
2305;1;8000;additive;0.4319581290922561;0.2559162581845136;0.2592251225446461
2306;1;8000;additive;0.30745812909225906;0.25491625818451363;0.268525122544646
2307;1;8000;additive;0.18295812909225748;0.2539162581845136;0.277825122544646
2308;1;8000;additive;0.05845812909225587;0.2529162581845136;0.2871251225446459
2309;1;8000;additive;0.06604187090774569;0.2519162581845136;0.29642512254464576
231;1;8000;additive;0.42135916124138895;0.11728167751721735;0.07718450325516672
2310;1;8000;additive;0.19054187090774274;0.2509162581845136;0.2942748774553543
2311;1;8000;additive;0.3150418709077443;0.24991625818451352;0.2849748774553543
2312;1;8000;additive;0.43954187090774594;0.24891625818451363;0.2756748774553544
2313;1;8000;additive;0.43595812909225706;0.24791625818451368;0.2663748774553538
2314;1;8000;additive;0.31145812909226;0.24691625818451357;0.2570748774553545
2315;1;8000;additive;0.1869581290922584;0.24591625818451363;0.24777487745535395
2316;1;8000;additive;0.062458129092256814;0.24491625818451357;0.23847487745535403
2317;1;8000;additive;0.06204187090774477;0.24391625818451368;0.22917487745535406
2318;1;8000;additive;0.18654187090774182;0.24291625818451368;0.21987487745535417
2319;1;8000;additive;0.31104187090774343;0.24191625818451362;0.21057487745535422
232;1;8000;additive;0.421859161241389;0.1317183224827767;0.06788450325516647
2320;1;8000;additive;0.435541870907745;0.24091625818451357;0.20127487745535427
2321;1;8000;additive;0.43995812909225346;0.23991625818451356;0.19197487745535438
2322;1;8000;additive;0.31545812909225635;0.23891625818451367;0.18267487745535377
2323;1;8000;additive;0.1909581290922548;0.23791625818451356;0.17337487745535382
2324;1;8000;additive;0.06645812909225321;0.23691625818451356;0.16407487745535387
2325;1;8000;additive;0.05804187090774385;0.23591625818451356;0.15477487745535465
2326;1;8000;additive;0.18254187090774543;0.23491625818451367;0.14547487745535403
2327;1;8000;additive;0.30704187090774704;0.23391625818451373;0.13617487745535412
2328;1;8000;additive;0.43154187090774865;0.23291625818451356;0.12687487745535417
2329;1;8000;additive;0.44395812909224985;0.2319162581845135;0.11757487745535423
233;1;8000;additive;0.42235916124138895;0.3807183224827799;0.05858450325516654
2330;1;8000;additive;0.31945812909224824;0.23091625818451367;0.1082748774553543
2331;1;8000;additive;0.19495812909224666;0.2299162581845136;0.09897487745535437
2332;1;8000;additive;0.07045812909224508;0.22891625818451355;0.08967487745535377
2333;1;8000;additive;0.054041870907747425;0.22791625818451366;0.0803748774553545
2334;1;8000;additive;0.17854187090774903;0.2269162581845136;0.0710748774553546
2335;1;8000;additive;0.3030418709077506;0.2259162581845136;0.061774877455354656
2336;1;8000;additive;0.4275418709077432;0.22491625818451366;0.05247487745535407
2337;1;8000;additive;0.4479581290922553;0.2239162581845135;0.04317487745535411
2338;1;8000;additive;0.3234581290922537;0.2229162581845135;0.03387487745535418
2339;1;8000;additive;0.1989581290922521;0.22191625818451355;0.02457487745535426
234;1;8000;additive;0.42285916124138895;0.629718322482774;0.04928450325516658
2340;1;8000;additive;0.07445812909225052;0.22091625818451366;0.015274877455354318
2341;1;8000;additive;0.05004187090774198;0.2199162581845137;0.005974877455354377
2342;1;8000;additive;0.1745418709077436;0.21891625818451377;0.003325122544645598
2343;1;8000;additive;0.29904187090774514;0.2179162581845136;0.012625122544645423
2344;1;8000;additive;0.42354187090774675;0.21691625818451366;0.021925122544645397
2345;1;8000;additive;0.45195812909225164;0.2159162581845137;0.03122512254464597
2346;1;8000;additive;0.3274581290922501;0.2149162581845135;0.040525122544645915
2347;1;8000;additive;0.2029581290922485;0.21391625818451349;0.049825122544645835
2348;1;8000;additive;0.07845812909224695;0.21291625818451354;0.05912512254464576
2349;1;8000;additive;0.04604187090775466;0.21191625818451365;0.06842512254464571
235;1;8000;additive;0.42335916124138895;0.8787183224827773;0.03998450325516668
2350;1;8000;additive;0.1705418709077472;0.2109162581845137;0.07772512254464563
2351;1;8000;additive;0.2950418709077488;0.20991625818451376;0.08702512254464558
2352;1;8000;additive;0.4195418709077504;0.20891625818451354;0.09632512254464551
2353;1;8000;additive;0.45595812909224803;0.20791625818451365;0.10562512254464541
2354;1;8000;additive;0.3314581290922555;0.20691625818451365;0.11492512254464604
2355;1;8000;additive;0.20695812909225395;0.20591625818451342;0.12422512254464596
2356;1;8000;additive;0.08245812909225239;0.20491625818451348;0.13352512254464588
2357;1;8000;additive;0.04204187090774922;0.2039162581845136;0.14282512254464583
2358;1;8000;additive;0.16654187090774175;0.20291625818451364;0.15212512254464508
2359;1;8000;additive;0.2910418709077433;0.2019162581845137;0.1614251225446457
236;1;8000;additive;0.42385916124138895;0.8722816775172195;0.030684503255166418
2360;1;8000;additive;0.4155418709077449;0.20091625818451375;0.1707251225446456
2361;1;8000;additive;0.45995812909225353;0.19991625818451353;0.18002512254464556
2362;1;8000;additive;0.3354581290922519;0.19891625818451364;0.18932512254464548
2363;1;8000;additive;0.21095812909225034;0.1979162581845137;0.1986251225446461
2364;1;8000;additive;0.08645812909224879;0.19691625818451342;0.207925122544646
2365;1;8000;additive;0.03804187090775282;0.19591625818451347;0.21722512254464596
2366;1;8000;additive;0.1625418709077544;0.19491625818451358;0.22652512254464588
2367;1;8000;additive;0.2870418709077469;0.19391625818451363;0.23582512254464513
2368;1;8000;additive;0.4115418709077485;0.1929162581845137;0.2451251225446457
2369;1;8000;additive;0.46395812909224987;0.1919162581845138;0.25442512254464567
237;1;8000;additive;0.424359161241389;0.6232816775172164;0.02138450325516646
2370;1;8000;additive;0.3394581290922484;0.19091625818451358;0.2637251225446456
2371;1;8000;additive;0.21495812909224674;0.18991625818451363;0.27302512254464556
2372;1;8000;additive;0.0904581290922542;0.18891625818451369;0.28232512254464615
2373;1;8000;additive;0.034041870907747324;0.18791625818451346;0.29162512254464606
2374;1;8000;additive;0.15854187090774893;0.18691625818451346;0.2990748774553535
2375;1;8000;additive;0.28304187090774147;0.18591625818451357;0.28977487745535474
2376;1;8000;additive;0.4075418709077431;0.18491625818451363;0.2804748774553548
2377;1;8000;additive;0.4679581290922554;0.18391625818451363;0.2711748774553542
2378;1;8000;additive;0.34345812909225376;0.1829162581845138;0.2618748774553543
2379;1;8000;additive;0.21895812909225218;0.18191625818451357;0.25257487745535434
238;1;8000;additive;0.424859161241389;0.37428167751721325;0.012084503255166567
2380;1;8000;additive;0.0944581290922506;0.18091625818451357;0.24327487745535445
2381;1;8000;additive;0.030041870907750956;0.17991625818451368;0.2339748774553538
2382;1;8000;additive;0.15454187090775257;0.17891625818451345;0.22467487745535386
2383;1;8000;additive;0.27904187090774507;0.1779162581845135;0.21537487745535464
2384;1;8000;additive;0.4035418709077467;0.17691625818451356;0.2060748774553547
2385;1;8000;additive;0.47195812909225177;0.17591625818451356;0.19677487745535477
2386;1;8000;additive;0.34745812909225016;0.17491625818451373;0.18747487745535416
2387;1;8000;additive;0.22295812909224857;0.17391625818451378;0.17817487745535424
2388;1;8000;additive;0.09845812909224702;0.17291625818451356;0.1688748774553543
2389;1;8000;additive;0.026041870907754533;0.17191625818451356;0.15957487745535437
239;1;8000;additive;0.42535916124138895;0.12528167751721914;0.002784503255166559
2390;1;8000;additive;0.15054187090774712;0.17091625818451367;0.15027487745535376
2391;1;8000;additive;0.2750418709077487;0.1699162581845134;0.14097487745535384
2392;1;8000;additive;0.39954187090774124;0.1689162581845135;0.13167487745535456
2393;1;8000;additive;0.4759581290922572;0.16791625818451356;0.12237487745535464
2394;1;8000;additive;0.3514581290922556;0.1669162581845136;0.11307487745535472
2395;1;8000;additive;0.22695812909225405;0.1659162581845136;0.10377487745535409
2396;1;8000;additive;0.10245812909225244;0.16491625818451378;0.09447487745535417
2397;1;8000;additive;0.022041870907749117;0.16391625818451355;0.08517487745535425
2398;1;8000;additive;0.14654187090775073;0.1629162581845136;0.07587487745535432
2399;1;8000;additive;0.2710418709077523;0.16191625818451366;0.06657487745535372
24;1;8000;additive;0.31785916124138897;0.33971832248277833;0.2022845032551666
240;1;8000;additive;0.425859161241389;0.12371832248278397;0.006515496744833299
2400;1;8000;additive;0.39554187090774484;0.16091625818451372;0.05727487745535445
2401;1;8000;additive;0.4799581290922536;0.15991625818451344;0.04797487745535451
2402;1;8000;additive;0.355458129092252;0.15891625818451355;0.03867487745535459
2403;1;8000;additive;0.23095812909225044;0.15791625818451366;0.029374877455354664
2404;1;8000;additive;0.10645812909224886;0.1569162581845136;0.02007487745535404
2405;1;8000;additive;0.018041870907752666;0.1559162581845137;0.010774877455354165
2406;1;8000;additive;0.14254187090775428;0.1549162581845135;0.0014748774553543398
2407;1;8000;additive;0.2670418709077559;0.1539162581845136;0.007825122544645667
2408;1;8000;additive;0.39154187090774845;0.1529162581845136;0.01712512254464634
2409;1;8000;additive;0.4839581290922591;0.15191625818451365;0.026425122544645584
241;1;8000;additive;0.42635916124138895;0.37271832248277814;0.015815496744833558
2410;1;8000;additive;0.3594581290922575;0.15091625818451349;0.03572512254464553
2411;1;8000;additive;0.23495812909225589;0.14991625818451354;0.045025122544645434
2412;1;8000;additive;0.1104581290922543;0.14891625818451365;0.054325122544645374
2413;1;8000;additive;0.014041870907747278;0.1479162581845136;0.06362512254464599
2414;1;8000;additive;0.13854187090774883;0.1469162581845137;0.07292512254464592
2415;1;8000;additive;0.26304187090775044;0.14591625818451354;0.08222512254464585
2416;1;8000;additive;0.38754187090775205;0.1449162581845136;0.09152512254464577
2417;1;8000;additive;0.48795812909225533;0.1439162581845136;0.10082512254464572
2418;1;8000;additive;0.36345812909225383;0.1429162581845137;0.11012512254464563
2419;1;8000;additive;0.23895812909225228;0.14191625818451348;0.11942512254464556
242;1;8000;additive;0.426859161241389;0.6217183224827812;0.02511549674483348
2420;1;8000;additive;0.1144581290922507;0.14091625818451348;0.1287251225446455
2421;1;8000;additive;0.010041870907750994;0.13991625818451353;0.13802512254464544
2422;1;8000;additive;0.13454187090775244;0.13891625818451359;0.14732512254464603
2423;1;8000;additive;0.25904187090775405;0.1379162581845137;0.15662512254464597
2424;1;8000;additive;0.3835418709077556;0.13691625818451353;0.1659251225446459
2425;1;8000;additive;0.4919581290922519;0.13591625818451353;0.17522512254464515
2426;1;8000;additive;0.3674581290922593;0.13491625818451364;0.18452512254464576
2427;1;8000;additive;0.24295812909225772;0.13391625818451364;0.1938251225446457
2428;1;8000;additive;0.11845812909225614;0.13291625818451347;0.2031251225446456
2429;1;8000;additive;0.0060418709077453;0.13191625818451352;0.21242512254464554
243;1;8000;additive;0.42735916124138895;0.8707183224827755;0.03441549674483344
2430;1;8000;additive;0.13054187090774702;0.13091625818451363;0.2217251225446455
2431;1;8000;additive;0.2550418709077486;0.12991625818451358;0.23102512254464605
2432;1;8000;additive;0.37954187090775016;0.1289162581845137;0.24032512254464602
2433;1;8000;additive;0.49595812909224823;0.12791625818451352;0.24962512254464594
2434;1;8000;additive;0.37145812909225573;0.12691625818451352;0.25892512254464517
2435;1;8000;additive;0.24695812909225412;0.12591625818451357;0.2682251225446458
2436;1;8000;additive;0.12245812909225251;0.12491625818451368;0.27752512254464573
2437;1;8000;additive;0.0020418709077496267;0.12391625818451346;0.28682512254464565
2438;1;8000;additive;0.1265418709077506;0.12291625818451346;0.29612512254464557
2439;1;8000;additive;0.2510418709077522;0.12191625818451352;0.29457487745535454
244;1;8000;additive;0.42785916124138895;0.8802816775172214;0.04371549674483336
2440;1;8000;additive;0.3755418709077538;0.12091625818451363;0.2852748774553539
2441;1;8000;additive;0.49995812909222637;0.11991625818451374;0.27597487745535393
2442;1;8000;additive;0.37545812909225207;0.11891625818451373;0.2666748774553547
2443;1;8000;additive;0.2509581290922505;0.11791625818451357;0.25737487745535476
2444;1;8000;additive;0.12645812909225795;0.11691625818451362;0.24807487745535414
2445;1;8000;additive;0.0019581290922557337;0.11591625818451362;0.2387748774553542
2446;1;8000;additive;0.12254187090774518;0.11491625818451345;0.22947487745535428
2447;1;8000;additive;0.24704187090774676;0.11391625818451356;0.22017487745535433
2448;1;8000;additive;0.3715418709077484;0.11291625818451351;0.2108748774553544
2449;1;8000;additive;0.49604187090775015;0.11191625818451362;0.20157487745535382
245;1;8000;additive;0.42835916124138895;0.6312816775172183;0.05301549674483362
2450;1;8000;additive;0.3794581290922485;0.11091625818451367;0.19227487745535388
2451;1;8000;additive;0.25495812909225596;0.10991625818451378;0.18297487745535462
2452;1;8000;additive;0.13045812909225438;0.1089162581845135;0.17367487745535468
2453;1;8000;additive;0.005958129092252767;0.10791625818451361;0.1643748774553541
2454;1;8000;additive;0.11854187090774879;0.10691625818451367;0.15507487745535417
2455;1;8000;additive;0.24304187090775037;0.10591625818451339;0.14577487745535422
2456;1;8000;additive;0.3675418709077519;0.10491625818451344;0.13647487745535428
2457;1;8000;additive;0.49204187090775375;0.10391625818451361;0.12717487745535436
2458;1;8000;additive;0.38345812909224486;0.10291625818451361;0.11787487745535376
2459;1;8000;additive;0.25895812909225235;0.10191625818451366;0.1085748774553545
246;1;8000;additive;0.428859161241389;0.3822816775172151;0.06231549674483356
2460;1;8000;additive;0.1344581290922508;0.10091625818451377;0.09927487745535458
2461;1;8000;additive;0.00995812909224908;0.0999162581845135;0.08997487745535465
2462;1;8000;additive;0.11454187090774334;0.0989162581845136;0.08067487745535404
2463;1;8000;additive;0.23904187090774492;0.09791625818451366;0.0713748774553541
2464;1;8000;additive;0.3635418709077465;0.09691625818451344;0.06207487745535416
2465;1;8000;additive;0.48804187090774803;0.09591625818451355;0.052774877455354266
2466;1;8000;additive;0.38745812909225036;0.09491625818451349;0.04347487745535431
2467;1;8000;additive;0.2629581290922578;0.09391625818451366;0.0341748774553544
2468;1;8000;additive;0.1384581290922562;0.09291625818451366;0.024874877455354442
2469;1;8000;additive;0.013958129092254606;0.09191625818451377;0.015574877455354519
247;1;8000;additive;0.42935916124138895;0.13328167751722098;0.07161549674483314
2470;1;8000;additive;0.11054187090774692;0.09091625818451349;0.006274877455354644
2471;1;8000;additive;0.23504187090774853;0.08991625818451354;0.003025122544645864
2472;1;8000;additive;0.35954187090775014;0.08891625818451365;0.012325122544645906
2473;1;8000;additive;0.48404187090775175;0.08791625818451337;0.021625122544645846
2474;1;8000;additive;0.39145812909224675;0.08691625818451343;0.030925122544645786
2475;1;8000;additive;0.26695812909224514;0.08591625818451354;0.04022512254464571
2476;1;8000;additive;0.14245812909225258;0.0849162581845136;0.04952512254464564
2477;1;8000;additive;0.017958129092250974;0.0839162581845137;0.05882512254464556
2478;1;8000;additive;0.10654187090775055;0.0829162581845137;0.06812512254464552
2479;1;8000;additive;0.23104187090775213;0.08191625818451348;0.07742512254464542
248;1;8000;additive;0.429859161241389;0.11571832248278213;0.0809154967448334
2480;1;8000;additive;0.3555418709077447;0.08091625818451353;0.08672512254464604
2481;1;8000;additive;0.4800418709077463;0.07991625818451376;0.09602512254464597
2482;1;8000;additive;0.3954581290922522;0.07891625818451348;0.10532512254464592
2483;1;8000;additive;0.2709581290922506;0.07791625818451342;0.11462512254464584
2484;1;8000;additive;0.14645812909225803;0.07691625818451353;0.1239251225446451
2485;1;8000;additive;0.021958129092256445;0.0759162581845137;0.1332251225446457
2486;1;8000;additive;0.10254187090774508;0.07491625818451364;0.14252512254464564
2487;1;8000;additive;0.2270418709077467;0.07391625818451375;0.15182512254464556
2488;1;8000;additive;0.35154187090774824;0.07291625818451353;0.1611251225446455
2489;1;8000;additive;0.4760418709077499;0.07191625818451353;0.17042512254464612
249;1;8000;additive;0.430359161241389;0.36471832248278535;0.09021549674483335
2490;1;8000;additive;0.3994581290922486;0.07091625818451353;0.17972512254464604
2491;1;8000;additive;0.274958129092247;0.06991625818451336;0.18902512254464596
2492;1;8000;additive;0.1504581290922454;0.06891625818451352;0.1983251225446459
2493;1;8000;additive;0.02595812909225284;0.06791625818451358;0.20762512254464513
2494;1;8000;additive;0.09854187090774871;0.06691625818451363;0.21692512254464574
2495;1;8000;additive;0.2230418709077503;0.06591625818451363;0.2262251225446457
2496;1;8000;additive;0.3475418709077519;0.06491625818451385;0.23552512254464564
2497;1;8000;additive;0.4720418709077535;0.06391625818451352;0.24482512254464553
2498;1;8000;additive;0.403458129092254;0.06291625818451352;0.25412512254464614
2499;1;8000;additive;0.2789581290922524;0.06191625818451357;0.26342512254464606
25;1;8000;additive;0.31835916124138897;0.5887183224827781;0.1929845032551666
250;1;8000;additive;0.430859161241389;0.6137183224827795;0.0995154967448336
2500;1;8000;additive;0.15445812909225085;0.06091625818451346;0.272725122544646
2501;1;8000;additive;0.029958129092258312;0.05991625818451346;0.2820251225446453
2502;1;8000;additive;0.09454187090774327;0.058916258184513404;0.2913251225446452
2503;1;8000;additive;0.21904187090774485;0.057916258184513625;0.29937487745535446
2504;1;8000;additive;0.34354187090774646;0.056916258184513735;0.29007487745535426
2505;1;8000;additive;0.468041870907748;0.05591625818451368;0.28077487745535434
2506;1;8000;additive;0.40745812909225043;0.05491625818451362;0.2714748774553544
2507;1;8000;additive;0.2829581290922488;0.05391625818451351;0.26217487745535384
