iteration;iteration_exp;replicate;time;last_generation;population;bmi_category_prop;am_bmi;am_pgs;genetic_variance;vertical_trans_variance;average_bmi;sd_bmi
21;215;1;1959.0;51.0;14969;[0.04776538178903066, 0.42901997461420266, 0.40209766851493084, 0.12111697508183579];0.6934033883565294;0.06555358407102116;0.04944677030148567;0.05173457474898742;25.244845284679492;4.05360563762887
21;216;1;1951.0;51.0;14457;[0.04136404509925987, 0.41467801065227916, 0.41557722902400224, 0.12838071522445874];0.707574252784627;0.05011736240641723;0.05097001072088323;0.05132694863199909;25.433917292426585;4.000169242066988
21;217;1;1971.0;52.0;14838;[0.04299770858606281, 0.40295188030731904, 0.41764388731634994, 0.13640652379026824];0.7026635440784483;0.06323393023040334;0.05227393666484469;0.049811930582105465;25.51679979422991;4.0637003183751235
21;218;1;1949.0;51.0;14591;[0.03975053114933863, 0.4181344664519224, 0.4164896168871222, 0.12562538551161676];0.7041018196453075;0.04694615429931596;0.046965508460496914;0.04993869839041814;25.42035502553217;3.99748149231674
21;219;1;1945.0;51.0;14412;[0.045240077713016934, 0.41444629475437134, 0.41000555092978075, 0.13030807660283097];0.688664750054317;0.03650110441844599;0.050401927584746896;0.049566841177280295;25.40172550134544;4.084407286347643
2;22;1;1978.0;51.0;14533;[0.06681345902428955, 0.47368058900433496, 0.3710864928094681, 0.08841945916190738];0.7759746113503615;0.003930671850687278;0.0;0.2595081841561672;24.568176142396922;4.011941191907135
21;220;1;2014.0;51.0;14777;[0.046491168708127494, 0.4199769912702172, 0.4077958990322799, 0.12573594098937538];0.703517104408505;0.06146308451712784;0.04743300566332637;0.05015452278223246;25.339046328744175;4.060463389684379
22;221;1;1974.0;51.0;14906;[0.027036092848517376, 0.3313430833221522, 0.4348584462632497, 0.20676237756608076];0.7043055877229686;0.08314558066606385;0.046462047562703286;0.24664411361069602;26.54324836796466;4.1636785130672145
22;222;1;1974.0;51.0;14466;[0.025231577492050326, 0.32441587169915664, 0.44255495644960596, 0.20779759435918707];0.7116120398263521;0.07752775325975397;0.047924754991142765;0.23490798648474853;26.58869477035169;4.124026889861867
22;223;1;2009.0;51.0;15023;[0.02622645277241563, 0.3261665446315649, 0.44751381215469616, 0.20009319044132332];0.6927450819080616;0.08780550982638645;0.05036017697326006;0.2436866893569878;26.510513336837008;4.112614400850045
22;224;1;1924.0;51.0;14507;[0.03136416902185152, 0.34424760460467363, 0.4443372165161646, 0.18005100985731026];0.712604062547799;0.08048868081816422;0.047907696261567455;0.2469448882074281;26.23510927592927;4.108649173703864
22;225;1;1980.0;51.0;14790;[0.02724814063556457, 0.33657876943881, 0.440027045300879, 0.19614604462474644];0.7065175925426608;0.09428772462057748;0.05118808897044403;0.24231156098988327;26.454239354036517;4.138836734104846
22;226;1;1989.0;51.0;14748;[0.032275562788174665, 0.3572009764035802, 0.4296853810686195, 0.1808380797396257];0.7151679723615305;0.07362116675445869;0.04753844634207496;0.24396389255788486;26.206236403603864;4.118815994699088
22;227;1;1993.0;51.0;14504;[0.024062327633756205, 0.3176365140650855, 0.44511858797573084, 0.21318257032542748];0.7000905206607031;0.08269529852009214;0.04845500722663956;0.23725437754658124;26.697688957253128;4.122640022452216
22;228;1;1988.0;51.0;14739;[0.029309993893751274, 0.3285840287672162, 0.43863220028495825, 0.2034737770540742];0.7144789441091617;0.07570195839016126;0.04741347647914587;0.2413951658022338;26.47340831418286;4.168858735454977
22;229;1;1948.0;51.0;14367;[0.026867126052759798, 0.34440036194055823, 0.43258857103083453, 0.19614394097584742];0.7186097284301405;0.09331089666588237;0.046268742980199645;0.24455654062293225;26.3802657369368;4.158716585715198
2;23;1;1976.0;51.0;14413;[0.06986748074654825, 0.4765836397696524, 0.3656421286338722, 0.08790675084992715];0.7768954499980385;0.0028155913632755586;0.0;0.25498501806371837;24.48951493450715;4.042236592788403
22;230;1;1975.0;51.0;14685;[0.027374872318692543, 0.3259107933265237, 0.4441947565543071, 0.20251957780047666];0.7057976185067799;0.08366793945843456;0.048733882380094726;0.24240111228471373;26.533519563441892;4.142081709704257
23;231;1;1953.0;51.0;15077;[0.013795847980367447, 0.21947337003382636, 0.43277840419181535, 0.33395237779399084];0.7043210858255305;0.12783129949243666;0.0483115318401716;0.4468705082242041;28.066906123365406;4.186494730111752
23;232;1;1957.0;51.0;15125;[0.0091900826446281, 0.18181818181818182, 0.43378512396694213, 0.3752066115702479];0.7047028274143494;0.1279296719117905;0.048458301187927426;0.44131197851883114;28.579886160692546;4.111941795840252
23;233;1;1971.0;51.0;14575;[0.01248713550600343, 0.21125214408233275, 0.4365694682675815, 0.33969125214408236];0.6996107784388116;0.12973628938794163;0.0485045838524139;0.45645857798688;28.155526647067386;4.14034529559545
23;234;1;1952.0;51.0;14535;[0.010113519091847266, 0.1867905056759546, 0.434812521499828, 0.36828345373237015];0.696949069192351;0.12004109613242793;0.04905594356961422;0.4318833895303784;28.49491799479465;4.127386796697142
23;235;1;1931.0;51.0;14730;[0.013034623217922607, 0.2120162932790224, 0.42980312287847927, 0.3451459606245757];0.7101908381738226;0.13687176380232108;0.049678413679090115;0.44570666804459014;28.189842019691245;4.199010480860451
23;236;1;1992.0;51.0;14839;[0.010715007749848373, 0.18956803019071367, 0.4379001280409731, 0.3618168340184649];0.6940557853409588;0.12900822940490403;0.049949168757580924;0.4359386312883022;28.421388313873713;4.093496738524842
23;237;1;2008.0;51.0;15173;[0.008897383510182561, 0.18697686680287354, 0.441837474461214, 0.3622882752257299];0.7065712317608241;0.11952988326768066;0.048884918736189414;0.4300528391988231;28.467455351025613;4.097538194664618
23;238;1;1952.0;51.0;14900;[0.014496644295302013, 0.21026845637583894, 0.4342953020134228, 0.3409395973154362];0.6913389555563021;0.12565756275830953;0.04762977847710254;0.43458326417175613;28.146772525940293;4.211096006681079
23;239;1;2011.0;52.0;14411;[0.011865935743529248, 0.2139338005690098, 0.4427173686767053, 0.3314828950107557];0.7016022096853493;0.12607899089657454;0.046838129522404404;0.4456237650557408;28.06866915479443;4.116908898123857
2;24;1;2021.0;51.0;14399;[0.06493506493506493, 0.48197791513299537, 0.36578929092298074, 0.08729772900895895];0.7863115613034274;8.455422248746244E-4;0.0;0.2530717666410673;24.522848346989406;4.017344949499772
23;240;1;1990.0;51.0;14849;[0.009899656542528116, 0.18640985924978112, 0.42346285945181494, 0.3802276247558758];0.6982288570838806;0.12067443291427953;0.047717329179629675;0.4451076370255225;28.583993892256686;4.152304488278332
24;241;1;1969.0;51.0;14408;[0.032620766240977234, 0.3894364242087729, 0.43448084397556913, 0.14346196557468074];0.6953606086294453;0.04755532494246159;0.10401793180778986;0.0;25.744388898859953;3.9849562884337937
24;242;1;1978.0;51.0;14367;[0.0426672234982947, 0.42688104684346073, 0.40948005846732094, 0.12097167119092364];0.697394519142006;0.08108473469026903;0.10857538824639354;0.0;25.31325019441684;3.9772157482277173
24;243;1;1975.0;51.0;14955;[0.037713139418254764, 0.4021397525911067, 0.42199933132731526, 0.1381477766633233];0.7029632150112742;0.06434194212259943;0.10013058048363231;0.0;25.635539401421756;4.029096754730703
24;244;1;1955.0;51.0;14540;[0.03535075653370014, 0.40199449793672626, 0.4279917469050894, 0.1346629986244842];0.6981816562383082;0.07159778495652605;0.108906581697544;0.0;25.619215965620224;3.9455148439490904
24;245;1;1971.0;51.0;14590;[0.03749143248800548, 0.39965729952021933, 0.42679917751884855, 0.13605209047292666];0.7108184007275022;0.08254648420011772;0.10136259574284237;0.0;25.612468805699187;4.021456699615192
24;246;1;2018.0;51.0;14466;[0.03269735932531453, 0.3973454997926172, 0.42333748098990737, 0.14661965989216094];0.702451964130974;0.07884851838442637;0.10236482052806446;0.0;25.764710370220524;3.991280987159912
24;247;1;1966.0;51.0;14859;[0.03317854498956861, 0.39195100612423445, 0.4327343697422438, 0.14213607914395315];0.687471132129306;0.06897466321929614;0.10593900914298832;0.0;25.736216314676266;3.9829288078698126
24;248;1;1990.0;51.0;14600;[0.03753424657534247, 0.3920547945205479, 0.42547945205479454, 0.14493150684931508];0.6991796380626815;0.07005708704485765;0.10301051514085906;0.0;25.70075872202481;4.035973994882625
24;249;1;2015.0;51.0;14788;[0.03347308628617798, 0.3790235325939951, 0.4380578847714363, 0.14944549634839058];0.6940526075011184;0.08318583121985604;0.10129738058072547;0.0;25.86478049969432;3.981773080000747
2;25;1;1948.0;51.0;14546;[0.06558504056097897, 0.47490719098033823, 0.3710985838031074, 0.08840918465557542];0.791311068389082;-0.006668106152384964;0.0;0.25287537839677376;24.58493578493472;4.032078548314927
24;250;1;1962.0;51.0;15014;[0.0351005727987212, 0.3994938057812708, 0.42074064206740375, 0.14466497935260422];0.7018200015678792;0.05879450816716058;0.10084907398687792;0.0;25.695605054622234;3.999559265423179
25;251;1;1995.0;51.0;14905;[0.03394833948339483, 0.35813485407581347, 0.4426031533042603, 0.16531365313653137];0.7072151068625809;0.10058136027682876;0.1009754049187601;0.04905144982167768;26.069799806898267;4.030985458033025
25;252;1;2020.0;51.0;14558;[0.026377249622200852, 0.332051105921143, 0.44339881851902735, 0.1981728259376288];0.7070036353523749;0.10656164754254753;0.10273405549232105;0.0489500707407405;26.49286165455931;4.102487085403516
25;253;1;1938.0;51.0;14730;[0.02742701968771215, 0.3458927359131025, 0.4396469789545146, 0.18703326544467075];0.6941030739311022;0.08607658831115686;0.100392703205613;0.04845019161024046;26.332659150160186;4.12331246790844
25;254;1;1983.0;51.0;14383;[0.03184314816102343, 0.34950983800319824, 0.4411457971216019, 0.17750121671417646];0.701778908078329;0.08040727660671938;0.0893845152265086;0.05033127359675941;26.216129829894125;4.098730221965372
25;255;1;1932.0;51.0;14798;[0.031761048790377076, 0.34416813082849035, 0.44039735099337746, 0.1836734693877551];0.7057829391015543;0.10435389814192167;0.10162850593153973;0.04930070082123906;26.252355939778624;4.149221401800973
25;256;1;1952.0;51.0;15026;[0.022028483961134035, 0.33814721150006655, 0.4432317316651138, 0.19659257287368562];0.7037405060194448;0.12265945036672964;0.10667962583229498;0.05010705992029701;26.52403694002895;4.0413650273892125
25;257;1;1979.0;51.0;14598;[0.02561994793807371, 0.3362104397862721, 0.44410193177147556, 0.19406768050417866];0.7002686143940529;0.10699719188171507;0.09844057124410889;0.04799702569206253;26.474471917815602;4.110069899884444
25;258;1;1980.0;51.0;14736;[0.023140608034744842, 0.3131786102062975, 0.4552795874049946, 0.2084011943539631];0.71088242861174;0.08893605879543638;0.10445315668662038;0.04917860630890853;26.70729816324533;4.038854131565213
25;259;1;1962.0;51.0;14607;[0.019442732936263436, 0.3232012049017594, 0.446429793934415, 0.21092626822756214];0.7032620389136883;0.09177581857470092;0.0973693000635224;0.047016775741193235;26.718914299140913;4.087820461111008
2;26;1;1973.0;51.0;14810;[0.06333558406482107, 0.47805536799459825, 0.3721134368669818, 0.08649561107359892];0.7878878921910422;0.0065886999084495265;0.0;0.25993110829970184;24.582750637981523;3.975042989905251
25;260;1;1972.0;51.0;14831;[0.02629627132357899, 0.3221630368822062, 0.45020565032701776, 0.20133504146719708];0.7090304959988282;0.0978175847264544;0.10150527134486337;0.04978290448463659;26.55926945488285;4.054900551584043
26;261;1;1955.0;51.0;14809;[0.00992639611047336, 0.18157876966709433, 0.43041393747045714, 0.37808089675197515];0.6909370626343725;0.13742060252926735;0.09560078108850098;0.2062786068985263;28.638574313298722;4.18593141453429
26;262;1;1981.0;51.0;14523;[0.010397300833161193, 0.2022309440198306, 0.4513530262342491, 0.3360187289127591];0.7043977517660076;0.1598882214158385;0.09964789930720394;0.22486757914579572;28.24742478650294;4.1198972846807695
26;263;1;1954.0;51.0;14981;[0.010413190040718242, 0.20492623990387823, 0.43188038181696814, 0.3527801882384354];0.6973683882445604;0.15710375298404325;0.09716262892659423;0.22329053159353848;28.33338336307702;4.227072078670844
26;264;1;1997.0;51.0;14676;[0.009675660943036249, 0.18145271191060233, 0.4416734805124012, 0.3671981466339602];0.7186361353450932;0.15982373578703118;0.09624247161447258;0.21565254168834475;28.558223370440466;4.124925640338368
26;265;1;1951.0;51.0;14524;[0.010878545855136326, 0.2054530432387772, 0.43369595152850454, 0.3499724593775819];0.6971754544007368;0.1701116292067869;0.09747902070179715;0.21059429166197663;28.313137739327026;4.204149329541183
26;266;1;1968.0;51.0;14611;[0.009034289234138662, 0.1870508520977346, 0.4447334200260078, 0.35918143864211893];0.6918750765849043;0.15130523351925737;0.09902700627252502;0.2079764339235074;28.47588173448898;4.151275647874244
26;267;1;1949.0;51.0;14497;[0.00924329171552735, 0.189349520590467, 0.4411947299441264, 0.3602124577498793];0.6854436630666543;0.14087664903653108;0.1011062091695985;0.22067508635103764;28.45326288488601;4.116373992913139
26;268;1;1942.0;51.0;14617;[0.010193610179927481, 0.19518369022371213, 0.43011561880002736, 0.36450708079633304];0.6881600694360261;0.15933589865063186;0.09819491368210627;0.2126047226078113;28.487263946742463;4.243311355579035
26;269;1;1976.0;51.0;14795;[0.00797566745522136, 0.1887124028387969, 0.4347414667117269, 0.36857046299425483];0.6966930280047574;0.13573046961087154;0.09735250456703329;0.207749883388101;28.560619073353326;4.183300441799542
2;27;1;2003.0;51.0;14852;[0.06558039321303528, 0.4781174252625909, 0.3672906005925128, 0.08901158093186103];0.7789643168047216;0.022123210060828805;0.0;0.25580070347942;24.557392436464642;4.013529253776253
26;270;1;1959.0;51.0;15052;[0.011094871113473292, 0.19837895296306138, 0.43250066436353973, 0.35802551155992557];0.6911668868070038;0.15396797468631304;0.09855292865426922;0.2078705194925703;28.389425010592266;4.211992320339329
27;271;1;1944.0;51.0;14760;[0.002777777777777778, 0.07059620596205962, 0.31456639566395667, 0.612059620596206];0.6206849012660002;0.1724481866377877;0.10276663519487006;0.36727572384679774;30.94947387729047;3.9405661022235345
27;272;1;1987.0;51.0;14792;[0.0031773931855056787, 0.06990265008112494, 0.30475932936722555, 0.6221606273661439];0.6236854785533994;0.18847112826921936;0.10685927274112296;0.35384878913333706;30.952822739167992;3.9292034683934216
27;273;1;1955.0;51.0;14681;[0.003133301546216198, 0.06777467474967645, 0.3072678972822015, 0.6218241264219059];0.6227103733407375;0.15194917320131435;0.09694390278796686;0.3613116056389936;30.967611492569908;3.911049115933128
27;274;1;1968.0;51.0;14714;[0.0025825744189207555, 0.07000135924969417, 0.31928775316025554, 0.6081283131711296];0.6273130990192403;0.19506424141997655;0.10309797829730873;0.3627273500218425;30.88735402818664;3.9091424282454983
27;275;1;1963.0;51.0;14613;[0.0029425853691918153, 0.07657565181687538, 0.3154725244645179, 0.6050092383494149];0.634848435160125;0.19766752492107623;0.10777135387264654;0.35475544808732895;30.829673563663405;3.991825005257704
27;276;1;1968.0;51.0;14715;[0.002582398912674142, 0.06557934080869861, 0.29018008834522596, 0.6416581719334012];0.613756766828138;0.1777890517458772;0.10611700748551224;0.3557864211125538;31.210660393613328;3.9509270351696877
27;277;1;1960.0;51.0;15059;[0.0025898134006242116, 0.07311242446377582, 0.31867985922039976, 0.6056179029152002];0.6307047985631272;0.17202119992706813;0.10382114263351179;0.3532962055878255;30.84396208901645;3.9709095850250296
27;278;1;1932.0;51.0;15131;[0.0032383847729826184, 0.07441676029343731, 0.3235741193576102, 0.5987707355759698];0.6338241736225565;0.1681723055773736;0.10305237715190964;0.3681280134178108;30.781146650164057;3.9654914434433377
27;279;1;1972.0;51.0;14681;[0.0023159185341597986, 0.06750221374565765, 0.2973230706355153, 0.6328587970846673];0.6264610647105913;0.17494261882020057;0.10532718582686558;0.36440719558518725;31.126808955240694;3.9683689851011974
2;28;1;1967.0;51.0;14431;[0.06728570438639041, 0.4827108308502529, 0.36276072344258886, 0.08724274132076779];0.7863795740189824;0.0022422109251836885;0.0;0.261902822653884;24.537897667392535;4.017404505375256
27;280;1;1952.0;51.0;14799;[0.0025001689303331305, 0.06290965605784174, 0.29664166497736333, 0.6379485100344617];0.6145446836831495;0.18967504966742255;0.10912313140654455;0.35664959496932874;31.197849477290752;3.9395954388900156
28;281;1;1982.0;51.0;15006;[0.01785952285752366, 0.3012128481940557, 0.4564840730374517, 0.22444355591096896];0.7046863919180767;0.1358850696916117;0.1992939775066273;0.0;26.935170689733397;4.047486865691696
28;282;1;1949.0;51.0;14537;[0.017885395886358946, 0.2961408818875972, 0.45133108619385015, 0.2346426360321937];0.7016846226578187;0.13791760732033284;0.2032075533008071;0.0;27.010163799841873;4.107497518990653
28;283;1;1947.0;51.0;14821;[0.018959584373524054, 0.30281357533229875, 0.46076513055799206, 0.21746170973618514];0.7073734864363901;0.16265256392173244;0.21913802264807608;0.0;26.873577795511636;4.017194282171765
28;284;1;1988.0;51.0;14593;[0.014870143219351744, 0.2682793119989036, 0.4677585143561982, 0.2490920304255465];0.6984005089928387;0.15276412585071567;0.2064248300936241;0.0;27.27310445841731;4.01743750129491
28;285;1;1980.0;51.0;14949;[0.014516021138537696, 0.27593818984547464, 0.472874439761857, 0.23667134925413072];0.693672279197541;0.14397298671661152;0.21833087216202612;0.0;27.17510627109434;3.9689705471350236
28;286;1;1973.0;51.0;15055;[0.021853204915310526, 0.3080704085021588, 0.4629691132514115, 0.20710727333111922];0.701691368456566;0.14916365339337942;0.21540825888443318;0.0;26.74599980623564;3.996598170346556
28;287;1;1947.0;51.0;14626;[0.013400793108163545, 0.2521536988923834, 0.46923287296595106, 0.265212635033502];0.6998583946477351;0.164405232990968;0.2088691439990337;0.0;27.465331082985756;3.986503088784248
28;288;1;1954.0;51.0;14481;[0.01546854498998688, 0.2824390580760997, 0.4591533733858159, 0.24293902354809752];0.6923365099960853;0.13719478771007315;0.20609113061973575;0.0;27.167538476527795;4.066441286707753
28;289;1;1927.0;51.0;14479;[0.015885074936114373, 0.29152565784929896, 0.46412045030734167, 0.22846881690724496];0.6916247079021199;0.13172325827606107;0.21292198925500871;0.0;27.003591993858024;3.9950710426310323
2;29;1;1994.0;51.0;14506;[0.06838549565696952, 0.48862539638770164, 0.3577829863504757, 0.08520612160485316];0.7777254852615112;0.0016840855434493418;0.0;0.25163346048004587;24.443287347825958;4.023060162007649
28;290;1;1959.0;51.0;14480;[0.015331491712707182, 0.28411602209944753, 0.4620165745856354, 0.23853591160220994];0.6900086056114526;0.15208151132551473;0.2278264224320151;0.0;27.133953346344473;4.020849352330855
29;291;1;1986.0;51.0;14760;[0.005691056910569106, 0.1647018970189702, 0.4230352303523035, 0.4065718157181572];0.6753904273037056;0.18205181037990828;0.19368458866072363;0.04243303435383283;28.991234182210942;4.15563205407771
29;292;1;1957.0;51.0;14782;[0.006088485996482208, 0.16046543092950885, 0.4318766066838046, 0.4015694763902043];0.6741342625198525;0.20193348245862328;0.20300608620884197;0.04148123866594031;28.98799082798274;4.170496813313875
29;293;1;1953.0;51.0;14881;[0.008467172905046704, 0.1913849875680398, 0.43646260331966935, 0.36368523620724413];0.6852261361283792;0.18934189545862357;0.19366645739579005;0.04337713519985187;28.527145814043042;4.197935607230555
29;294;1;1947.0;51.0;14563;[0.006935384192817414, 0.163153196456774, 0.4296504841035501, 0.40026093524685846];0.668670587225353;0.17076554006994918;0.19852996576267162;0.04160512063272338;28.929575291939734;4.122726604831507
29;295;1;1951.0;51.0;14510;[0.007443142660234321, 0.18125430737422468, 0.42818745692625776, 0.38311509303928326];0.6740082940883534;0.17647435025504388;0.18910686094275314;0.04146302303484182;28.718386302133155;4.197229572236425
29;296;1;1950.0;51.0;14668;[0.007499318243796019, 0.17030269975456777, 0.4281428961003545, 0.3940550859012817];0.6855566867533115;0.2040290925358001;0.19353335134763444;0.04119751182482539;28.880647371727836;4.229181906566094
29;297;1;1933.0;51.0;14482;[0.0066289186576439715, 0.17967131611655848, 0.43143212263499514, 0.38226764259080237];0.677598473011137;0.1921729167240273;0.20406477154805397;0.04367221282542861;28.72039490628189;4.153496961036782
29;298;1;1941.0;51.0;14757;[0.004607982652300603, 0.15416412549976283, 0.4293555600731856, 0.41187233177475097];0.6788914552048684;0.18433004795555433;0.1923370048219138;0.04260954608205688;29.1203355980233;4.127937826011258
29;299;1;2017.0;51.0;14521;[0.005578128228083465, 0.16431375249638455, 0.4378486330142552, 0.39225948626127677];0.6743281450346209;0.17843781965321756;0.1984774307221049;0.042377629807133534;28.866850737158682;4.085502965872547
0;3;1;1946.0;51.0;14500;[0.06696551724137931, 0.48779310344827587, 0.3610344827586207, 0.08420689655172414];0.7791965869354534;0.012160260316937765;0.0;0.0;24.483236418689014;4.000881737362665
2;30;1;2004.0;51.0;14525;[0.06526678141135972, 0.4875731497418244, 0.36316695352839934, 0.08399311531841652];0.7776103526405558;0.007787218446426332;0.0;0.25946567763511796;24.491636210903096;3.982642698544797
29;300;1;1933.0;51.0;14967;[0.009420725596311887, 0.19269058595576935, 0.43669406026591834, 0.3611946281820004];0.6869566286358966;0.19137438534683981;0.19596109433611958;0.04264736799743238;28.486458127172323;4.165325765455136
30;301;1;1933.0;51.0;15154;[0.0024415995776692623, 0.06262372970832783, 0.287646825920549, 0.6472878447934539];0.5910038439492603;0.1957654118069537;0.18784324197318203;0.16517992035964113;31.37007299492127;4.109026860685633
30;302;1;1912.0;51.0;15025;[0.0013976705490848585, 0.0497171381031614, 0.2463893510815308, 0.7024958402662229];0.556388827537283;0.2205601086623844;0.20919712054561143;0.1495016859595707;32.03752602973635;4.116082816381775
30;303;1;2006.0;51.0;14726;[0.001969305989406492, 0.05147358413690072, 0.2632758386527231, 0.6832812712209697];0.5611332542711088;0.1899445659140779;0.20242926111058768;0.1542701549200043;31.832577242794006;4.137779483062214
30;304;1;1987.0;51.0;15083;[0.0010607969236889213, 0.052509447722601604, 0.2645362328449247, 0.6818935225087848];0.5853176684919061;0.20561699919052814;0.1978943751845823;0.15488232142825362;31.757599953951956;4.070465091838271
30;305;1;1933.0;51.0;14629;[0.0017089343085651787, 0.0554378289698544, 0.2800601544876615, 0.662793082233919];0.576867276458488;0.20395351438861967;0.19743734272404476;0.15998264507960308;31.604501390482486;4.093005833035824
30;306;1;1933.0;51.0;14792;[0.0017577068685776095, 0.05509734991887507, 0.27386425094645755, 0.6692806922660898];0.5779939766082279;0.1967214028858299;0.19775958648282457;0.1531307093035434;31.667260797148458;4.052602900253131
30;307;1;1959.0;51.0;14693;[0.002450146328183489, 0.06275096984958824, 0.27625399850268834, 0.6585448853195399];0.5870409018399901;0.2413326588062777;0.20053088490254564;0.15478607293994956;31.501006080841083;4.159756857823312
30;308;1;1961.0;51.0;14524;[0.0020655466813549986, 0.062310658220875795, 0.280570090884054, 0.6550537042137152];0.5991103024947889;0.22682773835049796;0.1966193337113163;0.15741452004862894;31.497744670096726;4.152013441426584
30;309;1;1976.0;51.0;14959;[7.353432716090647E-4, 0.04712881877130824, 0.25228959155023734, 0.6998462464068453];0.5545958432548271;0.15419769815814324;0.18965856775793305;0.1517169936162139;31.988318259776683;4.0239695933945425
3;31;1;1984.0;51.0;15005;[0.07137620793068977, 0.4598467177607464, 0.3713428857047651, 0.09743418860379874];0.7896361761610929;-0.005774204717747669;0.0;0.514446889262149;24.662148430375268;4.110980056193625
30;310;1;1963.0;51.0;14523;[0.0011705570474419885, 0.05618673827721545, 0.2711560972250912, 0.6714866074502513];0.5775982184412425;0.20206887953423128;0.20148079436411856;0.15364423559400422;31.638717444035652;4.063786526724303
31;311;1;1943.0;51.0;14994;[8.670134720554889E-4, 0.0196078431372549, 0.14239028944911297, 0.8371348539415766];0.4589130280207405;0.20525102262072767;0.23889981724688517;0.26695021004153086;33.49217970748752;3.7006354522998794
31;312;1;1938.0;51.0;15001;[0.001133257782814479, 0.01939870675288314, 0.13405772948470102, 0.8454103059796013];0.4540926103220814;0.18643500807902053;0.23043623797000207;0.2649471903591754;33.55704541633405;3.6980663737936816
31;313;1;1951.0;51.0;15100;[4.6357615894039735E-4, 0.01847682119205298, 0.1332450331125828, 0.8478145695364239];0.42744409872645195;0.19126334338749099;0.2386572814274069;0.26361079100449397;33.655961491030105;3.699099894203
31;314;1;1957.0;51.0;14918;[4.021986861509586E-4, 0.01977476873575546, 0.13399919560262769, 0.8458238369754659];0.4639618750925955;0.1810353878247664;0.23718040393662973;0.2735848706516799;33.60136402422465;3.69610165178411
31;315;1;1937.0;51.0;15085;[3.3145508783559825E-4, 0.01736824660258535, 0.12787537288697381, 0.8544249254226053];0.44301091906791623;0.1969814324910908;0.2388338260468093;0.26868097709713423;33.74072931191593;3.661365184495325
31;316;1;1982.0;52.0;14482;[3.4525618008562355E-4, 0.025341803618284767, 0.14749344013257837, 0.8268195000690512];0.48444222648357593;0.2191906630460723;0.23562911911626644;0.2651305195088577;33.396578645663155;3.801713572132835
31;317;1;1958.0;51.0;14694;[5.444399074452157E-4, 0.020348441540764938, 0.13590581189601197, 0.8432013066557779];0.45888333363655076;0.21127686038318672;0.23901543342455608;0.27001356775965996;33.55780291731068;3.685703812226359
31;318;1;1921.0;51.0;14570;[0.001029512697323267, 0.023335621139327384, 0.15051475634866163, 0.8251201098146878];0.48928010006106265;0.22500841927377727;0.22614682125432062;0.27529081587202553;33.278729339661275;3.734032976955919
31;319;1;1969.0;51.0;14511;[6.891323823306458E-5, 0.014747432981875818, 0.13203776445455173, 0.8531458893253394];0.4359605139255741;0.16939909593872024;0.2334492348795618;0.27012073679786;33.62117846725937;3.5602540867545236
3;32;1;1999.0;51.0;14381;[0.06195674848758779, 0.4806341700855295, 0.3734788957652458, 0.08393018566163689];0.7756041413164023;0.001058434863107669;0.0;0.5070111755433546;24.57443961513249;3.943538753846393
31;320;1;1949.0;51.0;14979;[8.678817010481341E-4, 0.020895920956005072, 0.128379731624274, 0.8498564657186728];0.4457275120237882;0.20235316907635817;0.2324410904063936;0.2678484852324521;33.62455664287297;3.725778363134153
32;321;1;1984.0;51.0;14421;[0.06719367588932806, 0.4874835309617918, 0.36439914014284724, 0.08092365300603287];0.5239275141843607;0.00886836519680136;0.0;0.0;24.44686538539593;3.977676678963028
32;322;1;1978.0;51.0;14718;[0.06923495040086969, 0.4862753091452643, 0.3616659872265253, 0.08282375322734067];0.525470642426704;0.006691750419085093;0.0;0.0;24.430392971446427;4.000071393656019
32;323;1;1983.0;52.0;14427;[0.06626464268385666, 0.4881818811949816, 0.3641782768420323, 0.08137519927912941];0.5078563869333621;0.023308360084824436;0.0;0.0;24.443861089003537;3.9857452790022854
32;324;1;1966.0;51.0;14672;[0.07095147219193021, 0.4891630316248637, 0.35986913849509267, 0.08001635768811341];0.5112502543798899;-0.012928953127491104;0.0;0.0;24.38388144252001;3.9914459780027634
32;325;1;1968.0;51.0;14335;[0.07192186955005232, 0.48447854900592957, 0.36212068364143707, 0.0814788978025811];0.5202377038378102;-7.347673506875823E-4;0.0;0.0;24.410246951288826;4.0219367867742974
32;326;1;1987.0;51.0;14735;[0.07098744485917882, 0.4878859857482185, 0.3611129962673906, 0.08001357312521208];0.5006931177835443;-0.01672702503757915;0.0;0.0;24.4071914734431;4.019080031936987
32;327;1;1939.0;51.0;14425;[0.06648180242634315, 0.49303292894280765, 0.35979202772963603, 0.08069324090121317];0.5203789760519834;-0.02045641932723461;0.0;0.0;24.437164814175766;3.9726061702874853
32;328;1;1987.0;51.0;14618;[0.07237652209604598, 0.49931591188945135, 0.35182651525516484, 0.0764810507593378];0.5088773273955927;-8.366830258464828E-4;0.0;0.0;24.310123080140293;3.9709918705240765
32;329;1;1967.0;51.0;14538;[0.06761590315036456, 0.5033016921172101, 0.35190535149263996, 0.0771770532397854];0.5226421822112367;-0.03931887996936526;0.0;0.0;24.353242628240384;3.98924232911439
3;33;1;1980.0;51.0;14559;[0.06586990864757195, 0.46624081324266775, 0.37530050140806376, 0.09258877670169655];0.7872348378975873;-0.005301989290019433;0.0;0.5118261798012401;24.639767985354336;4.047075211124278
