iteration;replicate;time;last_generation;population;bmi_category_prop;am_bmi;am_pgs;genetic_variance;vertical_trans_variance;average_bmi;sd_bmi
1028;1;1987.0;51.0;14803;[0.03668175369857461, 0.3899209619671688, 0.4243058839424441, 0.14909140039181248];0.0;0.0;0.18906958079637168;0.0;25.77659698309384;4.058906971329556
1029;1;2006.0;51.0;14429;[0.04456303278120452, 0.41742324485411325, 0.416037147411463, 0.12197657495321922];0.0;0.0;0.18412577467316363;0.0;25.37497387787495;3.9967639972358078
103;1;2032.0;51.0;14792;[0.020010816657652784, 0.27974580854515957, 0.43651974040021635, 0.26372363439697133];0.0;0.0;0.44567836314118914;0.0;27.2670914380208;4.280658080351478
1030;1;1972.0;51.0;14709;[0.04160717927799307, 0.41804337480454146, 0.41511999456115306, 0.12522945135631247];0.0;0.0;0.18204045746760794;0.0;25.415618401547725;4.007873653069464
1031;1;1997.0;51.0;14628;[0.04833196609242549, 0.45036915504511893, 0.39855072463768115, 0.1027481542247744];0.0;0.0;0.17705600356434636;0.0;25.017016799172424;3.918341917411601
1032;1;2002.0;51.0;14817;[0.044003509482351356, 0.4268745360059391, 0.40602011203347504, 0.12310184247823446];0.0;0.0;0.18245667559788464;0.0;25.350808902766875;4.01334208857159
1033;1;1989.0;51.0;14521;[0.03725638730115006, 0.39542731216858346, 0.4213897114523793, 0.1459265890778872];0.0;0.0;0.17995046318164068;0.0;25.699343528898655;4.0599929909652115
1034;1;1961.0;51.0;14857;[0.030154136097462477, 0.3718112674160328, 0.4398599986538332, 0.15817459783267146];0.0;0.0;0.19250600473800925;0.0;26.004135211460895;4.0223529100804845
1035;1;1948.0;51.0;14842;[0.02829807303597898, 0.3462471365045142, 0.4483897048915241, 0.17706508556798276];0.0;0.0;0.19668395134155534;0.0;26.263814434013312;4.041239454581286
1036;1;2018.0;51.0;14377;[0.02643110523753217, 0.357515476107672, 0.4493287890380469, 0.16672462961674897];0.0;0.0;0.19794531151844755;0.0;26.15833484635223;3.979537148011544
1037;1;2014.0;51.0;14579;[0.03470745592976199, 0.3753343850744221, 0.43473489265381715, 0.15522326634199876];0.0;0.0;0.18116404292231858;0.0;25.91011629151606;4.037112715103074
1038;1;1996.0;51.0;14870;[0.04075319435104237, 0.41378614660390045, 0.4171486213853396, 0.12831203765971755];0.0;0.0;0.17356790477090545;0.0;25.453380677680432;4.003866189535808
1039;1;1981.0;51.0;14993;[0.044687520843060095, 0.42786633762422466, 0.4075902087640899, 0.11985593276862536];0.0;0.0;0.16732053711810826;0.0;25.2704923539157;3.9845362683681604
104;1;2005.0;51.0;14580;[0.028669410150891632, 0.3493141289437586, 0.4310013717421125, 0.1910150891632373];0.0;0.0;0.3993914494624431;0.0;26.33312381932226;4.14592969935311
1040;1;1962.0;51.0;14969;[0.027657158126795377, 0.363016901596633, 0.4471908611129668, 0.16213507916360478];0.0;0.0;0.17800527528517038;0.0;26.117580898593822;3.9407318920930283
1041;1;1952.0;51.0;14563;[0.03247957151685779, 0.3601593078349241, 0.44180457323353706, 0.16555654741468104];0.0;0.0;0.181996072586418;0.0;26.096931295548227;4.05186598998946
1042;1;1982.0;51.0;14835;[0.020289855072463767, 0.31156049882035725, 0.457633973710819, 0.21051567239635996];0.0;0.0;0.1829824640766356;0.0;26.75938611329883;4.039457782122177
1043;1;2012.0;51.0;14738;[0.016759397475912607, 0.2750712444022255, 0.4629529108427195, 0.24521644727914235];0.0;0.0;0.18535452221890283;0.0;27.187470686319326;4.030227510987294
1044;1;1925.0;51.0;14471;[0.024600925989910857, 0.34344551171308135, 0.4444060534862829, 0.1875475088107249];0.0;0.0;0.17739078013737855;0.0;26.372781800446877;4.043026112244789
1045;1;1951.0;51.0;14625;[0.033846153846153845, 0.37743589743589745, 0.4315897435897436, 0.15712820512820513];0.0;0.0;0.17747141574464367;0.0;25.925007634318966;4.026204839744395
1046;1;1972.0;51.0;15108;[0.03077839555202542, 0.35702938840349485, 0.44784220280646014, 0.1643500132380196];0.0;0.0;0.16466888452175074;0.0;26.096520883029918;4.026927003347384
1047;1;1954.0;51.0;15068;[0.038226705601274225, 0.4173745686222458, 0.4174409344305814, 0.1269577913458986];0.0;0.0;0.16665695264015867;0.0;25.481153800706597;3.963979751389992
1048;1;1959.0;51.0;14369;[0.03598023522861716, 0.38269886561347344, 0.4346161876261396, 0.14670471153176978];0.0;0.0;0.1605660285619023;0.0;25.78350135008939;3.999769829161179
1049;1;1986.0;51.0;14587;[0.022828545965585794, 0.3307739768286831, 0.45869609926647015, 0.18770137793926098];0.0;0.0;0.17560249229082353;0.0;26.50671778010027;3.978448550346787
105;1;2016.0;51.0;14790;[0.05659229208924949, 0.4374577417173766, 0.38471940500338064, 0.12123056118999324];0.0;0.0;0.384911107949035;0.0;25.093879824060238;4.167823163230182
1050;1;1967.0;51.0;14648;[0.02539595849262698, 0.3301474604041507, 0.4504369197160022, 0.1940196613872201];0.0;0.0;0.17272287734589575;0.0;26.48587776701274;4.0698405479991395
1051;1;1990.0;51.0;14937;[0.025440182098145546, 0.3394255874673629, 0.4424583249648524, 0.19267590546963914];0.0;0.0;0.1771030655257123;0.0;26.420739621452075;4.044769457714575
1052;1;1991.0;51.0;15120;[0.021296296296296296, 0.3296296296296296, 0.4603835978835979, 0.1886904761904762];0.0;0.0;0.18884273007640812;0.0;26.515396391710457;3.973656545718612
1053;1;2004.0;51.0;14475;[0.032193436960276337, 0.38238341968911915, 0.43640759930915374, 0.1490155440414508];0.0;0.0;0.1875317611023352;0.0;25.83991272372961;3.9936067487536744
1054;1;1956.0;51.0;14747;[0.03871973960805587, 0.4115413304400895, 0.41872923306435206, 0.13100969688750255];0.0;0.0;0.18028153074210132;0.0;25.501270231653844;3.9884781980558013
1055;1;2031.0;51.0;14473;[0.039038209078974644, 0.40005527534028884, 0.4304567124991363, 0.13044980308160023];0.0;0.0;0.1678665542138205;0.0;25.56444756055439;3.989660478241625
1056;1;1985.0;51.0;14748;[0.041768375372931925, 0.4172769189042582, 0.41286954163276374, 0.1280851640900461];0.0;0.0;0.16438575723558416;0.0;25.429877564956136;4.019414672659093
1057;1;1980.0;51.0;14998;[0.030004000533404455, 0.36564875316708895, 0.4441258834511268, 0.1602213628483798];0.0;0.0;0.16700265589534824;0.0;26.040699222159873;3.9968068902782066
1058;1;1985.0;51.0;14968;[0.03340459647247461, 0.3701229289150187, 0.4300507749866382, 0.16642169962586853];0.0;0.0;0.17485662944423033;0.0;26.019653404249762;4.098330191750303
1059;1;1977.0;51.0;14900;[0.029463087248322146, 0.3657046979865772, 0.44, 0.16483221476510068];0.0;0.0;0.17735452380837177;0.0;26.083070149139647;4.028004669094151
106;1;1984.0;51.0;14334;[0.04590484163527278, 0.41823636109948376, 0.4148876796428073, 0.12097111762243616];0.0;0.0;0.37511751499405216;0.0;25.3504132369636;4.041997109867922
1060;1;1945.0;51.0;14486;[0.03893414331078283, 0.39769432555570894, 0.42475493580008283, 0.13861659533342538];0.0;0.0;0.17170828909380956;0.0;25.621910047785814;4.032402695330846
1061;1;1964.0;51.0;14352;[0.04494147157190635, 0.4245401337792642, 0.4124860646599777, 0.11803232998885173];0.0;0.0;0.1705695845425266;0.0;25.274463604381758;3.9431996765581268
1062;1;1993.0;51.0;14471;[0.05314076428719508, 0.44385322368875685, 0.39354571211388295, 0.10946029991016516];0.0;0.0;0.1589569783399911;0.0;25.032732744960196;4.028288483313508
1063;1;1976.0;51.0;14326;[0.052980594722881476, 0.4494625157057099, 0.3948066452603658, 0.10275024431104286];0.0;0.0;0.1671243104580205;0.0;24.98484668517833;3.9990861017132393
1064;1;1964.0;51.0;14391;[0.04370787297616566, 0.4422903203391008, 0.3985824473629352, 0.11541935932179835];0.0;0.0;0.1675371988676884;0.0;25.215409392355998;3.983788314376413
1065;1;2012.0;51.0;14404;[0.04255762288253263, 0.4226603721188559, 0.41106637045265204, 0.12371563454595945];0.0;0.0;0.16908627740065718;0.0;25.400085151952972;3.9819058432587133
1066;1;2019.0;51.0;14729;[0.03659447348767737, 0.3885531943784371, 0.4315975286849073, 0.1432548034489782];0.0;0.0;0.16750117417419694;0.0;25.7219214839307;3.9998912494009673
1067;1;1992.0;51.0;14933;[0.04855019085247438, 0.42355856157503513, 0.40802250050224337, 0.1198687470702471];0.0;0.0;0.1733048541152995;0.0;25.264464584336263;4.0661252948339595
1068;1;1973.0;51.0;14861;[0.05140973016620685, 0.43462754861718594, 0.4095282955386582, 0.104434425677949];0.0;0.0;0.1693047940120224;0.0;25.073276530944042;3.9922285035658445
1069;1;2013.0;51.0;14644;[0.04349904397705545, 0.42447418738049714, 0.41204588910133844, 0.11998087954110899];0.0;0.0;0.16814739666786135;0.0;25.315445187205018;3.9692058657064857
107;1;2038.0;51.0;14710;[0.0575118966689327, 0.46859279401767506, 0.3813732154996601, 0.09252209381373215];0.0;0.0;0.3697598984749399;0.0;24.745882985137285;3.974029389904612
1070;1;2003.0;51.0;14895;[0.05673044645854314, 0.4501510574018127, 0.384961396441759, 0.1081570996978852];0.0;0.0;0.15761957280545175;0.0;24.931399887187382;4.036917431617629
1071;1;1963.0;51.0;14650;[0.0574061433447099, 0.46075085324232085, 0.38, 0.10184300341296929];0.0;0.0;0.15967140805434551;0.0;24.837525788209394;4.0263310991008865
1072;1;2006.0;51.0;14357;[0.06178170927073901, 0.48039283972974856, 0.36783450581597826, 0.08999094518353416];0.0;0.0;0.1667180405290738;0.0;24.58809599096287;4.020075440039311
1073;1;2001.0;51.0;14750;[0.05477966101694915, 0.46467796610169493, 0.38637288135593223, 0.09416949152542373];0.0;0.0;0.1668411024593789;0.0;24.80627401669976;3.977228325629592
1074;1;1967.0;51.0;14737;[0.06392074370631744, 0.4745877722738685, 0.37036031756802607, 0.09113116645178802];0.0;0.0;0.16958653885433164;0.0;24.635658615117077;4.063442622739537
1075;1;2019.0;51.0;14371;[0.0654095052536358, 0.47735021919142717, 0.36420569201864866, 0.09303458353628836];0.0;0.0;0.1800454393580148;0.0;24.57153379968287;4.0417605337710185
1076;1;1996.0;51.0;14348;[0.06669919152495121, 0.46550041817674936, 0.3781014775578478, 0.08969891274045164];0.0;0.0;0.1605884591233445;0.0;24.612063863418026;4.010185447481651
1077;1;2004.0;51.0;14526;[0.06829133966680435, 0.4862315847445959, 0.3603882693102024, 0.08508880627839735];0.0;0.0;0.1741980098567808;0.0;24.466113362282613;4.011723978058289
1078;1;2009.0;51.0;13721;[0.06603017272793528, 0.48735514904161503, 0.36323883098899495, 0.0833758472414547];0.0;0.0;0.1615927619771359;0.0;24.42663607849657;3.9639533233138837
1079;1;1984.0;51.0;14586;[0.06492527080762375, 0.48299739476210063, 0.3668586315645139, 0.08521870286576169];0.0;0.0;0.15345612424385863;0.0;24.541871838370877;3.977410230014233
108;1;1970.0;51.0;14536;[0.05255916345624656, 0.45149972482113376, 0.3923362685745735, 0.10360484314804623];0.0;0.0;0.37879751084493457;0.0;24.95668234354325;3.996645996632711
1080;1;2012.0;51.0;14316;[0.0660100586756077, 0.4832355406538139, 0.36616373288628107, 0.08459066778429729];0.0;0.0;0.16121241348157955;0.0;24.51513283188709;3.967427141908459
1081;1;1959.0;51.0;14245;[0.058897858897858896, 0.4560898560898561, 0.37922077922077924, 0.10579150579150579];0.0;0.0;0.1559294085605238;0.0;24.892005696376515;4.065732781652436
1082;1;1994.0;51.0;14806;[0.06686478454680535, 0.47095771984330675, 0.36681075239767663, 0.09536674321221127];0.0;0.0;0.16358785187262265;0.0;24.63201285307699;4.071950854344541
1083;1;2014.0;51.0;14450;[0.0556401384083045, 0.4494809688581315, 0.39134948096885813, 0.10352941176470588];0.0;0.0;0.17695106051940485;0.0;24.94973765250245;4.002294975832384
1084;1;1963.0;51.0;14878;[0.05289689474391719, 0.45039655867724154, 0.3922570237935206, 0.1044495227853206];0.0;0.0;0.16279557803225492;0.0;24.954689580251536;4.000058617673404
1085;1;2045.0;51.0;14433;[0.05085567796023003, 0.440102542783898, 0.3986697152359177, 0.11037206401995427];0.0;0.0;0.15719298668040135;0.0;25.07638378401761;4.012195917224197
1086;1;1982.0;51.0;14951;[0.06340712995786235, 0.46766102601832654, 0.37562704835796934, 0.09330479566584175];0.0;0.0;0.15825118526948584;0.0;24.692461230400006;4.062356705572478
1087;1;2035.0;51.0;15009;[0.055966420147911256, 0.4643214071557066, 0.3803051502431874, 0.09940702245319474];0.0;0.0;0.15289018576815452;0.0;24.81627695501007;4.037663128760425
1088;1;1978.0;51.0;14993;[0.058560661642099644, 0.4609484426065497, 0.38184486093510306, 0.09864603481624758];0.0;0.0;0.15564993527465124;0.0;24.805472918576722;4.041828016950422
1089;1;1991.0;51.0;14853;[0.05379384636100451, 0.445701205143742, 0.3929172557732445, 0.10758769272200902];0.0;0.0;0.15664911658282224;0.0;25.027017908453395;4.040356093340586
109;1;2030.0;51.0;13968;[0.04717926689576174, 0.41738258877434137, 0.4036368843069874, 0.1318012600229095];0.0;0.0;0.39873802694476845;0.0;25.37585114112117;4.106645850152469
1090;1;1999.0;51.0;14404;[0.04575118022771452, 0.4221743960011108, 0.40641488475423493, 0.12565953901693974];0.0;0.0;0.16515954827590432;0.0;25.325960962336687;4.028956612330835
1091;1;1982.0;51.0;14411;[0.04475747692734717, 0.4068419956977309, 0.41718131982513357, 0.13121920754978836];0.0;0.0;0.1521973672160335;0.0;25.46779163201683;4.042692916147669
1092;1;1965.0;51.0;14417;[0.041340084622320875, 0.42248734133314836, 0.412082957619477, 0.12408961642505376];0.0;0.0;0.15662769945632596;0.0;25.379155121366022;3.994135343469377
1093;1;1990.0;51.0;14660;[0.05040927694406548, 0.4384038199181446, 0.39597544338335605, 0.11521145975443384];0.0;0.0;0.14570076182661998;0.0;25.131423824989227;4.028676319736838
1094;1;1947.0;51.0;14580;[0.05534979423868313, 0.4604938271604938, 0.3837448559670782, 0.10041152263374485];0.0;0.0;0.14736691415885644;0.0;24.82579459883739;4.005618018890413
1095;1;1999.0;51.0;14457;[0.051532129764128104, 0.44947084457356296, 0.38929238431209795, 0.10970464135021098];0.0;0.0;0.14074437521621494;0.0;25.01251715359795;4.015465314497953
1096;1;2009.0;51.0;14440;[0.04993074792243767, 0.4306786703601108, 0.4071329639889197, 0.11225761772853185];0.0;0.0;0.14720168945899134;0.0;25.159049894130742;3.9909845425089454
1097;1;1950.0;51.0;14939;[0.045116808353972825, 0.4347680567641743, 0.40571658076176453, 0.11439855412008836];0.0;0.0;0.1572428258010277;0.0;25.233256208714973;3.9923761203664836
1098;1;1940.0;51.0;14625;[0.032957264957264955, 0.38153846153846155, 0.4352136752136752, 0.1502905982905983];0.0;0.0;0.15208852895672956;0.0;25.83605335989538;3.966495389730517
1099;1;1963.0;51.0;14792;[0.03231476473769605, 0.3758112493239589, 0.43428880475932935, 0.15758518117901568];0.0;0.0;0.15256519897372708;0.0;25.947875569585722;4.037532572351417
11;1;2002.0;51.0;14414;[0.0186624115443319, 0.3195504370750659, 0.4565700013875399, 0.20521714999306231];0.0;0.0;0.3126052831147504;0.0;26.667415812604613;3.9935314740103918
110;1;2007.0;51.0;13960;[0.08581661891117479, 0.48724928366762177, 0.34591690544412607, 0.08101719197707737];0.0;0.0;0.4362998586408203;0.0;24.200594213763896;4.183628370272714
1100;1;1970.0;51.0;14977;[0.033651599118648595, 0.37524203779127996, 0.43573479334980303, 0.15537156974026842];0.0;0.0;0.14552507120800712;0.0;25.920748749520993;4.029799517661219
1101;1;2007.0;51.0;14861;[0.03552923760177646, 0.39331135186057464, 0.42594710988493373, 0.14521230065271515];0.0;0.0;0.1449822154480642;0.0;25.760925350530854;4.016809335016595
1102;1;2039.0;51.0;15075;[0.04849087893864013, 0.4395356550580431, 0.40238805970149255, 0.10958540630182421];0.0;0.0;0.14679185456581761;0.0;25.11236650758084;3.9555877190962923
1103;1;2007.0;51.0;15030;[0.052628077178975385, 0.45322687957418495, 0.3900199600798403, 0.10412508316699934];0.0;0.0;0.14613098935782598;0.0;24.968408992236036;3.9926103791357512
1104;1;1959.0;51.0;14786;[0.04463681861220073, 0.43290950899499525, 0.40125794670634385, 0.12119572568646017];0.0;0.0;0.14499584904509824;0.0;25.24764923234014;3.987733419495754
1105;1;1960.0;51.0;14840;[0.03537735849056604, 0.38955525606469005, 0.4361185983827493, 0.13894878706199462];0.0;0.0;0.14437369920371268;0.0;25.717809833767223;3.996853302329331
1106;1;1971.0;51.0;14506;[0.032951881979870395, 0.3657796773748794, 0.4440920998207638, 0.15717634082448642];0.0;0.0;0.15178736174738983;0.0;25.987883852762824;3.9952958035975894
1107;1;1974.0;51.0;14554;[0.02624707984059365, 0.3394255874673629, 0.45217809536897074, 0.1821492373230727];0.0;0.0;0.1447680957401402;0.0;26.37978116395856;4.032093346542973
1108;1;1935.0;51.0;15113;[0.02825382121352478, 0.3647852841924171, 0.43968768609806125, 0.16727320849599683];0.0;0.0;0.14987763370762303;0.0;26.095298818261345;4.030236417685168
1109;1;1967.0;51.0;14507;[0.03605156131522713, 0.39167298545529744, 0.4247604604673606, 0.14751499276211485];0.0;0.0;0.13737097198869538;0.0;25.748761695275796;4.0472136310724345
111;1;2023.0;51.0;14297;[0.07239280968035253, 0.4220465831992726, 0.3764426103378331, 0.1291179967825418];0.0;0.0;0.47492043733304173;0.0;25.022145654780985;4.462045491613111
1110;1;1948.0;51.0;14467;[0.03891615400566807, 0.408515932812608, 0.42303172737955347, 0.12953618580217047];0.0;0.0;0.13750552191964835;0.0;25.50761689447333;4.013409008104349
1111;1;1949.0;51.0;14469;[0.04920865298223789, 0.43354758449098074, 0.4033450825903656, 0.11389867993641578];0.0;0.0;0.13812137277764347;0.0;25.17311235065688;4.023362613719664
1112;1;1966.0;51.0;15020;[0.04440745672436751, 0.42023968042609855, 0.4089214380825566, 0.12643142476697736];0.0;0.0;0.14122617569487778;0.0;25.38896230551567;4.014944925098751
1113;1;1996.0;51.0;14432;[0.038802660753880266, 0.39523281596452325, 0.42287971175166295, 0.1430848115299335];0.0;0.0;0.12863221925097915;0.0;25.664703176314696;4.047705541759564
1114;1;1963.0;51.0;14468;[0.028269283936964335, 0.36445949682056955, 0.4456732098424108, 0.16159800940005528];0.0;0.0;0.1435701978325281;0.0;26.075621302289292;3.9548002641849456
1115;1;1943.0;51.0;15075;[0.03177446102819237, 0.36464344941956883, 0.4445771144278607, 0.1590049751243781];0.0;0.0;0.14680114778823805;0.0;25.989450939324616;4.002586473661811
1116;1;1937.0;51.0;14792;[0.027312060573282854, 0.36445375878853437, 0.44591671173607356, 0.16231746890210924];0.0;0.0;0.1424175618154178;0.0;26.11795827960954;4.010258572252579
1117;1;1990.0;51.0;14428;[0.033615192680898257, 0.3740643193789853, 0.4382450790130302, 0.1540754089270862];0.0;0.0;0.134137449090714;0.0;25.92045634918236;4.065041554784882
1118;1;2018.0;51.0;14854;[0.03823885822000808, 0.4088461020600512, 0.42197387908980744, 0.1309411606301333];0.0;0.0;0.13367302358712665;0.0;25.53026018736958;3.9904079014889704
1119;1;1942.0;51.0;14853;[0.05291860230256514, 0.45283781054332456, 0.39392715276375145, 0.10031643439035885];0.0;0.0;0.13684611204466077;0.0;24.918748091770663;3.9997135228171747
112;1;1951.0;51.0;14188;[0.06251762052438681, 0.4467155342542994, 0.3777840428531153, 0.11298280236819848];0.0;0.0;0.4279171319497721;0.0;24.895926017277283;4.198190282216462
1120;1;1950.0;51.0;14391;[0.04349940935306789, 0.42387603363213117, 0.4124105343617539, 0.12021402265304704];0.0;0.0;0.1332221948850896;0.0;25.312483339678284;3.9990370031754843
1121;1;2026.0;51.0;14393;[0.03724032515806295, 0.39672062808309594, 0.4267352185089974, 0.13930382824984366];0.0;0.0;0.1358729623642206;0.0;25.651759591448233;4.012527226517838
1122;1;1994.0;51.0;14568;[0.04249038989566172, 0.4141954969796815, 0.41227347611202636, 0.1310406370126304];0.0;0.0;0.1391346868562549;0.0;25.455991704806323;4.041631625512459
1123;1;1987.0;51.0;14507;[0.03267388157441235, 0.3917419176949059, 0.4319983456262494, 0.14358585510443234];0.0;0.0;0.13949123351748594;0.0;25.77731879868719;3.9841132095587652
1124;1;1996.0;51.0;14908;[0.0332707271263751, 0.3952911188623558, 0.42970217332975585, 0.14173598068151327];0.0;0.0;0.14534600322435443;0.0;25.73926384203015;3.9772618924720606
1125;1;1965.0;51.0;14662;[0.050948028918292185, 0.4499386168326286, 0.39223843950347836, 0.10687491474560087];0.0;0.0;0.13976597212948505;0.0;24.988730541489982;4.004982007486827
1126;1;2000.0;51.0;14348;[0.04641761918037357, 0.4295372177306942, 0.4043769166434346, 0.11966824644549763];0.0;0.0;0.12816167442136236;0.0;25.249683507986187;4.034746718477494
1127;1;1980.0;51.0;14843;[0.057198679512227985, 0.4590042444249815, 0.38395203126052685, 0.0998450448022637];0.0;0.0;0.1282056145900868;0.0;24.870522522517263;4.008550479221018
1128;1;1995.0;51.0;14824;[0.05059363194819212, 0.4369266055045872, 0.4069077172153265, 0.10557204533189422];0.0;0.0;0.1336476124534053;0.0;25.07370515001507;3.971400256569668
1129;1;2012.0;51.0;14941;[0.04765410615086005, 0.44548557660129845, 0.3950204136269326, 0.11183990362090891];0.0;0.0;0.13519179467422457;0.0;25.112122971243707;4.01477339350158
