iteration;replicate;init_pop;fertility_type;mating_type;p_genetic_variance;p_vertical_trans_variance;p_leakage;p_random_mating;p_fertility_factor
10059;1;8000;additive;logistic;0.3328857421875;0.2896728515625;0.1;0.723876953125;0.25
1006;1;8000;additive;logistic;0.3638916015625;0.0826416015625;0.1;0.364013671875;0.25
10060;1;8000;additive;logistic;0.2952880859375;0.2645263671875;0.1;0.723876953125;0.25
10061;1;8000;additive;logistic;0.3328857421875;0.2645263671875;0.1;0.723876953125;0.25
10062;1;8000;additive;logistic;0.2952880859375;0.2645263671875;0.1;0.345947265625;0.25
10063;1;8000;additive;logistic;0.3328857421875;0.2896728515625;0.1;0.345947265625;0.25
10064;1;8000;additive;logistic;0.3328857421875;0.2645263671875;0.1;0.345947265625;0.25
10065;1;8000;additive;logistic;0.1702880859375;0.1646728515625;0.1;0.973876953125;0.25
10066;1;8000;additive;logistic;0.1702880859375;0.1646728515625;0.1;0.595947265625;0.25
10067;1;8000;additive;logistic;0.4578857421875;0.1646728515625;0.1;0.973876953125;0.25
10068;1;8000;additive;logistic;0.1702880859375;0.3895263671875;0.1;0.973876953125;0.25
10069;1;8000;additive;logistic;0.4578857421875;0.3895263671875;0.1;0.973876953125;0.25
1007;1;8000;additive;logistic;0.4605712890625;0.2303466796875;0.1;0.364013671875;0.25
10070;1;8000;additive;logistic;0.1702880859375;0.3895263671875;0.1;0.595947265625;0.25
10071;1;8000;additive;logistic;0.4578857421875;0.1646728515625;0.1;0.595947265625;0.25
10072;1;8000;additive;logistic;0.4578857421875;0.3895263671875;0.1;0.595947265625;0.25
10073;1;8000;additive;logistic;0.4202880859375;0.4146728515625;0.1;0.473876953125;0.25
10074;1;8000;additive;logistic;0.4202880859375;0.4146728515625;0.1;0.095947265625;0.25
10075;1;8000;additive;logistic;0.2078857421875;0.4146728515625;0.1;0.473876953125;0.25
10076;1;8000;additive;logistic;0.4202880859375;0.1395263671875;0.1;0.473876953125;0.25
10077;1;8000;additive;logistic;0.2078857421875;0.1395263671875;0.1;0.473876953125;0.25
10078;1;8000;additive;logistic;0.4202880859375;0.1395263671875;0.1;0.095947265625;0.25
10079;1;8000;additive;logistic;0.2078857421875;0.4146728515625;0.1;0.095947265625;0.25
1008;1;8000;additive;logistic;0.4605712890625;0.0826416015625;0.1;0.364013671875;0.25
10080;1;8000;additive;logistic;0.2078857421875;0.1395263671875;0.1;0.095947265625;0.25
10081;1;8000;additive;logistic;0.2327880859375;0.3521728515625;0.1;0.348876953125;0.25
10082;1;8000;additive;logistic;0.2327880859375;0.3521728515625;0.1;0.220947265625;0.25
10083;1;8000;additive;logistic;0.1453857421875;0.3521728515625;0.1;0.348876953125;0.25
10084;1;8000;additive;logistic;0.2327880859375;0.0770263671875;0.1;0.348876953125;0.25
10085;1;8000;additive;logistic;0.1453857421875;0.0770263671875;0.1;0.348876953125;0.25
10086;1;8000;additive;logistic;0.2327880859375;0.0770263671875;0.1;0.220947265625;0.25
10087;1;8000;additive;logistic;0.1453857421875;0.3521728515625;0.1;0.220947265625;0.25
10088;1;8000;additive;logistic;0.1453857421875;0.0770263671875;0.1;0.220947265625;0.25
10089;1;8000;additive;logistic;0.4827880859375;0.1021728515625;0.1;0.848876953125;0.25
1009;1;8000;additive;logistic;0.2388916015625;0.3553466796875;0.1;0.508544921875;0.25
10090;1;8000;additive;logistic;0.4827880859375;0.1021728515625;0.1;0.720947265625;0.25
10091;1;8000;additive;logistic;0.3953857421875;0.1021728515625;0.1;0.848876953125;0.25
10092;1;8000;additive;logistic;0.4827880859375;0.3270263671875;0.1;0.848876953125;0.25
10093;1;8000;additive;logistic;0.3953857421875;0.3270263671875;0.1;0.848876953125;0.25
10094;1;8000;additive;logistic;0.4827880859375;0.3270263671875;0.1;0.720947265625;0.25
10095;1;8000;additive;logistic;0.3953857421875;0.1021728515625;0.1;0.720947265625;0.25
10096;1;8000;additive;logistic;0.3953857421875;0.3270263671875;0.1;0.720947265625;0.25
10097;1;8000;additive;logistic;0.1077880859375;0.4771728515625;0.1;0.598876953125;0.25
10098;1;8000;additive;logistic;0.1077880859375;0.4771728515625;0.1;0.470947265625;0.25
10099;1;8000;additive;logistic;0.2703857421875;0.4771728515625;0.1;0.598876953125;0.25
101;1;8000;additive;logistic;0.3160400390625;0.3990478515625;0.1;0.313232421875;0.25
1010;1;8000;additive;logistic;0.2388916015625;0.3553466796875;0.1;0.614013671875;0.25
10100;1;8000;additive;logistic;0.1077880859375;0.4520263671875;0.1;0.598876953125;0.25
10101;1;8000;additive;logistic;0.2703857421875;0.4520263671875;0.1;0.598876953125;0.25
10102;1;8000;additive;logistic;0.1077880859375;0.4520263671875;0.1;0.470947265625;0.25
10103;1;8000;additive;logistic;0.2703857421875;0.4771728515625;0.1;0.470947265625;0.25
10104;1;8000;additive;logistic;0.2703857421875;0.4520263671875;0.1;0.470947265625;0.25
10105;1;8000;additive;logistic;0.3577880859375;0.2271728515625;0.1;0.098876953125;0.25
10106;1;8000;additive;logistic;0.3577880859375;0.2271728515625;0.1;0.970947265625;0.25
10107;1;8000;additive;logistic;0.0203857421875;0.2271728515625;0.1;0.098876953125;0.25
10108;1;8000;additive;logistic;0.3577880859375;0.2020263671875;0.1;0.098876953125;0.25
10109;1;8000;additive;logistic;0.0203857421875;0.2020263671875;0.1;0.098876953125;0.25
1011;1;8000;additive;logistic;0.3355712890625;0.3553466796875;0.1;0.508544921875;0.25
10110;1;8000;additive;logistic;0.3577880859375;0.2020263671875;0.1;0.970947265625;0.25
10111;1;8000;additive;logistic;0.0203857421875;0.2271728515625;0.1;0.970947265625;0.25
10112;1;8000;additive;logistic;0.0203857421875;0.2020263671875;0.1;0.970947265625;0.25
10113;1;8000;additive;logistic;0.1234130859375;0.3052978515625;0.1;0.067626953125;0.25
10114;1;8000;additive;logistic;0.1234130859375;0.3052978515625;0.1;0.002197265625;0.25
10115;1;8000;additive;logistic;0.4735107421875;0.3052978515625;0.1;0.067626953125;0.25
10116;1;8000;additive;logistic;0.1234130859375;0.3426513671875;0.1;0.067626953125;0.25
10117;1;8000;additive;logistic;0.4735107421875;0.3426513671875;0.1;0.067626953125;0.25
10118;1;8000;additive;logistic;0.1234130859375;0.3426513671875;0.1;0.002197265625;0.25
10119;1;8000;additive;logistic;0.4735107421875;0.3052978515625;0.1;0.002197265625;0.25
1012;1;8000;additive;logistic;0.2388916015625;0.2076416015625;0.1;0.508544921875;0.25
10120;1;8000;additive;logistic;0.4735107421875;0.3426513671875;0.1;0.002197265625;0.25
10121;1;8000;additive;logistic;0.3734130859375;0.0552978515625;0.1;0.567626953125;0.25
10122;1;8000;additive;logistic;0.3734130859375;0.0552978515625;0.1;0.502197265625;0.25
10123;1;8000;additive;logistic;0.2235107421875;0.0552978515625;0.1;0.567626953125;0.25
10124;1;8000;additive;logistic;0.3734130859375;0.0926513671875;0.1;0.567626953125;0.25
10125;1;8000;additive;logistic;0.2235107421875;0.0926513671875;0.1;0.567626953125;0.25
10126;1;8000;additive;logistic;0.3734130859375;0.0926513671875;0.1;0.502197265625;0.25
10127;1;8000;additive;logistic;0.2235107421875;0.0552978515625;0.1;0.502197265625;0.25
10128;1;8000;additive;logistic;0.2235107421875;0.0926513671875;0.1;0.502197265625;0.25
10129;1;8000;additive;logistic;0.2484130859375;0.4302978515625;0.1;0.817626953125;0.25
1013;1;8000;additive;logistic;0.3355712890625;0.2076416015625;0.1;0.508544921875;0.25
10130;1;8000;additive;logistic;0.2484130859375;0.4302978515625;0.1;0.252197265625;0.25
10131;1;8000;additive;logistic;0.0985107421875;0.4302978515625;0.1;0.817626953125;0.25
10132;1;8000;additive;logistic;0.2484130859375;0.2176513671875;0.1;0.817626953125;0.25
10133;1;8000;additive;logistic;0.0985107421875;0.2176513671875;0.1;0.817626953125;0.25
10134;1;8000;additive;logistic;0.2484130859375;0.2176513671875;0.1;0.252197265625;0.25
10135;1;8000;additive;logistic;0.0985107421875;0.4302978515625;0.1;0.252197265625;0.25
10136;1;8000;additive;logistic;0.0985107421875;0.2176513671875;0.1;0.252197265625;0.25
10137;1;8000;additive;logistic;0.4984130859375;0.1802978515625;0.1;0.317626953125;0.25
10138;1;8000;additive;logistic;0.4984130859375;0.1802978515625;0.1;0.752197265625;0.25
10139;1;8000;additive;logistic;0.3485107421875;0.1802978515625;0.1;0.317626953125;0.25
1014;1;8000;additive;logistic;0.2388916015625;0.2076416015625;0.1;0.614013671875;0.25
10140;1;8000;additive;logistic;0.4984130859375;0.4676513671875;0.1;0.317626953125;0.25
10141;1;8000;additive;logistic;0.3485107421875;0.4676513671875;0.1;0.317626953125;0.25
10142;1;8000;additive;logistic;0.4984130859375;0.4676513671875;0.1;0.752197265625;0.25
10143;1;8000;additive;logistic;0.3485107421875;0.1802978515625;0.1;0.752197265625;0.25
10144;1;8000;additive;logistic;0.3485107421875;0.4676513671875;0.1;0.752197265625;0.25
10145;1;8000;additive;logistic;0.1859130859375;0.1177978515625;0.1;0.442626953125;0.25
10146;1;8000;additive;logistic;0.1859130859375;0.1177978515625;0.1;0.877197265625;0.25
10147;1;8000;additive;logistic;0.2860107421875;0.1177978515625;0.1;0.442626953125;0.25
10148;1;8000;additive;logistic;0.1859130859375;0.2801513671875;0.1;0.442626953125;0.25
10149;1;8000;additive;logistic;0.2860107421875;0.2801513671875;0.1;0.442626953125;0.25
1015;1;8000;additive;logistic;0.3355712890625;0.3553466796875;0.1;0.614013671875;0.25
10150;1;8000;additive;logistic;0.1859130859375;0.2801513671875;0.1;0.877197265625;0.25
10151;1;8000;additive;logistic;0.2860107421875;0.1177978515625;0.1;0.877197265625;0.25
10152;1;8000;additive;logistic;0.2860107421875;0.2801513671875;0.1;0.877197265625;0.25
10153;1;8000;additive;logistic;0.4359130859375;0.3677978515625;0.1;0.942626953125;0.25
10154;1;8000;additive;logistic;0.4359130859375;0.3677978515625;0.1;0.377197265625;0.25
10155;1;8000;additive;logistic;0.0360107421875;0.3677978515625;0.1;0.942626953125;0.25
10156;1;8000;additive;logistic;0.4359130859375;0.0301513671875;0.1;0.942626953125;0.25
10157;1;8000;additive;logistic;0.0360107421875;0.0301513671875;0.1;0.942626953125;0.25
10158;1;8000;additive;logistic;0.4359130859375;0.0301513671875;0.1;0.377197265625;0.25
10159;1;8000;additive;logistic;0.0360107421875;0.3677978515625;0.1;0.377197265625;0.25
1016;1;8000;additive;logistic;0.3355712890625;0.2076416015625;0.1;0.614013671875;0.25
10160;1;8000;additive;logistic;0.0360107421875;0.0301513671875;0.1;0.377197265625;0.25
10161;1;8000;additive;logistic;0.0609130859375;0.2427978515625;0.1;0.692626953125;0.25
10162;1;8000;additive;logistic;0.0609130859375;0.2427978515625;0.1;0.627197265625;0.25
10163;1;8000;additive;logistic;0.1610107421875;0.2427978515625;0.1;0.692626953125;0.25
10164;1;8000;additive;logistic;0.0609130859375;0.1551513671875;0.1;0.692626953125;0.25
10165;1;8000;additive;logistic;0.1610107421875;0.1551513671875;0.1;0.692626953125;0.25
10166;1;8000;additive;logistic;0.0609130859375;0.1551513671875;0.1;0.627197265625;0.25
10167;1;8000;additive;logistic;0.1610107421875;0.2427978515625;0.1;0.627197265625;0.25
10168;1;8000;additive;logistic;0.1610107421875;0.1551513671875;0.1;0.627197265625;0.25
10169;1;8000;additive;logistic;0.3109130859375;0.4927978515625;0.1;0.192626953125;0.25
1017;1;8000;additive;logistic;0.4888916015625;0.1053466796875;0.1;0.008544921875;0.25
10170;1;8000;additive;logistic;0.3109130859375;0.4927978515625;0.1;0.127197265625;0.25
10171;1;8000;additive;logistic;0.4110107421875;0.4927978515625;0.1;0.192626953125;0.25
10172;1;8000;additive;logistic;0.3109130859375;0.4051513671875;0.1;0.192626953125;0.25
10173;1;8000;additive;logistic;0.4110107421875;0.4051513671875;0.1;0.192626953125;0.25
10174;1;8000;additive;logistic;0.3109130859375;0.4051513671875;0.1;0.127197265625;0.25
10175;1;8000;additive;logistic;0.4110107421875;0.4927978515625;0.1;0.127197265625;0.25
10176;1;8000;additive;logistic;0.4110107421875;0.4051513671875;0.1;0.127197265625;0.25
10177;1;8000;additive;logistic;0.2171630859375;0.2115478515625;0.1;0.130126953125;0.25
10178;1;8000;additive;logistic;0.2171630859375;0.2115478515625;0.1;0.439697265625;0.25
10179;1;8000;additive;logistic;0.1922607421875;0.2115478515625;0.1;0.130126953125;0.25
1018;1;8000;additive;logistic;0.4888916015625;0.1053466796875;0.1;0.114013671875;0.25
10180;1;8000;additive;logistic;0.2171630859375;0.4989013671875;0.1;0.130126953125;0.25
10181;1;8000;additive;logistic;0.1922607421875;0.4989013671875;0.1;0.130126953125;0.25
10182;1;8000;additive;logistic;0.2171630859375;0.4989013671875;0.1;0.439697265625;0.25
10183;1;8000;additive;logistic;0.1922607421875;0.2115478515625;0.1;0.439697265625;0.25
10184;1;8000;additive;logistic;0.1922607421875;0.4989013671875;0.1;0.439697265625;0.25
10185;1;8000;additive;logistic;0.4671630859375;0.4615478515625;0.1;0.630126953125;0.25
10186;1;8000;additive;logistic;0.4671630859375;0.4615478515625;0.1;0.939697265625;0.25
10187;1;8000;additive;logistic;0.4422607421875;0.4615478515625;0.1;0.630126953125;0.25
10188;1;8000;additive;logistic;0.4671630859375;0.2489013671875;0.1;0.630126953125;0.25
10189;1;8000;additive;logistic;0.4422607421875;0.2489013671875;0.1;0.630126953125;0.25
1019;1;8000;additive;logistic;0.0855712890625;0.1053466796875;0.1;0.008544921875;0.25
10190;1;8000;additive;logistic;0.4671630859375;0.2489013671875;0.1;0.939697265625;0.25
10191;1;8000;additive;logistic;0.4422607421875;0.4615478515625;0.1;0.939697265625;0.25
10192;1;8000;additive;logistic;0.4422607421875;0.2489013671875;0.1;0.939697265625;0.25
10193;1;8000;additive;logistic;0.0921630859375;0.0865478515625;0.1;0.880126953125;0.25
10194;1;8000;additive;logistic;0.0921630859375;0.0865478515625;0.1;0.189697265625;0.25
10195;1;8000;additive;logistic;0.3172607421875;0.0865478515625;0.1;0.880126953125;0.25
10196;1;8000;additive;logistic;0.0921630859375;0.1239013671875;0.1;0.880126953125;0.25
10197;1;8000;additive;logistic;0.3172607421875;0.1239013671875;0.1;0.880126953125;0.25
10198;1;8000;additive;logistic;0.0921630859375;0.1239013671875;0.1;0.189697265625;0.25
10199;1;8000;additive;logistic;0.3172607421875;0.0865478515625;0.1;0.189697265625;0.25
102;1;8000;additive;logistic;0.1881103515625;0.3990478515625;0.1;0.184326171875;0.25
1020;1;8000;additive;logistic;0.4888916015625;0.4576416015625;0.1;0.008544921875;0.25
10200;1;8000;additive;logistic;0.3172607421875;0.1239013671875;0.1;0.189697265625;0.25
10201;1;8000;additive;logistic;0.3421630859375;0.3365478515625;0.1;0.380126953125;0.25
10202;1;8000;additive;logistic;0.3421630859375;0.3365478515625;0.1;0.689697265625;0.25
10203;1;8000;additive;logistic;0.0672607421875;0.3365478515625;0.1;0.380126953125;0.25
10204;1;8000;additive;logistic;0.3421630859375;0.3739013671875;0.1;0.380126953125;0.25
10205;1;8000;additive;logistic;0.0672607421875;0.3739013671875;0.1;0.380126953125;0.25
10206;1;8000;additive;logistic;0.3421630859375;0.3739013671875;0.1;0.689697265625;0.25
10207;1;8000;additive;logistic;0.0672607421875;0.3365478515625;0.1;0.689697265625;0.25
10208;1;8000;additive;logistic;0.0672607421875;0.3739013671875;0.1;0.689697265625;0.25
10209;1;8000;additive;logistic;0.0296630859375;0.3990478515625;0.1;0.255126953125;0.25
1021;1;8000;additive;logistic;0.0855712890625;0.4576416015625;0.1;0.008544921875;0.25
10210;1;8000;additive;logistic;0.0296630859375;0.3990478515625;0.1;0.564697265625;0.25
10211;1;8000;additive;logistic;0.0047607421875;0.3990478515625;0.1;0.255126953125;0.25
10212;1;8000;additive;logistic;0.0296630859375;0.4364013671875;0.1;0.255126953125;0.25
10213;1;8000;additive;logistic;0.0047607421875;0.4364013671875;0.1;0.255126953125;0.25
10214;1;8000;additive;logistic;0.0296630859375;0.4364013671875;0.1;0.564697265625;0.25
10215;1;8000;additive;logistic;0.0047607421875;0.3990478515625;0.1;0.564697265625;0.25
10216;1;8000;additive;logistic;0.0047607421875;0.4364013671875;0.1;0.564697265625;0.25
10217;1;8000;additive;logistic;0.2796630859375;0.1490478515625;0.1;0.755126953125;0.25
10218;1;8000;additive;logistic;0.2796630859375;0.1490478515625;0.1;0.064697265625;0.25
10219;1;8000;additive;logistic;0.2547607421875;0.1490478515625;0.1;0.755126953125;0.25
1022;1;8000;additive;logistic;0.4888916015625;0.4576416015625;0.1;0.114013671875;0.25
10220;1;8000;additive;logistic;0.2796630859375;0.1864013671875;0.1;0.755126953125;0.25
10221;1;8000;additive;logistic;0.2547607421875;0.1864013671875;0.1;0.755126953125;0.25
10222;1;8000;additive;logistic;0.2796630859375;0.1864013671875;0.1;0.064697265625;0.25
10223;1;8000;additive;logistic;0.2547607421875;0.1490478515625;0.1;0.064697265625;0.25
10224;1;8000;additive;logistic;0.2547607421875;0.1864013671875;0.1;0.064697265625;0.25
10225;1;8000;additive;logistic;0.1546630859375;0.2740478515625;0.1;0.505126953125;0.25
10226;1;8000;additive;logistic;0.1546630859375;0.2740478515625;0.1;0.814697265625;0.25
10227;1;8000;additive;logistic;0.3797607421875;0.2740478515625;0.1;0.505126953125;0.25
10228;1;8000;additive;logistic;0.1546630859375;0.0614013671875;0.1;0.505126953125;0.25
10229;1;8000;additive;logistic;0.3797607421875;0.0614013671875;0.1;0.505126953125;0.25
1023;1;8000;additive;logistic;0.0855712890625;0.1053466796875;0.1;0.114013671875;0.25
10230;1;8000;additive;logistic;0.1546630859375;0.0614013671875;0.1;0.814697265625;0.25
10231;1;8000;additive;logistic;0.3797607421875;0.2740478515625;0.1;0.814697265625;0.25
10232;1;8000;additive;logistic;0.3797607421875;0.0614013671875;0.1;0.814697265625;0.25
10233;1;8000;additive;logistic;0.4046630859375;0.0240478515625;0.1;0.005126953125;0.25
10234;1;8000;additive;logistic;0.4046630859375;0.0240478515625;0.1;0.314697265625;0.25
10235;1;8000;additive;logistic;0.1297607421875;0.0240478515625;0.1;0.005126953125;0.25
10236;1;8000;additive;logistic;0.4046630859375;0.3114013671875;0.1;0.005126953125;0.25
10237;1;8000;additive;logistic;0.1297607421875;0.3114013671875;0.1;0.005126953125;0.25
10238;1;8000;additive;logistic;0.4046630859375;0.3114013671875;0.1;0.314697265625;0.25
10239;1;8000;additive;logistic;0.1297607421875;0.0240478515625;0.1;0.314697265625;0.25
1024;1;8000;additive;logistic;0.0855712890625;0.4576416015625;0.1;0.114013671875;0.25
10240;1;8000;additive;logistic;0.1297607421875;0.3114013671875;0.1;0.314697265625;0.25
10241;1;8000;additive;logistic;0.1556396484375;0.1968994140625;0.1;0.007080078125;0.25
10242;1;8000;additive;logistic;0.1556396484375;0.1968994140625;0.1;0.531494140625;0.25
10243;1;8000;additive;logistic;0.0487060546875;0.1968994140625;0.1;0.007080078125;0.25
10244;1;8000;additive;logistic;0.1556396484375;0.2498779296875;0.1;0.007080078125;0.25
10245;1;8000;additive;logistic;0.0487060546875;0.2498779296875;0.1;0.007080078125;0.25
10246;1;8000;additive;logistic;0.1556396484375;0.2498779296875;0.1;0.531494140625;0.25
10247;1;8000;additive;logistic;0.0487060546875;0.1968994140625;0.1;0.531494140625;0.25
10248;1;8000;additive;logistic;0.0487060546875;0.2498779296875;0.1;0.531494140625;0.25
10249;1;8000;additive;logistic;0.4056396484375;0.4468994140625;0.1;0.507080078125;0.25
1025;1;8000;additive;logistic;0.0103759765625;0.4705810546875;0.1;0.012451171875;0.25
10250;1;8000;additive;logistic;0.4056396484375;0.4468994140625;0.1;0.031494140625;0.25
10251;1;8000;additive;logistic;0.2987060546875;0.4468994140625;0.1;0.507080078125;0.25
10252;1;8000;additive;logistic;0.4056396484375;0.4998779296875;0.1;0.507080078125;0.25
10253;1;8000;additive;logistic;0.2987060546875;0.4998779296875;0.1;0.507080078125;0.25
10254;1;8000;additive;logistic;0.4056396484375;0.4998779296875;0.1;0.031494140625;0.25
10255;1;8000;additive;logistic;0.2987060546875;0.4468994140625;0.1;0.031494140625;0.25
10256;1;8000;additive;logistic;0.2987060546875;0.4998779296875;0.1;0.031494140625;0.25
10257;1;8000;additive;logistic;0.0306396484375;0.0718994140625;0.1;0.757080078125;0.25
10258;1;8000;additive;logistic;0.0306396484375;0.0718994140625;0.1;0.781494140625;0.25
10259;1;8000;additive;logistic;0.4237060546875;0.0718994140625;0.1;0.757080078125;0.25
1026;1;8000;additive;logistic;0.0103759765625;0.4705810546875;0.1;0.555419921875;0.25
10260;1;8000;additive;logistic;0.0306396484375;0.3748779296875;0.1;0.757080078125;0.25
10261;1;8000;additive;logistic;0.4237060546875;0.3748779296875;0.1;0.757080078125;0.25
10262;1;8000;additive;logistic;0.0306396484375;0.3748779296875;0.1;0.781494140625;0.25
10263;1;8000;additive;logistic;0.4237060546875;0.0718994140625;0.1;0.781494140625;0.25
10264;1;8000;additive;logistic;0.4237060546875;0.3748779296875;0.1;0.781494140625;0.25
10265;1;8000;additive;logistic;0.2806396484375;0.3218994140625;0.1;0.257080078125;0.25
10266;1;8000;additive;logistic;0.2806396484375;0.3218994140625;0.1;0.281494140625;0.25
10267;1;8000;additive;logistic;0.1737060546875;0.3218994140625;0.1;0.257080078125;0.25
