random-mating,genetic-variance,vertical-trans-variance,fertility-differential
0.7991123113409346,0.01937753773181309,0.13662246226818694,0.16106630659771967
0.9518876886590646,0.019177537731813035,0.13982246226818693,0.15176630659771972
0.7028876886590636,0.018977537731813043,0.14302246226818693,0.14246630659771947
0.4538876886590627,0.018777537731813065,0.14622246226818697,0.13316630659771952
0.20488768865906404,0.018577537731813067,0.14942246226818698,0.12386630659771959
0.044112311340936794,0.018377537731813023,0.152622462268187,0.11456630659771967
0.29311231134093546,0.01817753773181303,0.15582246226818694,0.10526630659771959
0.5421123113409364,0.017977537731813067,0.15902246226818695,0.09596630659771947
0.7911123113409351,0.017777537731813065,0.16222246226818698,0.08666630659771955
0.9598876886590642,0.017577537731813076,0.16542246226818694,0.0773663065977196
0.7108876886590632,0.017377537731813032,0.16862246226818695,0.06806630659771969
0.46188768865906454,0.017177537731813054,0.17182246226818695,0.058766306597719586
0.2128876886590636,0.016977537731813052,0.17502246226818696,0.04946630659771948
0.036112311340935066,0.016777537731813074,0.17822246226818694,0.04016630659771956
0.28511231134093595,0.01657753773181303,0.18142246226818692,0.030866306597719616
0.5341123113409345,0.016377537731813052,0.18462246226818696,0.021566306597719676
0.7831123113409355,0.016177537731813043,0.187822462268187,0.0122663065977196
0.9678876886590658,0.015977537731813065,0.19102246226818698,0.002966306597719326
0.7188876886590649,0.015777537731813087,0.19422246226818693,0.006333693402280499
0.4698876886590641,0.015577537731813041,0.19742246226818694,0.01563369340228039
0.22088768865906544,0.015377537731813041,0.19937753773181333,0.0249336934022803
0.028112311340935392,0.015177537731813052,0.19617753773181304,0.03423369340228039
0.27711231134093406,0.014977537731813095,0.19297753773181314,0.043533693402280464
0.5261123113409373,0.014777537731813051,0.1897775377318131,0.052833693402280425
0.7751123113409359,0.014577537731813051,0.18657753773181307,0.062133693402280366
0.9758876886590631,0.01437753773181304,0.18337753773181303,0.07143369340228045
0.7268876886590646,0.014177537731813062,0.18017753773181314,0.08073369340228055
0.47788768865906595,0.013977537731813094,0.1769775377318131,0.09003369340228048
0.22888768865906284,0.01377753773181304,0.17377753773181306,0.09933369340228042
0.020112311340931444,0.01357753773181305,0.17057753773181303,0.10863369340228034
0.26911231134093444,0.01337753773181305,0.167377537731813,0.11793369340228044
0.5181123113409332,0.013177537731813072,0.1641775377318131,0.12723369340228036
0.7671123113409317,0.012977537731813073,0.16097753773181306,0.13653369340228047
0.98388768865907,0.012777537731813017,0.15777753773181313,0.1458336934022804
0.7348876886590664,0.012577537731813072,0.15457753773181312,0.1551336934022805
0.4858876886590633,0.012377537731813071,0.1513775377318131,0.16443369340228042
0.23688768865906462,0.01217753773181307,0.14817753773181305,0.17373369340228037
0.012112311340933823,0.011977537731813016,0.14497753773181304,0.18303369340228046
0.2611123113409326,0.01177753773181306,0.141777537731813,0.1923336934022804
0.5101123113409358,0.011577537731813081,0.138577537731813,0.2016336934022805
0.7591123113409345,0.01137753773181307,0.13537753773181307,0.21093369340228044
0.9918876886590662,0.011177537731813092,0.13217753773181304,0.22023369340228052
0.7428876886590683,0.010977537731813048,0.12897753773181314,0.22953369340228044
0.4938876886590651,0.010777537731813048,0.1257775377318131,0.23883369340228056
0.24488768865906646,0.01057753773181306,0.12257753773181308,0.24813369340228028
0.004112311340936037,0.010377537731813082,0.11937753773181306,0.25743369340228045
0.25311231134093076,0.010177537731813036,0.11617753773181301,0.2667336934022803
0.5021123113409339,0.009977537731813048,0.11297753773181299,0.27603369340228046
0.7511123113409326,0.009777537731813057,0.10977753773181308,0.28533369340228043
0.9998876886591053,0.009577537731813046,0.10657753773181305,0.2946336934022804
0.7508876886590701,0.009377537731813069,0.10337753773181313,0.2960663065977195
0.501887688659067,0.009177537731813025,0.10017753773181311,0.2867663065977195
0.25288768865906835,0.008977537731813047,0.09697753773181308,0.2774663065977196
0.003887688659065358,0.008777537731813057,0.09377753773181306,0.2681663065977196
0.24511231134093348,0.00857753773181309,0.09057753773181303,0.2588663065977197
0.49411231134093214,0.008377537731813035,0.087377537731813,0.2495663065977196
0.7431123113409352,0.008177537731813067,0.08417753773181297,0.2402663065977195
0.9921123113409342,0.007977537731813034,0.08097753773181306,0.23096630659771958
0.758887688659063,0.007777537731813078,0.07777753773181303,0.2216663065977195
0.5098876886590689,0.0075775377318131,0.07457753773181312,0.21236630659771955
0.26088768865906564,0.0073775377318130555,0.07137753773181309,0.20306630659771946
0.011887688659066697,0.0071775377318130445,0.06817753773181305,0.1937663065977195
0.2371123113409362,0.006977537731813033,0.06497753773181303,0.1844663065977196
0.4861123113409348,0.006777537731813066,0.061777537731813006,0.17516630659771965
0.7351123113409335,0.006577537731813021,0.05857753773181297,0.16586630659771956
0.9841123113409322,0.006377537731813022,0.055377537731813066,0.1565663065977196
0.7668876886590648,0.006177537731813032,0.052177537731813044,0.14726630659771953
0.5178876886590661,0.005977537731813054,0.04897753773181312,0.13796630659771958
0.2688876886590674,0.005777537731813088,0.04577753773181309,0.1286663065977195
0.01988768865906887,0.005577537731813032,0.04257753773181307,0.11936630659771973
0.2291123113409343,0.005377537731813065,0.039377537731813045,0.11006630659771945
0.47811231134093296,0.00517753773181302,0.036177537731813,0.10076630659771987
0.7271123113409361,0.004977537731813109,0.03297753773181299,0.09146630659771961
0.97611231134093,0.0047775377318130426,0.029777537731813065,0.08216630659771967
0.7748876886590667,0.004577537731813008,0.02657753773181304,0.07286630659771941
0.525887688659068,0.004377537731812997,0.023377537731813138,0.06356630659771946
0.27688768865906477,0.004177537731813097,0.02017753773181309,0.054266306597719555
0.027887688659066323,0.003977537731813097,0.016977537731813087,0.044966306597719614
0.22111231134093245,0.0037775377318130634,0.01377753773181304,0.03566630659771967
0.4701123113409356,0.0035775377318130633,0.010577537731813014,0.02636630659771941
0.7191123113409343,0.003377537731813063,0.007377537731813,0.017066306597719804
0.9681123113409373,0.0031775377318131294,0.004177537731812986,0.00776630659771953
0.7828876886590684,0.0029775377318129515,0.0009775377318132163,0.0015336934022802784
0.5338876886590653,0.0027775377318130403,0.0022224622681868977,0.010833693402280619
0.28488768865906666,0.0025775377318130732,0.005422462268186912,0.02013369340228056
0.035887688659063555,0.0023775377318131508,0.008622462268186882,0.029433693402280484
0.21311231134093062,0.002177537731813095,0.011822462268186918,0.038733693402280424
0.4621123113409338,0.001977537731813106,0.015022462268186976,0.04803369340228037
0.7111123113409324,0.0017775377318130616,0.018222462268186992,0.05733369340228029
0.9601123113409357,0.0015775377318131612,0.021422462268187017,0.06663369340228022
0.7908876886590659,0.0013775377318130057,0.02462246226818693,0.07593369340228014
0.5418876886590671,0.0011775377318131053,0.027822462268186944,0.0852336934022804
0.2928876886590685,0.0009775377318132163,0.03102246226818687,0.09453369340228034
0.04388768865906528,0.0007775377318130716,0.034222462268186885,0.10383369340228062
0.20511231134093333,0.0005775377318130826,0.03742246226818693,0.11313369340228054
0.45411231134093194,0.0003775377318135043,0.04062246226818696,0.12243369340228048
0.7031123113409306,0.0001775377318121496,0.04382246226818697,0.13173369340228042
0.9521123113409338,2.246226817895769e-05,0.04702246226818701,0.14103369340228034
0.7988876886590631,0.0002224622681875288,0.05022246226818703,0.15033369340228028
0.5498876886590645,0.00042246226818730697,0.05342246226818695,0.15963369340228017
0.3008876886590658,0.0006224622681866965,0.05662246226818697,0.16893369340228045
0.05188768865906718,0.0008224622681872074,0.05982246226818688,0.1782336934022804
0.19711231134093593,0.0010224622681868523,0.06302246226818692,0.18753369340228068
0.44611231134093465,0.0012224622681869302,0.06622246226818694,0.19683369340228057
0.6951123113409333,0.0014224622681868972,0.06942246226818698,0.20613369340228052
0.944112311340932,0.0016224622681870193,0.072622462268187,0.21543369340228047
0.806887688659065,0.001822462268186853,0.07582246226818702,0.22473369340228036
0.5578876886590662,0.002022462268186953,0.07902246226818693,0.23403369340228034
0.30888768865906313,0.0022224622681868977,0.08222246226818697,0.24333369340228025
0.05988768865905997,0.0024224622681869646,0.085422462268187,0.25263369340228053
0.1891123113409341,0.002622462268186998,0.08862246226818692,0.2619336934022801
0.4381123113409373,0.0028224622681869873,0.09182246226818694,0.2712336934022804
0.6871123113409405,0.003022462268186943,0.09502246226818696,0.2805336934022806
0.9361123113409437,0.0032224622681869875,0.09822246226818698,0.2898336934022806
0.8148876886590624,0.00342246226818691,0.10142246226818691,0.29913369340228035
0.5658876886590591,0.0036224622681869214,0.10462246226818693,0.2915663065977196
0.3168876886590649,0.003822462268186977,0.10782246226818695,0.2822663065977196
0.06788768865906175,0.004022462268186966,0.11102246226818697,0.2729663065977197
0.1811123113409323,0.0042224622681868995,0.11422246226818689,0.2636663065977198
0.43011231134093547,0.004422462268186922,0.11742246226818694,0.2543663065977198
0.6791123113409386,0.004622462268186989,0.12062246226818696,0.24506630659771922
0.9281123113409419,0.0048224622681869115,0.123822462268187,0.23576630659771933
0.822887688659055,0.005022462268186878,0.127022462268187,0.22646630659771938
0.5738876886590609,0.0052224622681869455,0.13022246226818693,0.21716630659771943
0.32488768865905776,0.005422462268186912,0.13342246226818696,0.2078663065977195
0.07588768865906365,0.005622462268186923,0.13662246226818697,0.1985663065977196
0.17311231134093946,0.005822462268186957,0.139822462268187,0.18926630659771965
0.42211231134093363,0.006022462268186879,0.14302246226818693,0.1799663065977197
0.6711123113409367,0.006222462268186924,0.14622246226818697,0.17066630659771978
0.92011231134094,0.006422462268186969,0.14942246226818698,0.1613663065977192
0.8308876886590568,0.006622462268186958,0.15262246226818701,0.15206630659771925
0.5818876886590628,0.0068224622681869245,0.15582246226818694,0.14276630659772
0.3328876886590596,0.007022462268186891,0.15902246226818695,0.13346630659771938
0.08388768865905644,0.007222462268186947,0.16222246226818698,0.12416630659771946
0.16511231134093762,0.007422462268186958,0.16542246226818702,0.11486630659771951
0.4141123113409318,0.007622462268186959,0.16862246226818692,0.1055663065977196
0.663112311340935,0.007822462268186881,0.17182246226818695,0.09626630659771968
0.9121123113409382,0.008022462268186925,0.17502246226818696,0.08696630659771974
0.8388876886590587,0.008222462268186936,0.178222462268187,0.07766630659771914
0.5898876886590646,0.008422462268186949,0.18142246226818692,0.06836630659771986
0.34088768865906144,0.008622462268186937,0.18462246226818696,0.05906630659771994
0.09188768865905828,0.008822462268186905,0.187822462268187,0.049766306597719315
0.1571123113409449,0.009022462268186971,0.191022462268187,0.04046630659771942
0.406112311340939,0.009222462268186937,0.194222462268187,0.031166306597719448
0.6551123113409332,0.009422462268186917,0.19742246226818694,0.021866306597719525
0.9041123113409363,0.009622462268186928,0.19937753773181333,0.012566306597719634
0.8468876886590605,0.009822462268186961,0.19617753773181304,0.0032663065977196425
0.5978876886590574,0.01002246226818695,0.192977537731813,0.006033693402280965
0.3488876886590633,0.01022246226818695,0.1897775377318131,0.015333693402280173
0.09988768865906011,0.010422462268186928,0.18657753773181307,0.024633693402280082
0.14911231134094305,0.010622462268186928,0.18337753773181306,0.03393369340228069
0.3981123113409462,0.01082246226818695,0.180177537731813,0.04323369340228063
0.6471123113409313,0.01102246226818694,0.1769775377318131,0.05253369340228057
0.8961123113409344,0.01122246226818694,0.17377753773181306,0.06183369340228048
0.8548876886590624,0.011422462268186929,0.17057753773181306,0.0711336934022804
0.6058876886590593,0.011622462268186973,0.16737753773181302,0.08043369340228036
0.3568876886590651,0.01182246226818695,0.1641775377318131,0.08973369340228028
0.10788768865906184,0.012022462268186951,0.1609775377318131,0.09903369340228022
0.1411123113409412,0.012222462268186907,0.15777753773181305,0.10833369340228013
0.3901123113409444,0.012422462268186897,0.15457753773181301,0.11763369340228075
0.6391123113409385,0.01262246226818694,0.15137753773181312,0.12693369340228
0.8881123113409326,0.012822462268186952,0.14817753773181308,0.13623369340228061
0.8628876886590643,0.01302246226818693,0.14497753773181307,0.14553369340228053
0.6138876886590611,0.013222462268186908,0.14177753773181304,0.15483369340228048
0.3648876886590579,0.013422462268186953,0.138577537731813,0.16413369340228043
0.11588768865906374,0.013622462268186954,0.1353775377318131,0.17343369340228032
0.13311231134093932,0.013822462268186942,0.13217753773181307,0.18273369340228027
0.3821123113409425,0.01402246226818692,0.12897753773181303,0.1920336934022802
0.6311123113409457,0.014222462268186931,0.125777537731813,0.20133369340228083
0.8801123113409398,0.014422462268186942,0.12257753773181308,0.21063369340228005
0.8708876886590662,0.014622462268186932,0.11937753773181306,0.21993369340228067
0.621887688659063,0.014822462268186933,0.11617753773181304,0.2292336934022806
0.37288768865905975,0.01502246226818691,0.11297753773181302,0.2385336934022805
0.12388768865906558,0.015222462268186965,0.10977753773181309,0.24783369340228045
0.12511231134093748,0.015422462268186955,0.10657753773181307,0.25713369340228037
0.3741123113409407,0.015622462268186955,0.10337753773181305,0.2664336934022803
0.6231123113409438,0.015822462268186923,0.10017753773181302,0.27573369340228027
0.872112311340938,0.01602246226818691,0.0969775377318131,0.28503369340228013
0.8788876886590589,0.016222462268186966,0.09377753773181308,0.29433369340228005
0.6298876886590647,0.016422462268186933,0.09057753773181304,0.29636630659771923
0.3808876886590616,0.016622462268186932,0.08737753773181302,0.2870663065977193
0.13188768865906753,0.01682246226818691,0.0841775377318131,0.27776630659771945
0.11711231134093564,0.017022462268186968,0.08097753773181296,0.2684663065977195
0.3661123113409388,0.017222462268186956,0.07777753773181316,0.25916630659771955
0.615112311340942,0.017422462268186955,0.0745775377318129,0.24986630659771963
0.8641123113409452,0.017622462268186923,0.0713775377318131,0.2405663065977197
0.8868876886590606,0.017822462268186925,0.06817753773181308,0.23126630659771974
0.6378876886590575,0.018022462268186944,0.06497753773181306,0.22196630659771985
0.3888876886590634,0.018222462268186947,0.06177753773181303,0.21266630659771923
0.13988768865906026,0.018422462268186935,0.058577537731813005,0.2033663065977193
0.10911231134093374,0.018622462268186923,0.0553775377318132,0.1940663065977194
0.35811231134093696,0.01882246226818697,0.05217753773181294,0.18476630659771945
0.6071123113409401,0.01902246226818696,0.04897753773181314,0.1754663065977195
0.8561123113409432,0.019222462268186937,0.045777537731812895,0.1661663065977196
0.8948876886590627,0.019422462268186926,0.04257753773181308,0.15686630659771966
0.6458876886590594,0.019622462268186914,0.039377537731813066,0.14756630659771972
0.3968876886590562,0.019822462268186947,0.036177537731813036,0.1382663065977198
0.1478876886590621,0.02002246226818695,0.032977537731813,0.12896630659771918
0.1011123113409319,0.020222462268186928,0.029777537731812964,0.11966630659771993
0.3501123113409351,0.020422462268186937,0.026577537731813174,0.11036630659771932
0.5991123113409383,0.02062246226818697,0.023377537731812927,0.1010663065977194
0.8481123113409414,0.020822462268186973,0.020177537731813123,0.09176630659771946
0.9028876886590644,0.02102246226818696,0.016977537731813087,0.08246630659771953
0.6538876886590612,0.02122246226818695,0.013777537731813073,0.0731663065977196
0.40488768865905805,0.021422462268186917,0.01057753773181306,0.06386630659771968
0.1558876886590549,0.02162246226818697,0.007377537731813,0.05456630659771974
0.09311231134093911,0.02182246226818695,0.004177537731812986,0.04526630659771913
0.3421123113409333,0.022022462268186938,0.0009775377318127498,0.03596630659771987
0.5911123113409364,0.02222246226818693,0.0022224622681868977,0.026666306597719264
0.8401123113409397,0.022422462268186973,0.005422462268187079,0.01736630659771932
0.9108876886590571,0.02262246226818696,0.008622462268186882,0.008066306597719364
0.6618876886590631,0.02282246226818694,0.011822462268186918,0.001233693402280811
0.4128876886590599,0.023022462268186928,0.015022462268186943,0.01053369340228042
0.16388768865905667,0.023222462268186916,0.018222462268186957,0.01983369340228036
0.08511231134094643,0.023422462268186964,0.021422462268187004,0.029133693402280284
0.33411231134093144,0.023622462268186952,0.024622462268186786,0.03843369340228021
0.5831123113409347,0.02382246226818694,0.027822462268187055,0.04773369340228017
0.8321123113409378,0.02402246226818693,0.03102246226818686,0.05703369340228076
0.9188876886590591,0.024222462268186952,0.034222462268187114,0.0663336934022807
0.6698876886590649,0.02442246226818694,0.03742246226818692,0.07563369340228063
0.4208876886590618,0.024622462268186943,0.04062246226818694,0.08493369340228055
0.17188768865905862,0.02482246226818693,0.04382246226818696,0.0942336934022805
0.0771123113409446,0.02502246226818692,0.04702246226818699,0.10353369340228041
0.32611231134093865,0.025222462268186908,0.05022246226818701,0.11283369340228033
0.5751123113409328,0.02542246226818694,0.05342246226818681,0.12213369340228028
0.8241123113409359,0.025622462268186944,0.05662246226818707,0.1314336934022802
0.9268876886590609,0.025822462268186932,0.05982246226818686,0.1407336934022808
0.6778876886590577,0.026022462268186955,0.06302246226818713,0.15003369340228073
0.42888768865906357,0.026222462268186954,0.06622246226818693,0.15933369340228068
0.1798876886590604,0.026422462268186942,0.06942246226818696,0.16863369340228063
0.06911231134094264,0.02662246226818693,0.07262246226818699,0.17793369340228052
0.31811231134094586,0.026822462268186922,0.07582246226818701,0.18723369340228047
0.56711231134094,0.02702246226818691,0.07902246226818704,0.1965336934022804
0.8161123113409341,0.027222462268186955,0.08222246226818684,0.20583369340228033
0.9348876886590627,0.027422462268186943,0.08542246226818709,0.21513369340228025
0.6858876886590596,0.02762246226818691,0.08862246226818689,0.22443369340228086
0.43688768865906547,0.02782246226818691,0.09182246226818692,0.23373369340228012
0.1878876886590623,0.028022462268186957,0.09502246226818695,0.2430336934022807
0.06111231134094086,0.028222462268186935,0.09822246226818698,0.2523336934022807
0.310112311340944,0.028422462268186933,0.10142246226818702,0.26163369340228054
0.5591123113409382,0.02862246226818691,0.10462246226818679,0.2709336934022805
0.8081123113409414,0.02882246226818691,0.10782246226818706,0.28023369340228044
0.9428876886590646,0.029022462268186958,0.11102246226818686,0.2895336934022803
0.6938876886590614,0.029222462268186946,0.11422246226818711,0.2988336934022804
0.4448876886590673,0.029422462268186934,0.11742246226818692,0.2918663065977197
0.19588768865906414,0.029622462268186902,0.12062246226818694,0.2825663065977198
0.05311231134093908,0.029822462268186956,0.12382246226818697,0.2732663065977192
0.30211231134094213,0.030022462268186945,0.127022462268187,0.2639663065977193
0.5511123113409454,0.030222462268186936,0.13022246226818704,0.2546663065977194
0.8001123113409394,0.030422462268186925,0.13342246226818683,0.24536630659771944
0.9508876886590574,0.030622462268186913,0.13662246226818706,0.2360663065977195
0.7018876886590633,0.030822462268186957,0.13982246226818687,0.22676630659771954
0.4528876886590601,0.031022462268186946,0.14302246226818713,0.21746630659771965
0.20388768865906598,0.031222462268186937,0.14622246226818691,0.2081663065977197
0.04511231134093707,0.031422462268186915,0.14942246226818695,0.19886630659771978
0.2941123113409403,0.031622462268186956,0.152622462268187,0.18956630659771914
0.5431123113409435,0.03182246226818695,0.15582246226818702,0.18026630659771925
0.7921123113409376,0.03202246226818694,0.15902246226818706,0.1709663065977193
0.9588876886590594,0.032222462268186924,0.16222246226818685,0.16166630659771936
0.709887688659056,0.032422462268186916,0.16542246226818713,0.15236630659771946
0.46088768865906193,0.03262246226818696,0.1686224622681869,0.14306630659771952
0.21188768865906782,0.03282246226818695,0.17182246226818695,0.1337663065977196
0.0371123113409354,0.033022462268186926,0.17502246226818696,0.12446630659771966
0.2861123113409385,0.03322246226818692,0.17822246226818697,0.11516630659771972
0.5351123113409417,0.03342246226818696,0.181422462268187,0.10586630659771912
0.7841123113409358,0.03362246226818695,0.18462246226818682,0.09656630659771988
0.9668876886590612,0.03382246226818693,0.18782246226818705,0.08726630659771926
0.7178876886590579,0.03402246226818693,0.19102246226818687,0.07796630659771932
0.4688876886590547,0.03422246226818692,0.19422246226818715,0.0686663065977194
0.21988768865906055,0.03442246226818696,0.19742246226818694,0.05936630659771946
0.02911231134093356,0.03462246226818695,0.1993775377318126,0.05006630659771953
0.27811231134093667,0.03482246226818693,0.19617753773181304,0.040766306597718925
0.5271123113409217,0.03502246226818691,0.19297753773181325,0.0314663065977197
0.776112311340925,0.03522246226818696,0.18977753773181302,0.022166306597719742
0.9748876886590719,0.035422462268186954,0.1865775377318132,0.012866306597719817
0.7258876886590688,0.03562246226818694,0.18337753773181295,0.0035663065977191597
0.4768876886590656,0.035822462268186916,0.18017753773181316,0.005733693402280631
0.22788768865906245,0.036022462268186894,0.1769775377318129,0.01503369340228064
0.021112311340940826,0.03622246226818696,0.17377753773181306,0.02433369340228058
0.2701123113409438,0.03642246226818694,0.17057753773181283,0.03363369340228119
0.519112311340929,0.03662246226818693,0.16737753773181302,0.04293369340228045
0.7681123113409322,0.03682246226818692,0.16417753773181323,0.05223369340228035
0.9828876886590647,0.037022462268186965,0.16097753773181298,0.06153369340228029
0.7338876886590797,0.03722246226818695,0.1577775377318132,0.0708336934022809
0.4848876886590765,0.03742246226818694,0.15457753773181293,0.08013369340228084
0.23588768865907334,0.03762246226818693,0.15137753773181314,0.08943369340228076
0.013112311340929828,0.03782246226818692,0.14817753773181286,0.09873369340228069
0.262112311340933,0.03802246226818695,0.14497753773181307,0.10803369340228064
0.5111123113409181,0.038222462268186944,0.14177753773181329,0.11733369340228056
0.7601123113409213,0.038422462268186935,0.138577537731813,0.12663369340228048
0.9908876886590756,0.03862246226818692,0.1353775377318132,0.1359336934022804
0.7418876886590725,0.03882246226818697,0.13217753773181296,0.14523369340228034
0.4928876886590693,0.039022462268186946,0.12897753773181317,0.15453369340228093
0.24388768865906613,0.03922246226818693,0.1257775377318129,0.16383369340228088
0.005112311340936482,0.03942246226818692,0.12257753773181311,0.17313369340228082
0.25411231134094014,0.039622462268186914,0.11937753773181284,0.18243369340228074
0.5031123113409434,0.03982246226818697,0.11617753773181305,0.19173369340228066
0.7521123113409285,0.04002246226818695,0.11297753773181325,0.2010336934022806
0.9988876886590725,0.040222462268186925,0.10977753773181301,0.21033369340228056
0.7498876886590653,0.04042246226818692,0.10657753773181321,0.21963369340228048
0.5008876886590621,0.04062246226818696,0.10337753773181294,0.22893369340228037
0.25188768865907696,0.040822462268186956,0.10017753773181313,0.238233693402281
0.0028876886590731843,0.041022462268186934,0.09697753773181289,0.24753369340228093
0.2461123113409293,0.041222462268186925,0.09377753773181308,0.25683369340228085
0.4951123113409325,0.041422462268186924,0.09057753773181283,0.2661336934022808
0.7441123113409176,0.0416224622681869,0.08737753773181303,0.27543369340228
0.9931123113409203,0.04182246226818695,0.08417753773181323,0.28473369340228066
0.7578876886590762,0.042022462268186934,0.08097753773181299,0.2940336934022805
0.508887688659073,0.04222246226818691,0.07777753773181317,0.29666630659771936
0.25988768865906975,0.04242246226818696,0.07457753773181292,0.28736630659771956
0.01088768865906653,0.04262246226818696,0.07137753773181313,0.2780663065977189
0.23811231134093652,0.04282246226818695,0.06817753773181286,0.268766306597719
0.4871123113409397,0.043022462268186935,0.06497753773181307,0.25946630659771913
0.7361123113409429,0.04322246226818693,0.061777537731812826,0.25016630659771916
0.9851123113409277,0.043422462268186905,0.058577537731813005,0.2408663065977199
0.7658876886590689,0.043622462268186946,0.0553775377318132,0.2315663065977193
0.5168876886590658,0.04382246226818694,0.052177537731812954,0.22226630659771934
0.26788768865906265,0.044022462268186915,0.04897753773181314,0.21296630659771945
0.018887688659059376,0.04422246226818696,0.045777537731812895,0.2036663065977195
0.23011231134092558,0.04442246226818696,0.0425775377318131,0.1943663065977189
0.4791123113409288,0.044622462268186946,0.039377537731812844,0.18506630659771894
0.7281123113409319,0.04482246226818694,0.03617753773181305,0.17576630659771905
0.9771123113409168,0.045022462268186916,0.03297753773181324,0.16646630659771977
0.7738876886590798,0.04522246226818691,0.02977753773181299,0.15716630659771985
0.5248876886590766,0.04542246226818695,0.026577537731813195,0.14786630659771924
0.2758876886590734,0.04562246226818694,0.023377537731812937,0.13856630659771932
0.02688768865907043,0.04582246226818692,0.020177537731813133,0.12926630659771937
0.2221123113409328,0.04602246226818697,0.016977537731812865,0.11996630659771945
0.471112311340936,0.04622246226818697,0.013777537731813073,0.11066630659771885
0.7201123113409392,0.04642246226818695,0.010577537731812848,0.1013663065977189
0.9691123113409242,0.04662246226818694,0.0073775377318130555,0.09206630659771965
0.7818876886590727,0.046822462268186905,0.004177537731813197,0.0827663065977197
0.5328876886590694,0.047022462268186904,0.0009775377318127498,0.0734663065977198
0.2838876886590662,0.04722246226818695,0.0022224622681868977,0.06416630659771917
0.034887688659063276,0.04742246226818694,0.005422462268187079,0.05486630659771925
