random-mating,genetic-variance,fertility-differential
0.7497183224827791,0.36285916124138895,0.034715496744833436
0.9987183224827811,0.363359161241389,0.044015496744833384
0.7522816775172191,0.36385916124138895,0.053315496744833324
0.5032816775172204,0.36435916124138895,0.06261549674483341
0.2542816775172218,0.36485916124138895,0.07191549674483336
0.005281677517218197,0.36535916124138895,0.08121549674483344
0.24371832248277997,0.36585916124138895,0.09051549674483339
0.49271832248277864,0.36635916124138895,0.09981549674483348
0.7417183224827772,0.36685916124138895,0.10911549674483341
0.9907183224827806,0.367359161241389,0.11841549674483351
0.760281677517221,0.36785916124138895,0.12771549674483326
0.5112816775172178,0.368359161241389,0.13701549674483335
0.26228167751722364,0.36885916124138896,0.1463154967448333
0.013281677517220092,0.36935916124138896,0.1556154967448334
0.2357183224827782,0.36985916124138896,0.16491549674483333
0.4847183224827813,0.37035916124138896,0.17421549674483341
0.7337183224827799,0.37085916124138896,0.18351549674483353
0.9827183224827787,0.37135916124138896,0.19281549674483345
0.7682816775172183,0.37185916124138896,0.20211549674483356
0.5192816775172197,0.37235916124138896,0.21141549674483331
0.27028167751721643,0.37285916124138896,0.22071549674483343
0.02128167751722254,0.37335916124138896,0.23001549674483335
0.2277183224827808,0.37385916124138896,0.23931549674483343
0.47671832248277946,0.37435916124138896,0.24861549674483338
0.7257183224827827,0.37485916124138896,0.25791549674483344
0.9747183224827767,0.37535916124138896,0.2672154967448334
0.7762816775172201,0.37585916124138896,0.2765154967448335
0.5272816775172214,0.3763591612413889,0.2858154967448334
0.27828167751721833,0.37685916124138896,0.29511549674483345
0.029281677517219662,0.37735916124138896,0.29558450325516655
0.219718322482779,0.37785916124138896,0.2862845032551666
0.4687183224827776,0.3783591612413889,0.2769845032551667
0.7177183224827808,0.37885916124138896,0.2676845032551666
0.9667183224827796,0.37935916124138896,0.25838450325516665
0.7842816775172219,0.37985916124138897,0.2490845032551665
0.5352816775172233,0.3803591612413889,0.2397845032551666
0.2862816775172201,0.38085916124138897,0.23048450325516648
0.03728167751721706,0.38135916124138897,0.2211845032551666
0.2117183224827816,0.38185916124138897,0.21188450325516667
0.4607183224827803,0.3823591612413889,0.20258450325516655
0.709718322482779,0.38285916124138897,0.19328450325516663
0.9587183224827822,0.38335916124138897,0.18398450325516652
0.7922816775172192,0.38385916124138897,0.17468450325516657
0.5432816775172207,0.38435916124138897,0.1653845032551665
0.294281677517222,0.38485916124138897,0.15608450325516657
0.0452816775172189,0.3853591612413889,0.14678450325516645
0.20371832248277977,0.3858591612413889,0.13748450325516653
0.452718322482783,0.3863591612413889,0.1281845032551666
0.7017183224827817,0.38685916124138897,0.11888450325516665
0.9507183224827758,0.38735916124138897,0.10958450325516673
0.8002816775172212,0.38785916124138897,0.10028450325516682
0.5512816775172179,0.388359161241389,0.09098450325516655
0.3022816775172148,0.388859161241389,0.08168450325516663
0.05328167751722063,0.3893591612413889,0.07238450325516668
0.19571832248278243,0.389859161241389,0.06308450325516675
0.4447183224827766,0.3903591612413889,0.05378450325516649
0.6937183224827798,0.390859161241389,0.04448450325516653
0.9427183224827739,0.3913591612413889,0.0351845032551666
0.808281677517223,0.391859161241389,0.025884503255166696
0.5592816775172198,0.392359161241389,0.01658450325516642
0.3102816775172166,0.392859161241389,0.00728450325516643
0.06128167751721336,0.393359161241389,0.0020154967448332947
0.18771832248278064,0.393859161241389,0.011315496744833353
0.4367183224827838,0.3943591612413889,0.020615496744833293
0.6857183224827779,0.394859161241389,0.029915496744833552
0.9347183224827811,0.395359161241389,0.039215496744833475
0.8162816775172248,0.395859161241389,0.0485154967448334
0.5672816775172216,0.396359161241389,0.05781549674483334
0.3182816775172185,0.396859161241389,0.06711549674483362
0.0692816775172152,0.39735916124138904,0.07641549674483356
0.17971832248277875,0.3978591612413889,0.08571549674483316
0.42871832248278197,0.3983591612413889,0.09501549674483342
0.6777183224827852,0.398859161241389,0.10431549674483333
0.9267183224827793,0.3993591612413889,0.11361549674483361
0.8242816775172266,0.399859161241389,0.12291549674483321
0.5752816775172235,0.400359161241389,0.13221549674483346
0.3262816775172203,0.400859161241389,0.1415154967448334
0.0772816775172172,0.401359161241389,0.15081549674483366
0.17171832248277696,0.40185916124138893,0.16011549674483327
0.4207183224827801,0.40235916124138893,0.1694154967448332
0.6697183224827833,0.402859161241389,0.17871549674483347
0.9187183224827864,0.40335916124138893,0.1880154967448334
0.8322816775172195,0.403859161241389,0.19731549674483367
0.5832816775172254,0.40435916124138893,0.20661549674483326
0.33428167751722215,0.404859161241389,0.21591549674483354
0.08528167751721899,0.405359161241389,0.22521549674483346
0.16371832248278412,0.405859161241389,0.2345154967448337
0.4127183224827783,0.40635916124138893,0.24381549674483333
0.6617183224827814,0.406859161241389,0.25311549674483325
0.9107183224827846,0.40735916124138893,0.2624154967448335
0.8402816775172122,0.407859161241389,0.2717154967448334
0.5912816775172272,0.40835916124138893,0.2810154967448334
0.34228167751722394,0.408859161241389,0.29031549674483337
0.09328167751722077,0.409359161241389,0.29961549674483434
0.15571832248278228,0.409859161241389,0.2910845032551665
0.40471832248277645,0.41035916124138894,0.2817845032551666
0.6537183224827796,0.410859161241389,0.27248450325516665
0.9027183224827828,0.41135916124138894,0.2631845032551667
0.8482816775172141,0.41185916124138894,0.2538845032551664
0.59928167751722,0.41235916124138894,0.24458450325516687
0.35028167751722583,0.412859161241389,0.23528450325516656
0.10128167751722261,0.41335916124138894,0.22598450325516664
0.1477183224827805,0.413859161241389,0.2166845032551664
0.39671832248278366,0.414359161241389,0.20738450325516644
0.6457183224827778,0.414859161241389,0.19808450325516652
0.8947183224827809,0.41535916124138894,0.18878450325516657
0.856281677517216,0.415859161241389,0.17948450325516666
0.6072816775172127,0.41635916124138894,0.17018450325516638
0.3582816775172186,0.416859161241389,0.1608845032551668
0.10928167751722456,0.41735916124138894,0.1515845032551665
0.1397183224827787,0.417859161241389,0.1422845032551666
0.3887183224827818,0.41835916124138894,0.1329845032551663
0.6377183224827759,0.41885916124138894,0.12368450325516672
0.886718322482779,0.41935916124138894,0.11438450325516646
0.8642816775172177,0.419859161241389,0.10508450325516651
0.6152816775172146,0.42035916124138895,0.0957845032551666
0.36628167751722046,0.420859161241389,0.08648450325516667
0.11728167751721735,0.42135916124138895,0.07718450325516672
0.1317183224827767,0.421859161241389,0.06788450325516647
0.3807183224827799,0.42235916124138895,0.05858450325516654
0.629718322482774,0.42285916124138895,0.04928450325516658
0.8787183224827773,0.42335916124138895,0.03998450325516668
0.8722816775172195,0.42385916124138895,0.030684503255166418
0.6232816775172164,0.424359161241389,0.02138450325516646
0.37428167751721325,0.424859161241389,0.012084503255166567
0.12528167751721914,0.42535916124138895,0.002784503255166559
0.12371832248278397,0.425859161241389,0.006515496744833299
0.37271832248277814,0.42635916124138895,0.015815496744833558
0.6217183224827812,0.426859161241389,0.02511549674483348
0.8707183224827755,0.42735916124138895,0.03441549674483344
0.8802816775172214,0.42785916124138895,0.04371549674483336
0.6312816775172183,0.42835916124138895,0.05301549674483362
0.3822816775172151,0.428859161241389,0.06231549674483356
0.13328167751722098,0.42935916124138895,0.07161549674483314
0.11571832248278213,0.429859161241389,0.0809154967448334
0.36471832248278535,0.430359161241389,0.09021549674483335
0.6137183224827795,0.430859161241389,0.0995154967448336
0.8627183224827736,0.43135916124138896,0.1088154967448332
0.8882816775172233,0.431859161241389,0.11811549674483347
0.6392816775172201,0.43235916124138896,0.1274154967448334
0.39028167751721693,0.43285916124138896,0.1367154967448337
0.14128167751722281,0.43335916124138896,0.14601549674483327
0.10771832248278035,0.433859161241389,0.15531549674483322
0.35671832248278346,0.43435916124138896,0.16461549674483347
0.6057183224827867,0.434859161241389,0.1739154967448334
0.8547183224827808,0.43535916124138896,0.18321549674483367
0.8962816775172251,0.435859161241389,0.1925154967448333
0.6472816775172219,0.43635916124138896,0.2018154967448335
0.39828167751721877,0.43685916124138896,0.21111549674483346
0.14928167751721572,0.43735916124138896,0.22041549674483374
0.09971832248277851,0.43785916124138896,0.2297154967448333
0.3487183224827816,0.43835916124138896,0.23901549674483327
0.5977183224827848,0.438859161241389,0.24831549674483352
0.8467183224827879,0.43935916124138896,0.2576154967448334
0.904281677517227,0.43985916124138896,0.2669154967448334
0.6552816775172238,0.44035916124138896,0.2762154967448333
0.40628167751722066,0.44085916124138896,0.28551549674483356
0.1572816775172175,0.44135916124138896,0.2948154967448336
0.09171832248277656,0.4418591612413889,0.29588450325516646
0.3407183224827798,0.44235916124138897,0.28658450325516654
0.589718322482783,0.4428591612413889,0.2772845032551667
0.8387183224827861,0.44335916124138897,0.26798450325516643
0.9122816775172198,0.44385916124138897,0.25868450325516684
0.6632816775172257,0.4443591612413889,0.24938450325516653
0.41428167751722245,0.444859161241389,0.24008450325516661
0.16528167751721934,0.44535916124138897,0.23078450325516636
0.08371832248278388,0.44585916124138897,0.22148450325516644
0.332718322482778,0.44635916124138897,0.2121845032551665
0.5817183224827811,0.44685916124138897,0.20288450325516658
0.8307183224827843,0.44735916124138897,0.19358450325516666
0.9202816775172126,0.447859161241389,0.18428450325516638
0.6712816775172185,0.44835916124138897,0.17498450325516676
0.42228167751722434,0.44885916124138897,0.1656845032551665
0.17328167751722118,0.44935916124138897,0.1563845032551666
0.07571832248278187,0.44985916124138897,0.1470845032551663
0.3247183224827761,0.45035916124138897,0.13778450325516672
0.5737183224827793,0.450859161241389,0.12848450325516644
0.8227183224827824,0.451359161241389,0.11918450325516652
0.9282816775172145,0.451859161241389,0.10988450325516659
0.6792816775172204,0.452359161241389,0.10058450325516666
0.43028167751721713,0.4528591612413889,0.09128450325516674
0.18128167751722296,0.4533591612413889,0.08198450325516646
0.06771832248278015,0.453859161241389,0.07268450325516654
0.31671832248277426,0.454359161241389,0.06338450325516658
0.5657183224827774,0.4548591612413889,0.05408450325516665
0.8147183224827805,0.455359161241389,0.0447845032551664
0.9362816775172161,0.4558591612413889,0.03548450325516647
0.687281677517213,0.456359161241389,0.026184503255166514
0.43828167751721897,0.4568591612413889,0.016884503255166636
0.1892816775172158,0.457359161241389,0.00758450325516673
0.05971832248277831,0.457859161241389,0.001715496744833328
0.30871832248278147,0.458359161241389,0.01101549674483352
0.5577183224827756,0.4588591612413889,0.020315496744833426
0.8067183224827787,0.459359161241389,0.029615496744833353
0.944281677517218,0.459859161241389,0.038915496744833626
0.6952816775172149,0.460359161241389,0.048215496744833566
0.4462816775172208,0.4608591612413889,0.05751549674483349
0.1972816775172176,0.461359161241389,0.06681549674483342
0.05171832248278557,0.46185916124138904,0.07611549674483334
0.30071832248277963,0.462359161241389,0.08541549674483362
0.5497183224827737,0.462859161241389,0.09471549674483322
0.798718322482777,0.463359161241389,0.10401549674483349
0.9522816775172199,0.46385916124138904,0.1133154967448334
0.7032816775172168,0.464359161241389,0.12261549674483369
0.45428167751722265,0.46485916124138893,0.13191549674483327
0.20528167751721949,0.465359161241389,0.14121549674483355
0.043718322482783734,0.46585916124138893,0.15051549674483347
0.29271832248278684,0.466359161241389,0.15981549674483342
0.541718322482781,0.46685916124138904,0.1691154967448337
0.7907183224827841,0.467359161241389,0.1784154967448336
0.9602816775172126,0.46785916124138904,0.18771549674483387
0.7112816775172277,0.4683591612413889,0.19701549674483312
0.4622816775172245,0.468859161241389,0.20631549674483338
0.21328167751722127,0.469359161241389,0.21561549674483332
0.035718322482772735,0.46985916124138893,0.22491549674483327
0.28471832248277595,0.470359161241389,0.23421549674483322
0.5337183224827792,0.47085916124138893,0.2435154967448331
0.7827183224827823,0.471359161241389,0.252815496744833
0.9682816775172145,0.47185916124138894,0.26211549674483364
0.7192816775172295,0.472359161241389,0.2714154967448329
0.4702816775172263,0.47285916124138894,0.2807154967448328
0.22128167751722316,0.473359161241389,0.29001549674483273
0.027718322482761848,0.47385916124138905,0.299315496744834
0.27671832248276507,0.474359161241389,0.2913845032551667
0.5257183224827683,0.47485916124138894,0.2820845032551668
0.7747183224827714,0.475359161241389,0.27278450325516684
0.9762816775172256,0.47585916124138894,0.2634845032551669
0.7272816775172404,0.4763591612413889,0.25418450325516695
0.4782816775172372,0.4768591612413889,0.24488450325516703
0.22928167751723405,0.4773591612413889,0.2355845032551671
0.01971832248276939,0.47785916124138894,0.2262845032551672
0.2687183224827723,0.47835916124138894,0.21698450325516658
0.5177183224827755,0.47885916124138894,0.20768450325516663
0.7667183224827786,0.47935916124138894,0.19838450325516668
0.9842816775172185,0.47985916124138894,0.1890845032551668
0.7352816775172151,0.48035916124138894,0.17978450325516684
0.48628167751723,0.4808591612413889,0.1704845032551669
0.23728167751722684,0.4813591612413889,0.161184503255167
0.011718322482776267,0.48185916124138894,0.15188450325516706
0.2607183224827795,0.482359161241389,0.14258450325516714
0.5097183224827645,0.48285916124138895,0.13328450325516653
0.7587183224827677,0.4833591612413889,0.12398450325516658
0.9922816775172287,0.48385916124138895,0.11468450325516666
0.743281677517226,0.484359161241389,0.10538450325516671
0.4942816775172409,0.48485916124138906,0.09608450325516747
0.24528167751723773,0.485359161241389,0.08678450325516686
0.003718322482766434,0.485859161241389,0.07748450325516693
0.2527183224827686,0.48635916124138906,0.06818450325516699
0.5017183224827717,0.48685916124138906,0.05888450325516707
0.7507183224827749,0.487359161241389,0.049584503255166466
0.9997183224827912,0.48785916124138906,0.04028450325516654
0.7512816775172189,0.4883591612413889,0.0309845032551666
0.5022816775172156,0.48885916124138884,0.02168450325516669
0.2532816775172305,0.489359161241389,0.012384503255167467
0.004281677517227578,0.48985916124138906,0.003084503255166859
0.24471832248277575,0.49035916124138906,0.006215496744833132
0.49371832248277897,0.4908591612413889,0.015515496744833056
0.7427183224827821,0.491359161241389,0.024815496744832948
0.991718322482767,0.4918591612413891,0.034115496744833586
0.7592816775172297,0.49235916124138884,0.04341549674483351
0.5102816775172265,0.49285916124138884,0.05271549674483344
0.2612816775172414,0.4933591612413891,0.06201549674483268
0.012281677517238299,0.49385916124138907,0.07131549674483262
0.23671832248276486,0.494359161241389,0.08061549674483322
0.4857183224827681,0.49485916124138907,0.08991549674483315
0.7347183224827712,0.49535916124138907,0.0992154967448331
0.9837183224827741,0.49585916124138896,0.108515496744833
0.7672816775172224,0.4963591612413891,0.11781549674483363
0.5182816775172193,0.49685916124138857,0.12711549674483355
0.2692816775172342,0.49735916124138874,0.1364154967448328
0.020281677517230756,0.49785916124138885,0.14571549674483272
0.22871832248277207,0.4983591612413887,0.15501549674483267
0.4777183224827753,0.49885916124138996,0.16431549674483328
0.7267183224827785,0.49935916124139057,0.1736154967448332
0.9757183224827819,0.4998591612413956,0.18291549674483312
0.7752816775172152,0.4996408387586143,0.19221549674483304
0.5262816775172302,0.49914083875861237,0.20151549674483368
0.277281677517227,0.4986408387586104,0.2108154967448336
0.02828167751724192,0.4981408387586107,0.22011549674483286
0.2207183224827612,0.49764083875861054,0.2294154967448328
0.4697183224827644,0.49714083875861115,0.23871549674483272
0.7187183224827676,0.4966408387586112,0.2480154967448333
0.9677183224827708,0.4961408387586114,0.2573154967448333
0.7832816775172262,0.4956408387586108,0.26661549674483315
0.534281677517223,0.49514083875861126,0.2759154967448331
0.2852816775172198,0.49464083875861103,0.2852154967448337
0.03628167751723482,0.4941408387586109,0.29451549674483296
0.2127183224827684,0.493640838758611,0.2961845032551671
0.46171832248277156,0.4931408387586112,0.2868845032551672
0.7107183224827748,0.492640838758611,0.2775845032551672
0.9597183224827779,0.49214083875861103,0.2682845032551667
0.7912816775172189,0.4916408387586112,0.2589845032551667
0.5422816775172158,0.49114083875861103,0.24968450325516678
0.29328167751721257,0.49064083875861086,0.24038450325516686
0.0442816775172275,0.49014083875861103,0.23108450325516622
0.2047183224827575,0.4896408387586112,0.221784503255167
0.45371832248276067,0.48914083875861114,0.21248450325516705
0.7027183224827639,0.4886408387586111,0.2031845032551671
0.9517183224827672,0.48814083875861114,0.19388450325516718
0.7992816775172298,0.4876408387586111,0.1845845032551666
0.5502816775172267,0.48714083875861103,0.17528450325516665
0.30128167751722346,0.48664083875861097,0.1659845032551667
0.05228167751722024,0.4861408387586109,0.15668450325516678
0.19671832248276472,0.48564083875861114,0.14738450325516686
0.4457183224827679,0.485140838758611,0.1380845032551669
0.6947183224827711,0.4846408387586111,0.128784503255167
0.9437183224827743,0.48414083875861114,0.11948450325516706
0.8072816775172226,0.4836408387586111,0.11018450325516711
0.5582816775172195,0.48314083875861097,0.10088450325516651
0.30928167751721625,0.4826408387586111,0.09158450325516657
0.060281677517213084,0.48214083875861113,0.08228450325516666
0.18871832248277187,0.48164083875861113,0.07298450325516741
0.437718322482757,0.4811408387586111,0.0636845032551668
0.6867183224827602,0.4806408387586112,0.05438450325516687
0.9357183224827634,0.480140838758611,0.04508450325516693
0.8152816775172335,0.4796408387586111,0.035784503255167
0.5662816775172304,0.479140838758611,0.026484503255167095
0.31728167751722713,0.4786408387586111,0.01718450325516649
0.06828167751722392,0.4781408387586111,0.007884503255166564
0.1807183224827792,0.47764083875861096,0.0014154967448336774
0.4297183224827642,0.477140838758611,0.01071549674483267
0.6787183224827674,0.4766408387586111,0.020015496744833227
0.9277183224827706,0.47614083875861113,0.02931549674483315
0.8232816775172264,0.4756408387586111,0.03861549674483309
0.5742816775172231,0.475140838758611,0.04791549674483302
0.3252816775172199,0.47464083875861107,0.05721549674483294
0.07628167751721682,0.474140838758611,0.06651549674483356
0.1727183224827864,0.47364083875861107,0.07581549674483351
0.4217183224827714,0.4731408387586111,0.08511549674483275
0.6707183224827746,0.47264083875861107,0.0944154967448327
0.9197183224827596,0.472140838758611,0.10371549674483328
0.8312816775172371,0.47164083875861107,0.1130154967448332
0.582281677517234,0.471140838758611,0.12231549674483315
0.3332816775172308,0.47064083875861107,0.13161549674483308
0.08428167751722765,0.470140838758611,0.140915496744833
0.16471832248277551,0.46964083875861107,0.15021549674483362
0.4137183224827786,0.46914083875861107,0.15951549674483353
0.6627183224827637,0.46864083875861107,0.1688154967448328
0.9117183224827667,0.468140838758611,0.17811549674483274
0.83928167751723,0.46764083875861107,0.18741549674483335
0.5902816775172268,0.4671408387586111,0.19671549674483327
0.3412816775172236,0.46664083875861107,0.2060154967448332
0.0922816775172205,0.466140838758611,0.21531549674483313
0.15671832248278267,0.46564083875861106,0.22461549674483308
0.40571832248278583,0.46514083875861106,0.23391549674483367
0.654718322482771,0.46464083875861106,0.24321549674483292
0.9037183224827741,0.4641408387586111,0.25251549674483287
0.8472816775172228,0.46364083875861106,0.2618154967448328
0.5982816775172377,0.4631408387586111,0.2711154967448334
0.3492816775172345,0.46264083875861106,0.28041549674483335
0.10028167751723133,0.46214083875861106,0.2897154967448332
0.14871832248277178,0.46164083875861106,0.2990154967448332
0.39771832248277494,0.461140838758611,0.2916845032551669
0.6467183224827601,0.46064083875861106,0.28238450325516695
0.8957183224827632,0.4601408387586111,0.273084503255167
0.8552816775172337,0.45964083875861106,0.26378450325516706
0.6062816775172305,0.45914083875861106,0.2544845032551672
0.3572816775172273,0.45864083875861106,0.24518450325516655
0.10828167751722412,0.4581408387586111,0.23588450325516663
0.140718322482779,0.45764083875861106,0.22658450325516669
0.38971832248278215,0.45714083875861106,0.21728450325516677
0.6387183224827854,0.45664083875861106,0.20798450325516685
0.8877183224827703,0.45614083875861106,0.19868450325516693
0.8632816775172265,0.45564083875861106,0.18938450325516698
0.6142816775172233,0.45514083875861105,0.18008450325516703
0.3652816775172201,0.45464083875861105,0.1707845032551671
0.11628167751723506,0.454140838758611,0.1614845032551665
0.1327183224827681,0.45364083875861105,0.15218450325516658
0.38171832248277127,0.453140838758611,0.14288450325516663
0.6307183224827744,0.45264083875861105,0.13358450325516671
0.8797183224827596,0.45214083875861105,0.12428450325516746
0.8712816775172374,0.45164083875861105,0.11498450325516685
0.6222816775172342,0.45114083875861105,0.10568450325516691
0.373281677517231,0.45064083875861105,0.09638450325516701
0.1242816775172278,0.45014083875861105,0.08708450325516706
0.12471832248277526,0.44964083875861105,0.07778450325516646
0.3737183224827785,0.449140838758611,0.06848450325516652
0.6227183224827816,0.44864083875861105,0.05918450325516659
0.8717183224827847,0.448140838758611,0.04988450325516665
0.8792816775172302,0.44764083875861105,0.04058450325516742
0.630281677517227,0.4471408387586111,0.0312845032551668
0.3812816775172238,0.44664083875861105,0.02198450325516686
0.13228167751722064,0.4461408387586111,0.012684503255166934
0.11671832248278252,0.44564083875861105,0.0033845032551669263
0.3657183224827676,0.4451408387586111,0.005915496744833548
0.6147183224827708,0.44464083875861105,0.015215496744833506
0.863718322482774,0.44414083875861105,0.024515496744833463
0.8872816775172411,0.44364083875861104,0.03381549674483269
0.6382816775172379,0.44314083875861104,0.043115496744832615
0.3892816775172347,0.44264083875861104,0.05241549674483322
0.14028167751723153,0.4421408387586111,0.06171549674483316
0.10871832248277158,0.44164083875861104,0.07101549674483311
0.3577183224827748,0.4411408387586111,0.08031549674483301
0.6067183224827779,0.44064083875861104,0.08961549674483361
0.8557183224827811,0.4401408387586111,0.09891549674483356
0.8952816775172339,0.43964083875861104,0.1082154967448328
0.6462816775172306,0.43914083875861104,0.11751549674483275
0.3972816775172275,0.43864083875861104,0.12681549674483267
0.14828167751722432,0.43814083875861104,0.13611549674483328
0.10071832248277879,0.43764083875861104,0.14541549674483323
0.349718322482782,0.43714083875861104,0.15471549674483315
0.5987183224827852,0.43664083875861104,0.1640154967448331
0.8477183224827702,0.4361408387586111,0.17331549674483368
0.9032816775172268,0.43564083875861104,0.18261549674483363
0.6542816775172415,0.4351408387586111,0.19191549674483288
0.40528167751723837,0.4346408387586111,0.20121549674483277
0.1562816775172352,0.43414083875861104,0.21051549674483272
0.0927183224827679,0.43364083875861104,0.21981549674483333
0.3417183224827711,0.4331408387586111,0.22911549674483328
0.5907183224827742,0.43264083875861103,0.2384154967448332
0.8397183224827776,0.4321408387586111,0.24771549674483312
